POLI_major,POLI_offset_major,POLI_minor,POLI_offset_minor
0.010514463,-0.6891908298867594,4.071635e-06,-0.6891908298867594
0.010514463,-0.6891908298867594,4.071635e-06,-0.6891908298867594
0.0130955195,-0.6638072009250879,6.3851257e-06,-0.6638072009250879
0.018609615,-0.6384293226348552,6.127772e-06,-0.6384293226348552
0.020550929,-0.6248359784775522,3.5218948e-06,-0.6248359784775522
0.021223318,-0.6130579091733506,6.2253416e-06,-0.6130579091733506
0.022045111,-0.5876937978233224,4.6779705e-06,-0.5876937978233224
0.025528824,-0.5740278738876712,4.064696e-06,-0.5740278738876712
0.02751994,-0.5486310235486143,0.0024055014,-0.5486310235486143
0.026518539,-0.5369916200463468,0.01817472,-0.5369916200463468
0.030640204,-0.5232399067349509,0.014074638,-0.5232399067349509
0.03501232,-0.49785540069381595,0.01990343,-0.49785540069381595
0.04024096,-0.47247857094264084,0.023348643,-0.47247857094264084
0.04244189,-0.4589117562233507,0.017162314,-0.4589117562233507
0.04638337,-0.447110724541472,0.022734351,-0.447110724541472
0.05415809,-0.4217534824989594,0.02003389,-0.4217534824989594
0.06011501,-0.4080882257551669,0.017442528,-0.4080882257551669
0.071114086,-0.38268524925844744,0.024141276,-0.38268524925844744
0.07274113,-0.3710795063055895,0.026929598,-0.3710795063055895
0.07852527,-0.35728979834302577,0.03342526,-0.35728979834302577
0.07870547,-0.33190360046254397,0.041515324,-0.33190360046254397
0.07184427,-0.3065289545866753,0.047415085,-0.3065289545866753
0.06605812,-0.29301877072979476,0.05682761,-0.29301877072979476
0.062085014,-0.2811689883326396,0.053209756,-0.2811689883326396
0.054626357,-0.25582806726393414,0.06329322,-0.25582806726393414
0.053831406,-0.2421652328473268,0.07515689,-0.2421652328473268
0.05855767,-0.21674870241826136,0.092158586,-0.21674870241826136
0.06379351,-0.20523157651784485,0.09983033,-0.20523157651784485
0.073210634,-0.19134262462922372,0.109951556,-0.19134262462922372
0.09462354,-0.16595180023127198,0.12028996,-0.16595180023127198
0.12013498,-0.1405844941663198,0.113831796,-0.1405844941663198
0.12522286,-0.12727922061357858,0.105086066,-0.12727922061357858
0.15316968,-0.1152562362737913,0.0852729,-0.1152562362737913
0.20448613,-0.09000000000000001,0.062171467,-0.09000000000000001
0.22532497,-0.07636753236814714,0.08175723,-0.07636753236814714
0.3005277,-0.05091168824543143,0.17101483,-0.05091168824543143
0.34524685,-0.04024922359499622,0.23490676,-0.04024922359499622
0.35385197,-0.025455844122715714,0.27717838,-0.025455844122715714
0.35745007,-0.0,0.35745007,-0.0
0.30632788,0.025455844122715714,0.38248205,0.025455844122715714
0.23283345,0.04024922359499622,0.35982218,0.04024922359499622
0.22003706,0.05091168824543143,0.34439877,0.05091168824543143
0.13035935,0.07636753236814714,0.2595521,0.07636753236814714
0.08612986,0.09000000000000001,0.20719403,0.09000000000000001
0.063697785,0.1152562362737913,0.10870506,0.1152562362737913
0.058562882,0.12727922061357858,0.067432374,0.12727922061357858
0.07699053,0.1405844941663198,0.03368789,0.1405844941663198
0.09383553,0.16595180023127198,0.043732654,0.16595180023127198
0.10244059,0.19134262462922372,0.074457675,0.19134262462922372
0.10802704,0.20523157651784485,0.08402209,0.20523157651784485
0.102721035,0.21674870241826136,0.08912775,0.21674870241826136
0.09851105,0.2421652328473268,0.08914805,0.2421652328473268
0.09625165,0.25582806726393414,0.08248932,0.25582806726393414
0.08856761,0.2811689883326396,0.06504063,0.2811689883326396
0.08636209,0.29301877072979476,0.05469564,0.29301877072979476
0.08034041,0.3065289545866753,0.04176589,0.3065289545866753
0.07038094,0.33190360046254397,0.020267142,0.33190360046254397
0.057971727,0.35728979834302577,0.014086584,0.35728979834302577
0.051307563,0.3710795063055895,0.013383904,0.3710795063055895
0.043971326,0.38268524925844744,0.018086147,0.38268524925844744
0.030910837,0.4080882257551669,0.013987069,0.4080882257551669
0.025150301,0.4217534824989594,0.010156097,0.4217534824989594
0.019287886,0.447110724541472,3.915715e-06,0.447110724541472
0.021185303,0.4589117562233507,4.107843e-06,0.4589117562233507
0.021304961,0.47247857094264084,5.8064734e-06,0.47247857094264084
0.025207339,0.49785540069381595,0.00062059064,0.49785540069381595
0.027729025,0.5232399067349509,0.014520686,0.5232399067349509
0.027801936,0.5369916200463468,0.014107179,0.5369916200463468
0.028785463,0.5486310235486143,0.014554915,0.5486310235486143
0.028178178,0.5740278738876712,0.011574773,0.5740278738876712
0.023967868,0.5876937978233224,0.011022106,0.5876937978233224
0.018580547,0.6130579091733506,0.013516049,0.6130579091733506
0.019751335,0.6248359784775522,0.011397346,0.6248359784775522
0.0112834275,0.6384293226348552,0.013788342,0.6384293226348552
4.483889e-06,0.6638072009250879,0.005643062,0.6638072009250879
6.234228e-06,0.6891908298867594,6.3231137e-06,0.6891908298867594
6.234228e-06,0.6891908298867594,6.3231137e-06,0.6891908298867594
