StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
0.17820773,-0.6891908298867594,0.01345127,-0.6891908298867594
0.17820773,-0.6891908298867594,0.01345127,-0.6891908298867594
0.23248501,-0.6638072009250879,0.014874676,-0.6638072009250879
0.29981804,-0.6384293226348552,0.020134827,-0.6384293226348552
0.33339182,-0.6248359784775522,0.024313847,-0.6248359784775522
0.38884768,-0.6130579091733506,0.030836752,-0.6130579091733506
0.51175815,-0.5876937978233224,0.04789014,-0.5876937978233224
0.5833132,-0.5740278738876712,0.057708137,-0.5740278738876712
0.777551,-0.5486310235486143,0.08511229,-0.5486310235486143
0.8995955,-0.5369916200463468,0.102942094,-0.5369916200463468
1.0226495,-0.5232399067349509,0.12178539,-0.5232399067349509
1.3131932,-0.49785540069381595,0.17242482,-0.49785540069381595
1.6396425,-0.47247857094264084,0.24595949,-0.47247857094264084
1.8001943,-0.4589117562233507,0.30180982,-0.4589117562233507
1.9919097,-0.447110724541472,0.3550749,-0.447110724541472
2.3617594,-0.4217534824989594,0.5135193,-0.4217534824989594
2.5426795,-0.4080882257551669,0.63479453,-0.4080882257551669
2.9355736,-0.38268524925844744,0.8953135,-0.38268524925844744
3.1419914,-0.3710795063055895,1.0206043,-0.3710795063055895
3.3488648,-0.35728979834302577,1.2261082,-0.35728979834302577
3.8029807,-0.33190360046254397,1.631074,-0.33190360046254397
4.331176,-0.3065289545866753,2.1168847,-0.3065289545866753
4.6483397,-0.29301877072979476,2.4318922,-0.29301877072979476
4.9709907,-0.2811689883326396,2.6967666,-0.2811689883326396
5.75547,-0.25582806726393414,3.3976915,-0.25582806726393414
6.2788167,-0.2421652328473268,3.848528,-0.2421652328473268
7.387373,-0.21674870241826136,4.851043,-0.21674870241826136
7.8959475,-0.20523157651784485,5.432439,-0.20523157651784485
8.773707,-0.19134262462922372,6.200791,-0.19134262462922372
10.531683,-0.16595180023127198,8.063393,-0.16595180023127198
12.747004,-0.1405844941663198,10.598397,-0.1405844941663198
14.421567,-0.12727922061357858,12.044918,-0.12727922061357858
15.435125,-0.1152562362737913,13.869291,-0.1152562362737913
18.464237,-0.09000000000000001,17.712149,-0.09000000000000001
20.65492,-0.07636753236814714,19.522865,-0.07636753236814714
23.557587,-0.05091168824543143,23.181034,-0.05091168824543143
24.001148,-0.04024922359499622,24.717518,-0.04024922359499622
25.554613,-0.025455844122715714,25.644482,-0.025455844122715714
26.14453,-0.0,26.14453,-0.0
25.16706,0.025455844122715714,24.504143,0.025455844122715714
24.002678,0.04024922359499622,22.944279,0.04024922359499622
22.88723,0.05091168824543143,21.258152,0.05091168824543143
19.857412,0.07636753236814714,17.33195,0.07636753236814714
18.045992,0.09000000000000001,15.422267,0.09000000000000001
14.990268,0.1152562362737913,11.91995,0.1152562362737913
13.733939,0.12727922061357858,10.41389,0.12727922061357858
12.337327,0.1405844941663198,9.124285,0.1405844941663198
10.174433,0.16595180023127198,7.0446496,0.16595180023127198
8.462261,0.19134262462922372,5.5459533,0.19134262462922372
7.6789556,0.20523157651784485,4.9148865,0.20523157651784485
7.1109376,0.21674870241826136,4.4550967,0.21674870241826136
6.033089,0.2421652328473268,3.6185462,0.2421652328473268
5.555594,0.25582806726393414,3.2180898,0.25582806726393414
4.791892,0.2811689883326396,2.581074,0.2811689883326396
4.468015,0.29301877072979476,2.335112,0.29301877072979476
4.177722,0.3065289545866753,2.0266721,0.3065289545866753
3.6736321,0.33190360046254397,1.5490175,0.33190360046254397
3.2354033,0.35728979834302577,1.1499586,0.35728979834302577
3.0442035,0.3710795063055895,0.9526094,0.3710795063055895
2.8252876,0.38268524925844744,0.8289898,0.38268524925844744
2.423454,0.4080882257551669,0.5809773,0.4080882257551669
2.2437077,0.4217534824989594,0.46953338,0.4217534824989594
1.8584536,0.447110724541472,0.31908274,0.447110724541472
1.6574628,0.4589117562233507,0.26674017,0.4589117562233507
1.500555,0.47247857094264084,0.21388304,0.47247857094264084
1.1804727,0.49785540069381595,0.14253187,0.49785540069381595
0.90361077,0.5232399067349509,0.09497945,0.5232399067349509
0.7899828,0.5369916200463468,0.076632075,0.5369916200463468
0.67329437,0.5486310235486143,0.06331404,0.5486310235486143
0.49207544,0.5740278738876712,0.04207355,0.5740278738876712
0.4266083,0.5876937978233224,0.035870943,0.5876937978233224
0.31658724,0.6130579091733506,0.02526856,0.6130579091733506
0.26885885,0.6248359784775522,0.01947273,0.6248359784775522
0.24284454,0.6384293226348552,0.018921845,0.6384293226348552
0.19244881,0.6638072009250879,0.016510537,0.6638072009250879
0.15468699,0.6891908298867594,0.017817017,0.6891908298867594
0.15468699,0.6891908298867594,0.017817017,0.6891908298867594
