# IRS63_BAND5_StokesI_redo_nterms1.fits profile
# xLabel: Offset (arcsec)
# yLabel: Value (Jy/beam)
# Line (pixel) [[472.280861pix, 530.353259pix], [557.808245pix, 478.535629pix]]
# Line (wcs:ICRS) [[16:31:35.7121837039, -24:01:29.6196407894], [16:31:35.5998161828, -24:01:30.5523579303]]
# x	y
-0.8820000533014536	3.6629557144e-5
-0.8640000522136688	4.4888296543e-5
-0.8460000511258841	5.5722699472e-5
-0.8280000500380993	7.1715890954e-5
-0.8100000489503145	9.1057059763e-5
-0.7920000478625298	1.0820264288e-4
-0.774000046774745	1.3594799384e-4
-0.7560000456869602	1.5833601356e-4
-0.7380000445991755	2.0232502720e-4
-0.7200000435113907	2.4458684493e-4
-0.7020000424236059	2.9142090352e-4
-0.6840000413358212	3.7590565626e-4
-0.6660000402480364	4.6565599041e-4
-0.6480000391602516	5.5296608480e-4
-0.6300000380724669	7.1510992711e-4
-0.6120000369846821	8.7588850874e-4
-0.5940000358968973	1.0919986526e-3
-0.5760000348091125	1.3284926536e-3
-0.5580000337213278	1.6402738402e-3
-0.540000032633543	1.9940498751e-3
-0.5220000315457582	2.5400726590e-3
-0.5040000304579735	3.0658512842e-3
-0.4860000293701887	3.5903640091e-3
-0.46800002828240395	4.3853493407e-3
-0.4500000271946192	5.4272739217e-3
-0.4320000261068344	6.2979110517e-3
-0.41400002501904964	7.7249165624e-3
-0.3960000239312649	9.0893991292e-3
-0.3780000228434801	1.0379517451e-2
-0.36000002175569534	1.2679432519e-2
-0.3420000206679106	1.4607236721e-2
-0.3240000195801258	1.7278101295e-2
-0.30600001849234104	1.9922943786e-2
-0.2880000174045563	2.2886758670e-2
-0.2700000163167715	2.6101754978e-2
-0.25200001522898674	2.9308356345e-2
-0.23400001414120197	3.3471681178e-2
-0.2160000130534172	3.8068950176e-2
-0.19800001196563244	4.2267799377e-2
-0.18000001087784767	4.6828337014e-2
-0.1620000097900629	5.0541121513e-2
-0.14400000870227814	5.6418776512e-2
-0.12600000761449337	6.1317570508e-2
-0.1080000065267086	6.5044589341e-2
-0.09000000543892384	6.8809635937e-2
-0.07200000435113907	7.2114206851e-2
-0.0540000032633543	7.4909321964e-2
-0.036000002175569534	7.7268630266e-2
-0.018000001087784767	7.8407168388e-2
0	7.8809469938e-2
0.018000001087784767	7.8572385013e-2
0.036000002175569534	7.7168524265e-2
0.0540000032633543	7.5030751526e-2
0.07200000435113907	7.2357632220e-2
0.09000000543892384	6.8587921560e-2
0.1080000065267086	6.5020076931e-2
0.12600000761449337	6.1012748629e-2
0.14400000870227814	5.6702889502e-2
0.1620000097900629	5.2052680403e-2
0.18000001087784767	4.6905349940e-2
0.19800001196563244	4.3163668364e-2
0.2160000130534172	3.8558423519e-2
0.23400001414120197	3.4498181194e-2
0.25200001522898674	3.1467843801e-2
0.2700000163167715	2.6621270925e-2
0.2880000174045563	2.3995913565e-2
0.30600001849234104	2.0966742188e-2
0.3240000195801258	1.8329629675e-2
0.3420000206679106	1.5612876043e-2
0.36000002175569534	1.3288103975e-2
0.3780000228434801	1.1574024335e-2
0.3960000239312649	9.9148387089e-3
0.41400002501904964	8.4315864369e-3
0.4320000261068344	7.1509061381e-3
0.4500000271946192	5.9015620500e-3
0.46800002828240395	5.0173453055e-3
0.4860000293701887	3.9942362346e-3
0.5040000304579735	3.3306931145e-3
0.5220000315457582	2.8544326779e-3
0.540000032633543	2.3348655086e-3
0.5580000337213278	1.8608248793e-3
0.5760000348091125	1.4706955990e-3
0.5940000358968973	1.1897869408e-3
0.6120000369846821	9.9385518115e-4
0.6300000380724669	8.0479210010e-4
0.6480000391602516	6.1603402719e-4
0.6660000402480364	4.9998081522e-4
0.6840000413358212	4.0136222378e-4
0.7020000424236059	3.2947404543e-4
0.7200000435113907	2.5749581982e-4
0.7380000445991755	2.1931869560e-4
0.7560000456869602	1.7281790497e-4
0.774000046774745	1.4230706438e-4
0.7920000478625298	1.2067110220e-4
0.8100000489503145	9.4101058494e-5
0.8280000500380993	7.6812517364e-5
0.8460000511258841	6.5301712311e-5
0.8640000522136688	5.1996252296e-5
0.8820000533014536	4.4420790800e-5
