POLI_major,POLI_offset_major,POLI_minor,POLI_offset_minor
0.0057645743,-0.894221449082944,0.014947148,-0.894221449082944
0.009043477,-0.8827343881372246,0.014831625,-0.8827343881372246
0.008593679,-0.8688613238025964,0.018347317,-0.8688613238025964
0.0095302,-0.8435069649979188,0.021193935,-0.8435069649979188
0.009135158,-0.8181589087701729,0.023754112,-0.8181589087701729
0.009135158,-0.8181589087701729,0.023754112,-0.8181589087701729
0.0094414735,-0.7928177596396287,0.026505835,-0.7928177596396287
0.012837517,-0.7674842017918024,0.029697148,-0.7674842017918024
0.013756429,-0.7536391709564997,0.034922574,-0.7536391709564997
0.020920357,-0.7282774196691808,0.038323868,-0.7282774196691808
0.02640668,-0.7168430790626357,0.036200527,-0.7168430790626357
0.028937738,-0.702922470831599,0.04095658,-0.702922470831599
0.03702223,-0.6775750880898737,0.04225755,-0.6775750880898737
0.044824306,-0.6522361535517638,0.041886345,-0.6522361535517638
0.047669895,-0.6384293226348552,0.043834664,-0.6384293226348552
0.052318446,-0.626906691621648,0.039762236,-0.626906691621648
0.05518145,-0.6130579091733506,0.040201716,-0.6130579091733506
0.06268557,-0.5876937978233224,0.03511125,-0.5876937978233224
0.07063965,-0.5623379766652792,0.02968705,-0.5623379766652792
0.07063965,-0.5623379766652792,0.02968705,-0.5623379766652792
0.079535775,-0.5369916200463468,0.026541395,-0.5369916200463468
0.08981608,-0.5116561345278683,0.029456688,-0.5116561345278683
0.09433865,-0.49785540069381595,0.03384964,-0.49785540069381595
0.107400164,-0.47247857094264084,0.04707309,-0.47247857094264084
0.115911365,-0.4610249450951652,0.053019278,-0.4610249450951652
0.12274856,-0.447110724541472,0.06317558,-0.447110724541472
0.14066643,-0.4217534824989594,0.07991391,-0.4217534824989594
0.16145544,-0.3964088798198144,0.095494516,-0.3964088798198144
0.17325728,-0.38268524925844744,0.10693861,-0.38268524925844744
0.18546967,-0.3710795063055895,0.108319074,-0.3710795063055895
0.21313915,-0.34576870882137384,0.117038056,-0.34576870882137384
0.22924191,-0.33190360046254397,0.12631817,-0.33190360046254397
0.26344538,-0.3065289545866753,0.12878825,-0.3065289545866753
0.28153002,-0.29522195040342114,0.11963769,-0.29522195040342114
0.30247512,-0.2811689883326396,0.12739635,-0.2811689883326396
0.34687045,-0.25582806726393414,0.12607914,-0.25582806726393414
0.3970839,-0.2305124725475826,0.1331287,-0.2305124725475826
0.42021644,-0.21674870241826136,0.1556078,-0.21674870241826136
0.4532577,-0.20523157651784485,0.15890062,-0.20523157651784485
0.47797948,-0.19134262462922372,0.1924501,-0.19134262462922372
0.5407399,-0.16595180023127198,0.2516053,-0.16595180023127198
0.6062496,-0.1405844941663198,0.32972142,-0.1405844941663198
0.6246388,-0.12727922061357858,0.37863633,-0.12727922061357858
0.6707073,-0.1152562362737913,0.42132768,-0.1152562362737913
0.72898495,-0.09000000000000001,0.5196462,-0.09000000000000001
0.7381457,-0.07636753236814714,0.5679361,-0.07636753236814714
0.7758847,-0.05091168824543143,0.65884393,-0.05091168824543143
0.8040687,-0.04024922359499622,0.7033046,-0.04024922359499622
0.7940346,-0.025455844122715714,0.73551744,-0.025455844122715714
0.7894942,-0.0,0.7894942,-0.0
0.761679,0.025455844122715714,0.8140598,0.025455844122715714
0.71810055,0.04024922359499622,0.80265486,0.04024922359499622
0.7127586,0.05091168824543143,0.8054713,0.05091168824543143
0.64733183,0.07636753236814714,0.76374966,0.07636753236814714
0.5949188,0.09000000000000001,0.7216854,0.09000000000000001
0.52105933,0.1152562362737913,0.6396868,0.1152562362737913
0.4930062,0.12727922061357858,0.6001175,0.12727922061357858
0.44797432,0.1405844941663198,0.54028416,0.1405844941663198
0.38160682,0.16595180023127198,0.4336324,0.16595180023127198
0.32644165,0.19134262462922372,0.3301573,0.19134262462922372
0.3059766,0.20523157651784485,0.27280095,0.20523157651784485
0.28499556,0.21674870241826136,0.23935243,0.21674870241826136
0.27410567,0.2305124725475826,0.1915666,0.2305124725475826
0.25383934,0.25582806726393414,0.1333485,0.25582806726393414
0.24228095,0.2811689883326396,0.10062232,0.2811689883326396
0.24348556,0.29522195040342114,0.084034465,0.29522195040342114
0.23573701,0.3065289545866753,0.08719065,0.3065289545866753
0.23075967,0.33190360046254397,0.0809614,0.33190360046254397
0.23069866,0.34576870882137384,0.07191284,0.34576870882137384
0.22245449,0.3710795063055895,0.064307965,0.3710795063055895
0.216432,0.38268524925844744,0.06462113,0.38268524925844744
0.21164651,0.3964088798198144,0.054376647,0.3964088798198144
0.19834192,0.4217534824989594,0.043737873,0.4217534824989594
0.18316236,0.447110724541472,0.03395684,0.447110724541472
0.17414413,0.4610249450951652,0.026445739,0.4610249450951652
0.16700213,0.47247857094264084,0.025981702,0.47247857094264084
0.1507827,0.49785540069381595,0.019945828,0.49785540069381595
0.14250292,0.5116561345278683,0.015916448,0.5116561345278683
0.12815219,0.5369916200463468,0.012100294,0.5369916200463468
0.11519876,0.5623379766652792,0.008093368,0.5623379766652792
0.11519876,0.5623379766652792,0.008093368,0.5623379766652792
0.10355708,0.5876937978233224,0.00389141,0.5876937978233224
0.09287475,0.6130579091733506,0.004385891,0.6130579091733506
0.08951689,0.626906691621648,0.005941491,0.626906691621648
0.0826755,0.6384293226348552,0.010255059,0.6384293226348552
0.079804204,0.6522361535517638,0.011877954,0.6522361535517638
0.07005919,0.6775750880898737,0.018058969,0.6775750880898737
0.06040441,0.702922470831599,0.023964461,0.702922470831599
0.05823633,0.7168430790626357,0.024201892,0.7168430790626357
0.051328026,0.7282774196691808,0.029006694,0.7282774196691808
0.043552753,0.7536391709564997,0.032547615,0.7536391709564997
0.043683313,0.7674842017918024,0.031189721,0.7674842017918024
0.039432507,0.7928177596396287,0.031847987,0.7928177596396287
0.03744991,0.8181589087701729,0.030153738,0.8181589087701729
0.03744991,0.8181589087701729,0.030153738,0.8181589087701729
0.03727803,0.8435069649979188,0.0263255,0.8435069649979188
0.03807837,0.8688613238025964,0.021367345,0.8688613238025964
0.04263709,0.8827343881372246,0.017961103,0.8827343881372246
0.03889368,0.894221449082944,0.017486637,0.894221449082944
