StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
0.32055,-0.9044888059008802,0.027447449,-0.9044888059008802
0.39984566,-0.8797931575091955,0.035564963,-0.8797931575091955
0.4637219,-0.8643749186550939,0.041917447,-0.8643749186550939
0.57953924,-0.8396570728577234,0.05767192,-0.8396570728577234
0.67204213,-0.8242742262135825,0.069031395,-0.8242742262135825
0.84284383,-0.7995323633224612,0.09375799,-0.7995323633224612
0.84284383,-0.7995323633224612,0.09375799,-0.7995323633224612
1.0579815,-0.7748367570011119,0.12541345,-0.7748367570011119
1.2269717,-0.7594208319502437,0.14757976,-0.7594208319502437
1.538423,-0.7346999387505079,0.19506793,-0.7346999387505079
1.7784611,-0.7193246832967711,0.22990979,-0.7193246832967711
2.2201993,-0.6945761297366907,0.30597097,-0.6945761297366907
2.5541651,-0.6792466415080755,0.3639305,-0.6792466415080755
3.1674862,-0.6544677226571224,0.49084553,-0.6544677226571224
3.1674862,-0.6544677226571224,0.49084553,-0.6544677226571224
3.9052477,-0.6297428046432925,0.6649533,-0.6297428046432925
4.783388,-0.6050785073029781,0.9009919,-0.6050785073029781
5.4346075,-0.5896202167497312,1.0810598,-0.5896202167497312
6.5815496,-0.5649247737531078,1.4552436,-0.5649247737531078
7.404026,-0.5495161508090549,1.7343978,-0.5495161508090549
8.844616,-0.524785670536077,2.3054898,-0.524785670536077
9.8414,-0.5094349811310567,2.7225573,-0.5094349811310567
10.460044,-0.500127983620193,3.0361469,-0.500127983620193
11.580413,-0.4846648326421054,3.5680637,-0.4846648326421054
13.488492,-0.459969564210503,4.6339846,-0.459969564210503
14.778276,-0.4445672052682249,5.395672,-0.4445672052682249
16.978666,-0.4198285364288617,6.9159155,-0.4198285364288617
18.446402,-0.4044996909763962,7.9797797,-0.4044996909763962
20.970741,-0.37971041597512184,10.095854,-0.37971041597512184
22.654213,-0.3644722211636986,11.538809,-0.3644722211636986
23.699957,-0.3550154926196884,12.661886,-0.3550154926196884
