Xdata,P_Zhang 1,omega_Zhang 1,P_times_omega_Zhang 1,omega_eff_Zhang 1,P_times_omega_eff_Zhang 1,P_Zhang 2,omega_Zhang 2,P_times_omega_Zhang 2,omega_eff_Zhang 2,P_times_omega_eff_Zhang 2,P_Zhang 3,omega_Zhang 3,P_times_omega_Zhang 3,omega_eff_Zhang 3,P_times_omega_eff_Zhang 3,P_Zhang 4,omega_Zhang 4,P_times_omega_Zhang 4,omega_eff_Zhang 4,P_times_omega_eff_Zhang 4
10.0,0.9999957990994179,0.13724094062020775,0.13724036408466042,0.1360103309712273,0.13600975960534875,0.9999991371436454,0.06077553880706933,0.06077548636650947,0.06050576455064925,0.06050571234286582,0.9999998864160755,0.02099557592949201,0.0209955735447321,0.02096026587486317,0.020960263494113913,0.9999999993851143,0.001266434967176513,0.0012664349663978002,0.0012662750646024873,0.001266275063823873
10.186289902446877,0.999995631808018,0.14055618960558822,0.14055557562916776,0.13927628954078944,0.13927568115521818,0.9999991029178773,0.062392335956290707,0.06239227998524153,0.06211049643791641,0.06211044071970043,0.9999998819192966,0.02158136977203097,0.021581367223687645,0.02154439237526604,0.02154438983128903,0.9999999993607946,0.0013025984133010378,0.00130259841246841,0.0013024307585350048,0.0013024307577024841
10.37605019766912,0.9999954521330213,0.14397813862667666,0.14397748383325434,0.14264623456305428,0.14264558582695447,0.9999990661682961,0.06406918055248854,0.06406912072265651,0.06377452778298473,0.06377446822830879,0.9999998770915207,0.02219046396445392,0.02219046123705774,0.022151709567955122,0.022151706845322187,0.9999999993346858,0.0013402483758375302,0.001340248374945844,0.0013400724441593327,0.0013400724432677633
10.569345535579885,0.9999952591337102,0.1475097738432609,0.14750907451914666,0.14612300088645586,0.1461223081368468,0.9999990267044578,0.0658083647519127,0.06580830070092465,0.06550010068040629,0.06550003692945029,0.9999998719078469,0.022823868490445577,0.02282386556688712,0.022783219442046556,0.022783216523694923,0.9999999993066542,0.0013794530941398436,0.0013794530931834055,0.0013792683209908534,0.0013792683200345435
10.766241770454934,0.9999950517962863,0.15115410158943307,0.15115335364814625,0.14970943640122036,0.1497086956084312,0.9999989843212891,0.06761225646386762,0.06761218779153813,0.06728952965295688,0.06728946130841415,0.9999998663414732,0.02348263755912288,0.023482634420468138,0.02343996760395153,0.023439964470999993,0.9999999992765551,0.0014202841324439572,0.00142028413141646,0.0014200899102057643,0.0014200899091784075
10.966805983368687,0.9999948290280887,0.15491414194069275,0.15491334088401612,0.15340839546604,0.15340760219553606,0.9999989387979514,0.06948330035857891,0.06948322662275823,0.069145202459671,0.0691451290826405,0.9999998603635284,0.024167871396190692,0.024167868021474404,0.024123045022058406,0.024123041653601515,0.999999999244233,0.001462816547376209,0.0014628165462706607,0.0014626122218839594,0.0014626122207785654
11.171106505048241,0.9999945896513401,0.1587929216415564,0.1587920625164856,0.15722273171921036,0.1572218810894145,0.9999988898966141,0.07142401871631407,0.07142393942826906,0.07106958073655557,0.07106950184197336,0.9999998539429724,0.024880718089475205,0.024880714455471475,0.024833589822336553,0.02483358619521624,0.9999999992095204,0.0015071290640495262,0.0015071290628581714,0.0015069139308046525,0.0015069139296134677
11.37921293915315,0.9999943323963907,0.1627934663669327,0.16279254371809515,0.16115529025148329,0.1611543768871786,0.9999988373611352,0.07343701209580437,0.07343692671508,0.07306520044817943,0.07306511549973772,0.9999998470463668,0.02562237548360473,0.025622371564569306,0.025572789129449703,0.025572785217998696,0.9999999991722365,0.0015533042611609125,0.001553304259875144,0.0015530775612312615,0.0015530775599456805
11.591196185988858,0.9999940558944128,0.16691879229246526,0.16691780010953938,0.1652088991201198,0.16520791710097948,0.9999987809156333,0.07552495979834224,0.07552486772704446,0.07513467212673929,0.0751345805312351,0.9999998396377104,0.026394093127267693,0.02639408889465049,0.026341880956526068,0.02634187673228173,0.9999999991321882,0.0016014287655736162,0.0016014287641838774,0.001601189681143734,0.0016011896797542026
11.807128466661904,0.9999937586695008,0.1711718969515356,0.17117082861115454,0.16938636018637007,0.1693853029901141,0.9999987202629548,0.07769062010217201,0.07769052067860739,0.0772806808735658,0.0772805819746156,0.9999998316782456,0.027197174269076745,0.027197169691200656,0.027142156139379356,0.027142151570764016,0.9999999990891653,0.0016515934568531124,0.0016515934553487837,0.0016513411063991202,0.0016513411048950212
12.027083347685123,0.9999934391301303,0.17555574935960658,0.17555459756118014,0.1736904392618895,0.1736892997015199,0.9999986550830118,0.07993683024000718,0.07993672273160621,0.07950598609636997,0.07950587916741861,0.9999998231262426,0.028032977900561175,0.02803297294226304,0.027974960313441398,0.027974955365405053,0.9999999990429442,0.0017038936822704508,0.0017038936806397294,0.001703627115324886,0.0017036271136944199
12.251135766041191,0.9999930955599133,0.1800732793902335,0.18007203608506472,0.17812385555346477,0.1781226257079761,0.9999985850309981,0.08226650609068958,0.08226638968613358,0.08181342095385233,0.08181330519039774,0.9999998139367715,0.028902920843809733,0.02890291546603897,0.028841695930647476,0.028841690564268416,0.9999999989932824,0.0017584294827981703,0.0017584294810279284,0.0017581476742741379,0.0017581476725041796
12.47936205471311,0.9999927261076033,0.18472736639134063,0.18472602270435476,0.1826892703999056,0.18268794153781068,0.9999985097354582,0.08468264155417649,0.08468251535463847,0.08420589147761741,0.08420576598856314,0.999999804061455,0.02980847988073907,0.029808474040108897,0.029743824312963723,0.029743818485002065,0.9999999989399192,0.0018153058306692384,0.0018153058287448676,0.0018150076746977718,0.001815007672773717
12.711839968690285,0.999992328776271,0.18952082703462697,0.18951937317796147,0.18738927529938887,0.18738783779433363,0.9999984287962093,0.08718830757720009,0.08718817058660071,0.08668637533968125,0.08668623913771971,0.9999997934482031,0.030751193920357512,0.030751187568643153,0.030682867738635284,0.03068286140103382,0.9999999988825741,0.0018746328790696799,0.0018746328769749165,0.0018743171823154433,0.0018743171802210327
12.948648711459043,0.9999919014115939,0.19445640240082981,0.19445482757846383,0.19222637923549207,0.19222482247316586,0.9999983417820941,0.08978665079514171,0.08978650190930966,0.08925792023223862,0.08925777222315705,0.9999997820409254,0.031732666199736276,0.031732659283313716,0.03166041155656138,0.031660404655887375,0.9999999988209455,0.0019365262245897683,0.0019365262223064983,0.0019361916989953634,0.001936191696712488
13.1898689619867,0.999991441689171,0.19953674429962706,0.19953503660214753,0.19720299530634092,0.19720130758181068,0.9999982482285623,0.092480891753891,0.0924807297485063,0.09192364182480797,0.09192348079559777,0.9999997697792227,0.032754566513667704,0.03275455897288594,0.032678106323464545,0.03267809880028551,0.9999999987547081,0.0020011071830711054,0.002001107180579143,0.0020007524379821633,0.0020007524354906424
13.435582902208258,0.9999909471007883,0.2047644008439409,0.20476254713245792,0.20232142668213127,0.20231959508664715,0.9999981476350551,0.09527432267376101,0.09527414619094554,0.09468672126241309,0.09468654586804988,0.9999997565980557,0.033818633467180545,0.03381862523565941,0.033737669957711575,0.03373766174589711,0.9999999986835122,0.0020685030795241925,0.0020685030768010336,0.0020681266131425467,0.002068126610419883
13.685874245025188,0.9999904149395364,0.2101418012960961,0.21013978707422476,0.20758385191397408,0.20758186221020222,0.9999980394621882,0.09817030471596007,0.09817011224936568,0.0975504021671287,0.09755021091587669,0.9999997424273847,0.03492667674421825,0.03492666774806278,0.03484088990275923,0.034840880928700094,0.9999999986069806,0.0021388475528267645,0.0021388475498473085,0.0021384477429301687,0.0021384477399512694
13.940828262825782,0.9999898422836832,0.2156712402161751,0.21566904948889928,0.21299230962963867,0.21299014611417977,0.999997923128706,0.10117226471065041,0.10117205458887808,0.10051798710414939,0.10051777834122744,0.9999997271917844,0.03608057938480038,0.0360805695417219,0.035989625292233346,0.03598961547396789,0.9999999985247087,0.002212280875938182,0.0022122808726744232,0.002211855969804132,0.002211855966541
14.200531816536829,0.999989225979194,0.22135486095173595,0.22135247606985856,0.21854868266029903,0.21854632801224494,0.9999977980082002,0.10428369130436911,0.10428346167253601,0.10359283347257216,0.10359260536200234,0.9999997108100281,0.03728230006195656,0.03728228928028925,0.03718580910760233,0.03718579835383924,0.999999998436259,0.0022889502924031643,0.0022889502888238386,0.0022884983958697766,0.002288498392291158
14.465073385216465,0.9999885626207718,0.22719463851833,0.22719204000709065,0.22425468165221052,0.22425211676637277,0.9999976634255607,0.10750813048353604,0.10750787928278634,0.10677834878036394,0.1067780992848035,0.9999996931946399,0.03853387534857815,0.038533863526178644,0.038431450318269444,0.03843143852729449,0.9999999983411619,0.002369010369960588,0.0023690103660307838,0.002368529435545971,0.0023685294316169643
14.734543096198351,0.9999878485312937,0.23319236193118054,0.233189528301492,0.23011182822760104,0.2301090320309214,0.9999975186531496,0.11084918043001644,0.11084890537475171,0.11007798526255884,0.1100777121208968,0.9999996742514106,0.03983742196308881,0.0398374089861048,0.03972863599268047,0.03972862305113334,0.9999999982389108,0.0024526233721007076,0.002452623367781419,0.0024521111861000168,0.0024521111817816304
15.009032755797362,0.9999870797394941,0.2393496160599419,0.23934652360055042,0.23612143776988886,0.23611838701940185,0.9999973629066687,0.11431048566424772,0.11431018421682827,0.11349523380165233,0.11349493450412815,0.9999996538788771,0.04119513898150684,0.04119512472299908,0.041079533367718885,0.04107951914922467,0.9999999981289617,0.002539959648456938,0.0025399596437045762,0.0025394138169294368,0.0025394138121780964
15.288635880587305,0.9999862519557412,0.24566776309050528,0.24566438563922535,0.24228460191951998,0.24228127098008956,0.999997195340693,0.1178957304314069,0.1178953997740493,0.1170336171094846,0.11703328887006113,0.9999996319677625,0.042609310002029645,0.042609294320429945,0.04248639186223803,0.04248637622587617,0.9999999980107274,0.0026311980449624855,0.002631198039728315,0.002630615978509503,0.0026306159732764904
15.573447729261346,0.9999853605457216,0.2521479236902905,0.2521442323822902,0.2486021708781425,0.2485985314780284,0.9999970150438524,0.12160863128648328,0.12160826829005172,0.12069668213069745,0.12069632185639413,0.9999996084003709,0.04408230524671679,0.04408228798410241,0.043951545019054385,0.043951527807645656,0.9999999978835771,0.0027265263347364325,0.0027265263289659495,0.0027259052319660994,0.0027259052261969312
15.863565335085905,0.9999844005018602,0.2587909579861782,0.2587869209771105,0.2550747356303456,0.25507075659248163,0.9999968210336242,0.12545292883504264,0.12545253002440013,0.12448799162916434,0.12448759588602476,0.9999995830499385,0.04561658358319347,0.04561656456335614,0.04547741235809782,0.04547739339628794,0.9999999977468303,0.0028261416707133255,0.002826141664345549,0.002825478500275776,0.0028254784939094934
16.159087538959184,0.9999833664122436,0.2655974464770596,0.2655930286386257,0.2617026102036314,0.2616982571502985,0.9999966122507042,0.12943237858797776,0.12943194010352835,0.12841111492070864,0.1284106798960445,0.9999995557799254,0.04721469444752208,0.04721467347380699,0.047066501121681155,0.047066480213796516,0.9999999975997554,0.0029302510610665824,0.002930251054033263,0.0029295425421381666,0.0029295425351065483
16.460115023085507,0.9999822524268316,0.2725676710157009,0.2725628336010162,0.2684858140984532,0.2684810491268228,0.9999963875529294,0.13355074089070706,0.13355025844572435,0.13246961771799384,0.13246913917851139,0.9999995264432658,0.04887927964750001,0.04887925650038797,0.0487214078910134,0.048721384818662596,0.9999999974415643,0.0030390718685329937,0.0030390718607577237,0.0030383144496106567,0.0030383144418373244
16.766750345277,0.9999810522206928,0.2797015960070313,0.2796962962829183,0.2754240550308577,0.2754188363566471,0.9999961457087085,0.13781176989020627,0.13781123872350173,0.13666705105677762,0.1366665243021529,0.99999949488155,0.05061307502364944,0.05061304945805143,0.05044482005113868,0.05044479457052937,0.9999999972714084,0.0031528323347816615,0.00315283232617887,0.0031520221706410907,0.0031520221620405095
17.079097973894278,0.9999797589539831,0.2869988499818284,0.2869930408248991,0.2825167121402519,0.2825109937064809,0.9999958853899159,0.14221920150696896,0.14221861633040828,0.14100693927682056,0.1410063590882463,0.9999994609241432,0.05241891194304384,0.052418883685273976,0.05223951707944226,0.052239488918379824,0.9999999970883737,0.003271772131023492,0.0032717721214973144,0.0032709050576811994,0.0032709050481575463
17.397264323438016,0.9999783652283596,0.29445870771582927,0.2944523371689303,0.2897628198238664,0.28975655087142965,0.9999956051642168,0.14677674038362792,0.14677609532395713,0.14549276703570826,0.1454921276188895,0.9999994243872411,0.0542997185989014,0.05429968734329057,0.054108371630725446,0.054108340485256375,0.9999999968914774,0.0033961429361067234,0.0033961429255497367,0.0033952144436115938,0.003395214433057493
