Xdata,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band5,omega_Band5,P_times_omega_Band5,P_Band5_robust_minus1,omega_Band5_robust_minus1,P_times_omega_Band5_robust_minus1,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2
30.0,0.9999996475834646,0.029147940275991192,0.029147930003775066,0.9999993238275542,0.040754170032800116,0.04075414247595329,0.9999993238275542,0.040754170032800116,0.04075414247595329,0.9999980192934927,0.07178396286134336,0.071783820678381,0.9999900748957942,0.16231693947644923,0.16231532846391056
31.943887775551104,0.9999995917203175,0.03210832851914368,0.032108315409965504,0.9999992166026828,0.04483413683664853,0.04483410171370601,0.9999992166026828,0.04483413683664853,0.04483410171370601,0.9999977048741902,0.07869495484702273,0.07869477423220075,0.9999884939294997,0.17616836279187592,0.17616633578627372
33.8877755511022,0.9999995245042835,0.03533254266420424,0.035332525863731555,0.9999990875732825,0.04926575427297911,0.049265709321588656,0.9999990875732825,0.04926575427297911,0.049265709321588656,0.9999973264085847,0.08614834804301548,0.08614811771753171,0.9999865890783386,0.19080680883615558,0.19080424994098982
35.831663326653306,0.9999994445337448,0.03882909302555417,0.03882907145730328,0.9999989340423577,0.05405769944091596,0.054057641817698114,0.9999989340423577,0.05405769944091596,0.054057641817698114,0.999996875935544,0.09414618362834601,0.09414588950960007,0.9999843193820123,0.20617955986372394,0.20617632684080883
37.77555110220442,0.9999993503297017,0.04260569872997923,0.04260567105032222,0.9999987531628775,0.05921720759766301,0.05921713376345029,0.9999987531628775,0.05921720759766301,0.05921713376345029,0.9999963450402438,0.10268694328431527,0.10268656796767008,0.9999816413403514,0.22222624088421392,0.22222216110829254
39.719438877755515,0.9999992403350318,0.0466692283694612,0.04666919291648332,0.9999985419359376,0.06474999109593713,0.06474989668630207,0.9999985419359376,0.06474999109593713,0.06474989668630207,0.9999957248466231,0.11176550980693485,0.11176503199223818,0.9999785088292922,0.2388799787875551,0.2388748449771523
41.66332665330661,0.9999991129136508,0.05102564536734531,0.05102560010319185,0.9999982972088942,0.07066017048578412,0.07066005016627427,0.9999982972088942,0.07066017048578412,0.07066005016627427,0.9999950060095248,0.12137317738993535,0.12137257125344353,0.9999748730094499,0.25606868339826927,0.25606224916288134
43.60721442885772,0.9999989663497052,0.05567995849365232,0.05567990094004681,0.9999980156735185,0.0769502187124341,0.07695006601807736,0.9999980156735185,0.0769502187124341,0.07695006601807736,0.9999941787066696,0.13149771180644754,0.13149694631969483,0.9999706822274311,0.27371640298936845,0.27370837823411726
45.55110220440882,0.9999987988467978,0.060636178009549874,0.060636105176210486,0.9999976938642029,0.08362091928889898,0.08362072644770362,0.9999976938642029,0.08362091928889898,0.08362072644770362,0.9999932326305182,0.14212345967609266,0.142122497874129,0.9999658819095261,0.29174470630377364,0.2917347525314887
47.49498997995992,0.9999986085272611,0.06589727793429825,0.06589718624003243,0.99999732815622,0.09067133920923684,0.09067109694958315,0.99999732815622,0.09067133920923684,0.09067109694958315,0.9999921569800159,0.15323150489913254,0.15323030310137742,0.9999604144470492,0.3100740451109799,0.3100617706584485
