Xdata,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band5,omega_Band5,P_times_omega_Band5,P_Band5_robust_minus1,omega_Band5_robust_minus1,P_times_omega_Band5_robust_minus1,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2
66.66666666666666,0.9999705660150361,0.3259342300936702,0.32592463655044235,0.9999433161976592,0.4042814784203765,0.40425856220896367,0.9999433161976592,0.4042814784203765,0.40425856220896367,0.9998322640204979,0.5475239286593474,0.5474320891968729,0.9991242750666361,0.7408271724431686,0.7401784116169468
68.49371766444936,0.999968795319502,0.3349928060639589,0.33498235272047655,0.9999398966313915,0.4141156350729967,0.41409074532833534,0.9999398966313915,0.4141156350729967,0.41409074532833534,0.9998220581142153,0.5574192087094784,0.557320020484308,0.9990689731638035,0.7480860639317942,0.7473895757304891
70.32076866223208,0.9999668699562464,0.34415973536964284,0.3441483333425518,0.9999361768521658,0.42400208813552903,0.42397502698757594,0.9999361768521658,0.42400208813552903,0.42397502698757594,0.9998109424687935,0.5672508305420993,0.5671435875005022,0.9990084204502768,0.7551898909876587,0.7544410601355976
72.14781966001478,0.9999647812719693,0.35342310904663565,0.3534106619342784,0.9999321398200497,0.4339265010699787,0.4338970547395309,0.9999321398200497,0.4339265010699787,0.4338970547395309,0.9997988631315063,0.5770050805026873,0.57688902350769,0.9989422457705669,0.7621333220158973,0.7613271722711431
73.97487065779748,0.9999625203745665,0.3627709528186,0.36275735629917016,0.9999277679925113,0.4438748189420316,0.44384275697278575,0.9999277679925113,0.4438748189420316,0.44384275697278575,0.9997857642321952,0.586669170221844,0.5865434847017141,0.9988700553912135,0.7689120364417111,0.7680432084315028
75.80192165558019,0.999960078129799,0.37219128470994267,0.37217642613778457,0.9999230433143786,0.45383333087669897,0.4537984053677302,0.9999230433143786,0.45383333087669897,0.4537984053677302,0.9997715879126933,0.596231255789776,0.5960950693641235,0.9987914311449091,0.7755226601018191,0.7745853875684028
77.6289726533629,0.9999574451577414,0.3816721706822713,0.3816559286832534,0.9999179472071226,0.4637887266654261,0.46375067150509813,0.9999179472071226,0.4637887266654261,0.46375067150509813,0.9997562742510031,0.6056804468766601,0.6055328269560923,0.9987059283865959,0.7819626982145788,0.7809507824840783
79.4560236511456,0.9999546118290202,0.3912017778445913,0.39118402191141094,0.9999124605574726,0.4737281472686346,0.4736866773707132,0.9999124605574726,0.4737281472686346,0.4736866773707132,0.9997397611800484,0.6150068066123134,0.6148467579666984,0.9986130737435107,0.7882304671841964,0.7871372496530938
81.2830746489283,0.9999515682608556,0.4007684248427356,0.40074901493092635,0.9999065637053826,0.4836392290643694,0.48359403960687397,0.9999065637053826,0.4836392290643694,0.48359403960687397,0.9997219844007766,0.6242013431052059,0.6240278053947665,0.9985123626390848,0.7943250263301588,0.7931433587442801
83.11012564671101,0.9999483043129141,0.41036062909135396,0.4103394152166801,0.9999002364313371,0.4935101417925581,0.4934609074596415,0.9999002364313371,0.4935101417925581,0.4934609074596415,0.999702877289356,0.63325599352056,0.6330678387832336,0.9984032565683163,0.8002461104706212,0.7989683227499969
