StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
0.3317283,-0.9044888059008802,0.022296783,-0.9044888059008802
0.41537914,-0.8797931575091955,0.03137645,-0.8797931575091955
0.48080713,-0.8643749186550939,0.038201906,-0.8643749186550939
0.60319513,-0.8396570728577234,0.05660104,-0.8396570728577234
0.69932514,-0.8242742262135825,0.068941526,-0.8242742262135825
0.8785804,-0.7995323633224612,0.096336424,-0.7995323633224612
0.8785804,-0.7995323633224612,0.096336424,-0.7995323633224612
1.1026491,-0.7748367570011119,0.12959965,-0.7748367570011119
1.277422,-0.7594208319502437,0.15164328,-0.7594208319502437
1.5988709,-0.7346999387505079,0.198672,-0.7346999387505079
1.8453931,-0.7193246832967711,0.23253751,-0.7193246832967711
2.2993321,-0.6945761297366907,0.30730465,-0.6945761297366907
2.641556,-0.6792466415080755,0.36482158,-0.6792466415080755
3.2725482,-0.6544677226571224,0.49261346,-0.6544677226571224
3.5230603,-0.6452441398416572,0.5561751,-0.6452441398416572
4.0332365,-0.6297428046432925,0.67041296,-0.6297428046432925
4.940281,-0.6050785073029781,0.91376895,-0.6050785073029781
5.612045,-0.5896202167497312,1.1014966,-0.5896202167497312
6.7974334,-0.5649247737531078,1.4900491,-0.5649247737531078
7.6454673,-0.5495161508090549,1.7820938,-0.5495161508090549
9.130325,-0.524785670536077,2.374859,-0.524785670536077
10.154219,-0.5094349811310567,2.8101914,-0.5094349811310567
10.7911625,-0.500127983620193,3.1317868,-0.500127983620193
11.939285,-0.4846648326421054,3.6856618,-0.4846648326421054
13.894224,-0.459969564210503,4.7881017,-0.459969564210503
15.212709,-0.4445672052682249,5.579103,-0.4445672052682249
17.465876,-0.4198285364288617,7.1506443,-0.4198285364288617
18.96828,-0.4044996909763962,8.253421,-0.4044996909763962
21.558702,-0.37971041597512184,10.4402895,-0.37971041597512184
23.287498,-0.3644722211636986,11.933511,-0.3644722211636986
24.362864,-0.3550154926196884,13.090691,-0.3550154926196884
26.298977,-0.3396233207540377,14.887764,-0.3396233207540377
29.584387,-0.31487140232164623,18.396145,-0.31487140232164623
33.171505,-0.2902412789387478,22.498913,-0.2902412789387478
35.7496,-0.27475807540452746,25.164257,-0.27475807540452746
39.977814,-0.2500639918100965,30.256735,-0.2500639918100965
42.98379,-0.2346912865872954,33.426754,-0.2346912865872954
47.85747,-0.20991426821443085,39.440704,-0.20991426821443085
47.85747,-0.20991426821443085,39.440704,-0.20991426821443085
52.972034,-0.18532134253776603,45.88809,-0.18532134253776603
56.556503,-0.16981166037701886,49.659534,-0.16981166037701886
61.901314,-0.1451206394693739,56.441113,-0.1451206394693739
65.39466,-0.12979984591670363,60.125183,-0.12979984591670363
70.37211,-0.10495713410721542,66.536514,-0.10495713410721542
73.24418,-0.09000000000000001,69.65192,-0.09000000000000001
77.07418,-0.06489992295835181,74.81117,-0.06489992295835181
77.07418,-0.06489992295835181,74.81117,-0.06489992295835181
79.749916,-0.04024922359499622,78.614395,-0.04024922359499622
80.701004,-0.025455844122715714,79.90575,-0.025455844122715714
81.20909,-0.0,81.20909,-0.0
80.22874,0.025455844122715714,80.644226,0.025455844122715714
78.69771,0.04024922359499622,79.47485,0.04024922359499622
75.64576,0.06489992295835181,76.3367,0.06489992295835181
75.64576,0.06489992295835181,76.3367,0.06489992295835181
71.531586,0.09000000000000001,71.74278,0.09000000000000001
68.27919,0.10495713410721542,68.67179,0.10495713410721542
63.198807,0.12979984591670363,62.661922,0.12979984591670363
59.47334,0.1451206394693739,58.964226,0.1451206394693739
54.177013,0.16981166037701886,52.416267,0.16981166037701886
50.47414,0.18532134253776603,48.579346,0.18532134253776603
45.50452,0.20991426821443085,42.21857,0.20991426821443085
45.50452,0.20991426821443085,42.21857,0.20991426821443085
40.805004,0.2346912865872954,36.197155,0.2346912865872954
37.77251,0.2500639918100965,32.89884,0.2500639918100965
33.74469,0.27475807540452746,27.707201,0.27475807540452746
31.168867,0.2902412789387478,24.891241,0.2902412789387478
27.779942,0.31487140232164623,20.626757,0.31487140232164623
24.677637,0.3396233207540377,16.9225,0.3396233207540377
22.74726,0.3550154926196884,14.961254,0.3550154926196884
21.829657,0.3644722211636986,13.750675,0.3644722211636986
20.099657,0.37971041597512184,12.095998,0.37971041597512184
17.64545,0.4044996909763962,9.688486,0.4044996909763962
16.140495,0.4198285364288617,8.437781,0.4198285364288617
14.003953,0.4445672052682249,6.662467,0.4445672052682249
12.689652,0.459969564210503,5.7446218,0.459969564210503
10.8443575,0.4846648326421054,4.468857,0.4846648326421054
9.715618,0.500127983620193,3.8123336,0.500127983620193
9.164304,0.5094349811310567,3.4409752,0.5094349811310567
8.165356,0.524785670536077,2.9181993,0.524785670536077
6.7875266,0.5495161508090549,2.2097557,0.5495161508090549
5.9796596,0.5649247737531078,1.8520766,0.5649247737531078
4.8988285,0.5896202167497312,1.3801872,0.5896202167497312
4.2751946,0.6050785073029781,1.1452398,0.6050785073029781
3.4632938,0.6297428046432925,0.8446668,0.6297428046432925
