POLI_major,POLI_offset_major,POLI_minor,POLI_offset_minor
0.022324732,-0.9044888059008802,0.0069171037,-0.9044888059008802
0.023579802,-0.8797931575091955,0.0072453935,-0.8797931575091955
0.022617528,-0.8643749186550939,0.0071770167,-0.8643749186550939
0.023475006,-0.8396570728577234,0.0065735886,-0.8396570728577234
0.02202877,-0.8242742262135825,0.0064543034,-0.8242742262135825
0.0228282,-0.7995323633224612,0.005345483,-0.7995323633224612
0.0228282,-0.7995323633224612,0.005345483,-0.7995323633224612
0.023527235,-0.7748367570011119,0.0053524617,-0.7748367570011119
0.022760317,-0.7594208319502437,0.005470666,-0.7594208319502437
0.023790518,-0.7346999387505079,0.0078064506,-0.7346999387505079
0.024026169,-0.7193246832967711,0.008025103,-0.7193246832967711
0.025750972,-0.6945761297366907,0.0112390565,-0.6945761297366907
0.0273046,-0.6792466415080755,0.011629026,-0.6792466415080755
0.031494666,-0.6544677226571224,0.014569328,-0.6544677226571224
0.033691317,-0.6452441398416572,0.016953863,-0.6452441398416572
0.03870096,-0.6297428046432925,0.016949652,-0.6297428046432925
0.049686365,-0.6050785073029781,0.018703438,-0.6050785073029781
0.057357926,-0.5896202167497312,0.019459974,-0.5896202167497312
0.07342105,-0.5649247737531078,0.021464445,-0.5649247737531078
0.08268727,-0.5495161508090549,0.023807354,-0.5495161508090549
0.10185479,-0.524785670536077,0.028376544,-0.524785670536077
0.11137152,-0.5094349811310567,0.033483155,-0.5094349811310567
0.12210851,-0.500127983620193,0.035239596,-0.500127983620193
0.1319057,-0.4846648326421054,0.04253574,-0.4846648326421054
0.15282288,-0.459969564210503,0.053698204,-0.459969564210503
0.16201425,-0.4445672052682249,0.06393387,-0.4445672052682249
0.18351465,-0.4198285364288617,0.0773723,-0.4198285364288617
0.19274433,-0.4044996909763962,0.088909246,-0.4044996909763962
0.21585904,-0.37971041597512184,0.1006894,-0.37971041597512184
0.22660963,-0.3644722211636986,0.11103837,-0.3644722211636986
0.24030541,-0.3550154926196884,0.10802562,-0.3550154926196884
0.25327992,-0.3396233207540377,0.11630837,-0.3396233207540377
0.28264374,-0.31487140232164623,0.11433184,-0.31487140232164623
0.31554,-0.2902412789387478,0.10445415,-0.2902412789387478
0.33693612,-0.27475807540452746,0.107101165,-0.27475807540452746
0.3789624,-0.2500639918100965,0.09523604,-0.2500639918100965
0.40604603,-0.2346912865872954,0.10851687,-0.2346912865872954
0.45874876,-0.20991426821443085,0.12971027,-0.20991426821443085
0.45874876,-0.20991426821443085,0.12971027,-0.20991426821443085
0.5174349,-0.18532134253776603,0.18242389,-0.18532134253776603
0.55260944,-0.16981166037701886,0.23151532,-0.16981166037701886
0.6187743,-0.1451206394693739,0.31725907,-0.1451206394693739
0.65169847,-0.12979984591670363,0.37485936,-0.12979984591670363
0.716187,-0.10495713410721542,0.47648457,-0.10495713410721542
0.7384182,-0.09000000000000001,0.5325961,-0.09000000000000001
0.7872404,-0.06489992295835181,0.6319815,-0.06489992295835181
0.7872404,-0.06489992295835181,0.6319815,-0.06489992295835181
0.8181276,-0.04024922359499622,0.719874,-0.04024922359499622
0.8095774,-0.025455844122715714,0.752694,-0.025455844122715714
0.8062115,-0.0,0.8062115,-0.0
0.7792436,0.025455844122715714,0.8294088,0.025455844122715714
0.73649096,0.04024922359499622,0.81754947,0.04024922359499622
0.6822986,0.06489992295835181,0.79075164,0.06489992295835181
0.6822986,0.06489992295835181,0.79075164,0.06489992295835181
0.61595076,0.09000000000000001,0.73271626,0.09000000000000001
0.56375915,0.10495713410721542,0.67961156,0.10495713410721542
