# IRS63_BAND5_StokesI_redo_nterms1_robust_minus2.fits profile
# xLabel: Offset (arcsec)
# yLabel: Value (Jy/beam)
# Line (pixel) [[472.453634pix, 530.636306pix], [557.635472pix, 478.252582pix]]
# Line (wcs:ICRS) [[16:31:35.7119567111, -24:01:29.6145459366], [16:31:35.6000431749, -24:01:30.5574527935]]
# x	y
-0.8999999612569809	-1.8036194888e-5
-0.8819999620318413	-3.8642152504e-5
-0.8639999628067017	-7.7519427577e-5
-0.845999963581562	-9.8460543086e-5
-0.8279999643564224	-1.1715568689e-4
-0.8099999651312828	-1.3175250206e-4
-0.7919999659061432	-1.3322045561e-4
-0.7739999666810036	-1.2499943841e-4
-0.755999967455864	-1.0859187023e-4
-0.7379999682307243	-8.1900827354e-5
-0.7199999690055847	-4.5728611440e-5
-0.7019999697804451	-8.1468488133e-6
-0.6839999705553055	5.8584115322e-5
-0.6659999713301659	1.1903247650e-4
-0.6479999721050262	1.6807453358e-4
-0.6299999728798866	2.2700951376e-4
-0.611999973654747	2.8633660986e-4
-0.5939999744296074	3.5940649104e-4
-0.5759999752044678	4.1503226385e-4
-0.5579999759793282	4.8984173918e-4
-0.5399999767541885	5.9070182033e-4
-0.5219999775290489	7.0320360828e-4
-0.5039999783039093	8.4039231297e-4
-0.4859999790787697	1.0224311845e-3
-0.46799997985363007	1.2374299113e-3
-0.44999998062849045	1.5888325870e-3
-0.43199998140335083	1.8987364601e-3
-0.4139999821782112	2.4113247637e-3
-0.3959999829530716	3.0156821012e-3
-0.377999983727932	3.7301692646e-3
-0.35999998450279236	4.4990722090e-3
-0.34199998527765274	5.2551296540e-3
-0.3239999860525131	6.5091517754e-3
-0.3059999868273735	7.7189039439e-3
-0.2879999876022339	9.1090798378e-3
-0.26999998837709427	1.0879868641e-2
-0.25199998915195465	1.2350854464e-2
-0.23399998992681503	1.4345710166e-2
-0.21599999070167542	1.7217073590e-2
-0.1979999914765358	1.9852768630e-2
-0.17999999225139618	2.2936495021e-2
-0.16199999302625656	2.5643121451e-2
-0.14399999380111694	3.0291991308e-2
-0.12599999457597733	3.4597244114e-2
-0.10799999535083771	3.8117524236e-2
-0.08999999612569809	4.1882518679e-2
-0.07199999690055847	4.5404989272e-2
-0.053999997675418854	4.8559427261e-2
-0.035999998450279236	5.1275961101e-2
-0.017999999225139618	5.2625171840e-2
0	5.3049091250e-2
0.017999999225139618	5.2689671516e-2
0.035999998450279236	5.0918668509e-2
0.053999997675418854	4.8353753984e-2
0.07199999690055847	4.5278165489e-2
0.08999999612569809	4.1181918234e-2
0.10799999535083771	3.8199614733e-2
0.12599999457597733	3.3961150795e-2
0.14399999380111694	2.9757682234e-2
0.16199999302625656	2.6451665908e-2
0.17999999225139618	2.2737015039e-2
0.1979999914765358	2.0231185481e-2
0.21599999070167542	1.7746353522e-2
0.23399998992681503	1.5168782324e-2
0.25199998915195465	1.3370975852e-2
0.26999998837709427	1.1113624088e-2
0.2879999876022339	9.8502859473e-3
0.3059999868273735	8.4468610585e-3
0.3239999860525131	7.2322846390e-3
0.34199998527765274	5.9298551641e-3
0.35999998450279236	5.0125657581e-3
0.377999983727932	4.3257302605e-3
0.3959999829530716	3.5676106345e-3
0.4139999821782112	2.8445573989e-3
0.43199998140335083	2.2396489512e-3
0.44999998062849045	1.8026181497e-3
0.46799997985363007	1.4945261646e-3
0.4859999790787697	1.2003796874e-3
0.5039999783039093	9.0027897386e-4
0.5219999775290489	7.3297775816e-4
0.5399999767541885	5.7452078909e-4
0.5579999759793282	4.6196181211e-4
0.5759999752044678	3.7920524483e-4
0.5939999744296074	3.2731576357e-4
0.611999973654747	2.9009499121e-4
0.6299999728798866	2.6321251062e-4
0.6479999721050262	2.3851827427e-4
0.6659999713301659	2.2286883905e-4
0.6839999705553055	2.1457545517e-4
0.7019999697804451	2.0637083799e-4
0.7199999690055847	1.8919557624e-4
0.7379999682307243	1.8348803860e-4
0.755999967455864	1.7256889259e-4
0.7739999666810036	1.6643930576e-4
0.7919999659061432	1.5141151380e-4
0.8099999651312828	1.3100466458e-4
0.8279999643564224	1.1715175788e-4
0.845999963581562	1.0630342149e-4
0.8639999628067017	9.3761256721e-5
0.8819999620318413	8.1573845819e-5
0.8999999612569809	6.9512192567e-5
