StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
2.583612,0.5495161508090549,0.51535565,0.5495161508090549
2.583612,0.5495161508090549,0.51535565,0.5495161508090549
1.9269109,0.5743100208075774,0.40187582,0.5743100208075774
1.6036816,0.5896202167497312,0.32550818,0.5896202167497312
1.2399385,0.6143777339715365,0.27861452,0.6143777339715365
1.0757748,0.6297428046432925,0.23070551,0.6297428046432925
0.89659613,0.6544677226571224,0.21923013,0.6544677226571224
0.8162024,0.6698805863734223,0.18336472,0.6698805863734223
0.76592845,0.6792466415080755,0.21719812,0.6792466415080755
0.7050604,0.6945761297366907,0.18678823,0.6945761297366907
0.60058135,0.7193246832967711,0.19081172,0.7193246832967711
0.54729617,0.7346999387505079,0.15974624,0.7346999387505079
0.44597197,0.7594208319502437,0.16226153,0.7594208319502437
0.3488282,0.7841887527885109,0.15895237,0.7841887527885109
0.3488282,0.7841887527885109,0.15895237,0.7841887527885109
0.2597234,0.8089993819527924,0.14970265,0.8089993819527924
0.21982224,0.8242742262135825,0.12188069,0.8242742262135825
0.14791656,0.8490583018850945,0.11177328,0.8490583018850945
0.11972877,0.8643749186550939,0.08405785,0.8643749186550939
0.06825691,0.8891344105364498,0.07661141,0.8891344105364498
0.055953335,0.9044888059008802,0.05082969,0.9044888059008802
