StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
0.071923114,-0.9044888059008802,-0.032048076,-0.9044888059008802
0.09757819,-0.8891344105364498,-0.035856817,-0.8891344105364498
0.13315801,-0.8643749186550939,-0.049849287,-0.8643749186550939
0.163268,-0.8490583018850945,-0.05135931,-0.8490583018850945
0.21878149,-0.8242742262135825,-0.057049427,-0.8242742262135825
0.2623034,-0.8089993819527924,-0.053235367,-0.8089993819527924
0.34889415,-0.7841887527885109,-0.046278432,-0.7841887527885109
0.34889415,-0.7841887527885109,-0.046278432,-0.7841887527885109
0.4565377,-0.7594208319502437,-0.030178832,-0.7594208319502437
0.5852532,-0.7346999387505079,-0.0061168177,-0.7346999387505079
0.68488973,-0.7193246832967711,0.013746248,-0.7193246832967711
0.8546722,-0.6945761297366907,0.04781761,-0.6945761297366907
0.98178375,-0.6792466415080755,0.07515659,-0.6792466415080755
1.0547284,-0.6698805863734223,0.08716782,-0.6698805863734223
1.2090077,-0.6544677226571224,0.11824598,-0.6544677226571224
1.4943109,-0.6297428046432925,0.16877684,-0.6297428046432925
1.7124321,-0.6143777339715365,0.20979795,-0.6143777339715365
2.1541748,-0.5896202167497312,0.28232193,-0.5896202167497312
2.4830728,-0.5743100208075774,0.34150323,-0.5743100208075774
3.154307,-0.5495161508090549,0.4598027,-0.5495161508090549
3.154307,-0.5495161508090549,0.4598027,-0.5495161508090549
3.9771562,-0.524785670536077,0.6262777,-0.524785670536077
4.5399837,-0.5094349811310567,0.75704163,-0.5094349811310567
5.573901,-0.4846648326421054,1.0382118,-0.4846648326421054
6.232944,-0.4693825731745908,1.2529663,-0.4693825731745908
7.3964734,-0.4445672052682249,1.7076211,-0.4445672052682249
8.10131,-0.42936697590755635,2.045485,-0.42936697590755635
8.599751,-0.4198285364288617,2.3072798,-0.4198285364288617
9.337739,-0.4044996909763962,2.7437482,-0.4044996909763962
10.6072855,-0.37971041597512184,3.6386585,-0.37971041597512184
11.920606,-0.3550154926196884,4.76685,-0.3550154926196884
12.761811,-0.3396233207540377,5.5466127,-0.3396233207540377
14.241083,-0.31487140232164623,7.1192327,-0.31487140232164623
15.237154,-0.2995797055876783,8.173477,-0.2995797055876783
