POLI_major,POLI_offset_major,POLI_minor,POLI_offset_minor
3.8190433e-06,-0.9957108013876319,3.633129e-06,-0.9957108013876319
4.567234e-06,-0.9840914591642386,5.339432e-06,-0.9840914591642386
4.383628e-06,-0.970331901979936,5.695297e-06,-0.970331901979936
4.4516414e-06,-0.9449571418852817,5.371796e-06,-0.9449571418852817
5.194613e-06,-0.9195868637600257,6.010003e-06,-0.9195868637600257
5.660958e-06,-0.9059205263156367,6.4607416e-06,-0.9059205263156367
6.5409827e-06,-0.894221449082944,3.644371e-06,-0.894221449082944
4.9455075e-06,-0.8688613238025964,4.460696e-06,-0.8688613238025964
4.71355e-06,-0.8551420934558187,4.854939e-06,-0.8551420934558187
0.021692934,-0.82975900115636,5.247253e-06,-0.82975900115636
0.01880282,-0.8181589087701729,5.142968e-06,-0.8181589087701729
0.03004422,-0.804380506974156,5.3551184e-06,-0.804380506974156
0.03209745,-0.7790070603017666,5.3374247e-06,-0.7790070603017666
0.032328356,-0.7536391709564997,5.3111353e-06,-0.7536391709564997
0.032328356,-0.7536391709564997,5.3111353e-06,-0.7536391709564997
0.03678696,-0.7282774196691808,5.299264e-06,-0.7282774196691808
0.04642172,-0.7145795966860515,5.2499176e-06,-0.7145795966860515
0.061873652,-0.6891908298867594,5.279576e-06,-0.6891908298867594
0.08470882,-0.6638072009250879,5.4712755e-06,-0.6638072009250879
0.08470882,-0.6638072009250879,5.4712755e-06,-0.6638072009250879
0.11295268,-0.6384293226348552,4.414854e-06,-0.6384293226348552
0.14457893,-0.6130579091733506,0.023274802,-0.6130579091733506
0.1618169,-0.5994297289924817,0.032776166,-0.5994297289924817
0.17793997,-0.5876937978233224,0.039575852,-0.5876937978233224
0.21190631,-0.5623379766652792,0.05438461,-0.5623379766652792
0.22866796,-0.5486310235486143,0.06336397,-0.5486310235486143
0.2620967,-0.5232399067349509,0.082433164,-0.5232399067349509
0.27979302,-0.5116561345278683,0.0912321,-0.5116561345278683
0.2954274,-0.49785540069381595,0.10515603,-0.49785540069381595
0.32882687,-0.47247857094264084,0.13088283,-0.47247857094264084
0.36238563,-0.447110724541472,0.15805048,-0.447110724541472
0.37527138,-0.4334974048365227,0.17819695,-0.4334974048365227
0.39610317,-0.4217534824989594,0.18437634,-0.4217534824989594
0.43009186,-0.3964088798198144,0.20707028,-0.3964088798198144
0.44148937,-0.38268524925844744,0.22699273,-0.38268524925844744
0.47655332,-0.35728979834302577,0.24110919,-0.35728979834302577
0.50240284,-0.34576870882137384,0.23016295,-0.34576870882137384
0.5158377,-0.33190360046254397,0.24568251,-0.33190360046254397
0.5634322,-0.3065289545866753,0.24204597,-0.3065289545866753
0.6249171,-0.2811689883326396,0.23887974,-0.2811689883326396
0.6249171,-0.2811689883326396,0.23887974,-0.2811689883326396
0.7067271,-0.25582806726393414,0.25749978,-0.25582806726393414
0.7487924,-0.2421652328473268,0.30370533,-0.2421652328473268
0.87420833,-0.21674870241826136,0.39458197,-0.21674870241826136
1.0308993,-0.19134262462922372,0.54129,-0.19134262462922372
1.0308993,-0.19134262462922372,0.54129,-0.19134262462922372
1.2153852,-0.16595180023127198,0.7352788,-0.16595180023127198
1.4181234,-0.1405844941663198,0.9643749,-0.1405844941663198
1.5117404,-0.12727922061357858,1.0779785,-0.12727922061357858
1.6239015,-0.1152562362737913,1.2137424,-0.1152562362737913
1.8136338,-0.09000000000000001,1.4655148,-0.09000000000000001
1.8819581,-0.07636753236814714,1.5707713,-0.07636753236814714
2.0067883,-0.05091168824543143,1.7880907,-0.05091168824543143
2.0676758,-0.04024922359499622,1.8951726,-0.04024922359499622
2.0710511,-0.025455844122715714,1.9593579,-0.025455844122715714
2.0681345,-0.0,2.0681345,-0.0
2.0001895,0.025455844122715714,2.103917,0.025455844122715714
1.896396,0.04024922359499622,2.0734446,0.04024922359499622
1.8775672,0.05091168824543143,2.0638134,0.05091168824543143
1.7165893,0.07636753236814714,1.9529333,0.07636753236814714
1.5847431,0.09000000000000001,1.8652868,0.09000000000000001
1.4082301,0.1152562362737913,1.677073,0.1152562362737913
1.3549145,0.12727922061357858,1.5720886,0.12727922061357858
1.240312,0.1405844941663198,1.4554955,0.1405844941663198
1.092479,0.16595180023127198,1.2194893,0.16595180023127198
0.970806,0.19134262462922372,0.98641354,0.19134262462922372
0.970806,0.19134262462922372,0.98641354,0.19134262462922372
0.87630594,0.21674870241826136,0.77021617,0.21674870241826136
0.80599004,0.2421652328473268,0.58050305,0.2421652328473268
0.7800747,0.25582806726393414,0.494625,0.25582806726393414
0.7390523,0.2811689883326396,0.35255322,0.2811689883326396
0.7390523,0.2811689883326396,0.35255322,0.2811689883326396
0.7051788,0.3065289545866753,0.24214135,0.3065289545866753
0.6732051,0.33190360046254397,0.16032627,0.33190360046254397
0.6616462,0.34576870882137384,0.12181019,0.34576870882137384
0.63946044,0.35728979834302577,0.10193537,0.35728979834302577
0.6018907,0.38268524925844744,0.05975896,0.38268524925844744
0.58520913,0.3964088798198144,0.026264403,0.3964088798198144
0.53981566,0.4217534824989594,4.3117097e-06,0.4217534824989594
0.51333475,0.4334974048365227,6.206584e-06,0.4334974048365227
0.49031952,0.447110724541472,5.095785e-06,0.447110724541472
0.43776557,0.47247857094264084,6.6238067e-06,0.47247857094264084
0.38335866,0.49785540069381595,0.023510823,0.49785540069381595
0.35299617,0.5116561345278683,0.04348387,0.5116561345278683
0.32836005,0.5232399067349509,0.048160944,0.5232399067349509
0.27405927,0.5486310235486143,0.06114553,0.5486310235486143
0.24419054,0.5623379766652792,0.066804394,0.5623379766652792
0.19354016,0.5876937978233224,0.07021169,0.5876937978233224
0.1728869,0.5994297289924817,0.06969248,0.5994297289924817
0.14721896,0.6130579091733506,0.06835191,0.6130579091733506
0.10646386,0.6384293226348552,0.06167189,0.6384293226348552
0.072151534,0.6638072009250879,0.050834488,0.6638072009250879
0.072151534,0.6638072009250879,0.050834488,0.6638072009250879
0.04365808,0.6891908298867594,0.03543832,0.6891908298867594
6.4796395e-06,0.7145795966860515,6.617615e-06,0.7145795966860515
4.9026157e-06,0.7282774196691808,5.0641224e-06,0.7282774196691808
6.0413113e-06,0.7536391709564997,6.4511282e-06,0.7536391709564997
6.0413113e-06,0.7536391709564997,6.4511282e-06,0.7536391709564997
3.9254323e-06,0.7790070603017666,6.553713e-06,0.7790070603017666
5.0011736e-06,0.804380506974156,5.173052e-06,0.804380506974156
5.3535678e-06,0.8181589087701729,5.480828e-06,0.8181589087701729
6.0389775e-06,0.82975900115636,0.02000119,0.82975900115636
5.963371e-06,0.8551420934558187,0.03948924,0.8551420934558187
3.7180678e-06,0.8688613238025964,0.040706366,0.8688613238025964
5.6094673e-06,0.894221449082944,0.049522027,0.894221449082944
5.5738237e-06,0.9059205263156367,0.055579618,0.9059205263156367
6.597826e-06,0.9195868637600257,0.053653006,0.9195868637600257
4.053848e-06,0.9449571418852817,0.05336355,0.9449571418852817
4.781612e-06,0.970331901979936,0.049090613,0.970331901979936
5.716991e-06,0.9840914591642386,0.042915307,0.9840914591642386
5.473097e-06,0.9957108013876319,0.04179289,0.9957108013876319
