StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
74.92412,-0.3964088798198144,36.603565,-0.3964088798198144
79.49161,-0.38268524925844744,41.098824,-0.38268524925844744
89.02747,-0.35728979834302577,50.317265,-0.35728979834302577
93.79016,-0.34576870882137384,54.96529,-0.34576870882137384
99.21705,-0.33190360046254397,60.974014,-0.33190360046254397
110.160324,-0.3065289545866753,73.16903,-0.3065289545866753
121.960335,-0.2811689883326396,86.97751,-0.2811689883326396
121.960335,-0.2811689883326396,86.97751,-0.2811689883326396
134.69,-0.25582806726393414,102.42159,-0.25582806726393414
142.16092,-0.2421652328473268,111.04462,-0.2421652328473268
156.5386,-0.21674870241826136,128.71693,-0.21674870241826136
171.62791,-0.19134262462922372,147.56694,-0.19134262462922372
171.62791,-0.19134262462922372,147.56694,-0.19134262462922372
187.0512,-0.16595180023127198,167.09682,-0.16595180023127198
202.25137,-0.1405844941663198,186.58727,-0.1405844941663198
210.59894,-0.12727922061357858,195.55121,-0.12727922061357858
216.51706,-0.1152562362737913,205.11919,-0.1152562362737913
229.04233,-0.09000000000000001,221.64125,-0.09000000000000001
235.51906,-0.07636753236814714,228.32901,-0.07636753236814714
243.87843,-0.05091168824543143,239.93942,-0.05091168824543143
245.72852,-0.04024922359499622,244.47601,-0.04024922359499622
248.63554,-0.025455844122715714,247.1596,-0.025455844122715714
249.43295,-0.0,249.43295,-0.0
246.22148,0.025455844122715714,246.59279,0.025455844122715714
242.47925,0.04024922359499622,242.47267,0.04024922359499622
239.26633,0.05091168824543143,238.88774,0.05091168824543143
229.10374,0.07636753236814714,226.93987,0.07636753236814714
222.22446,0.09000000000000001,219.13947,0.09000000000000001
208.67065,0.1152562362737913,202.67316,0.1152562362737913
202.13797,0.12727922061357858,194.04335,0.12727922061357858
193.89932,0.1405844941663198,184.38133,0.1405844941663198
178.64557,0.16595180023127198,165.26755,0.16595180023127198
163.50702,0.19134262462922372,146.18993,0.19134262462922372
163.50702,0.19134262462922372,146.18993,0.19134262462922372
148.91037,0.21674870241826136,127.80702,0.21674870241826136
135.11092,0.2421652328473268,110.5668,0.2421652328473268
128.08084,0.25582806726393414,101.80239,0.25582806726393414
115.842606,0.2811689883326396,86.73938,0.2811689883326396
115.842606,0.2811689883326396,86.73938,0.2811689883326396
104.44866,0.3065289545866753,73.21509,0.3065289545866753
93.81614,0.33190360046254397,61.215385,0.33190360046254397
88.54198,0.34576870882137384,55.10567,0.34576870882137384
83.85609,0.35728979834302577,50.680515,0.35728979834302577
74.49707,0.38268524925844744,41.528023,0.38268524925844744
70.004,0.3964088798198144,36.927734,0.3964088798198144
61.531624,0.4217534824989594,29.74766,0.4217534824989594
57.445488,0.4334974048365227,26.992247,0.4334974048365227
53.59219,0.447110724541472,23.702686,0.447110724541472
46.214897,0.47247857094264084,18.682926,0.47247857094264084
39.43811,0.49785540069381595,14.574171,0.49785540069381595
36.247734,0.5116561345278683,12.587242,0.5116561345278683
33.298023,0.5232399067349509,11.2600765,0.5232399067349509
27.819197,0.5486310235486143,8.625527,0.5486310235486143
25.32186,0.5623379766652792,7.3822536,0.5623379766652792
20.850134,0.5876937978233224,5.5966024,0.5876937978233224
18.851658,0.5994297289924817,4.963421,0.5994297289924817
17.015692,0.6130579091733506,4.225563,0.6130579091733506
13.777165,0.6384293226348552,3.1861153,0.6384293226348552
11.079198,0.6638072009250879,2.4077625,0.6638072009250879
11.079198,0.6638072009250879,2.4077625,0.6638072009250879
8.857991,0.6891908298867594,1.8321214,0.6891908298867594
7.046793,0.7145795966860515,1.4117801,0.7145795966860515
6.271304,0.7282774196691808,1.2247632,0.7282774196691808
4.958075,0.7536391709564997,0.9749846,0.7536391709564997
4.958075,0.7536391709564997,0.9749846,0.7536391709564997
3.9014893,0.7790070603017666,0.7975648,0.7790070603017666
3.0540924,0.804380506974156,0.6718564,0.804380506974156
2.691298,0.8181589087701729,0.6139078,0.8181589087701729
2.376782,0.82975900115636,0.5819158,0.82975900115636
1.8381971,0.8551420934558187,0.51570404,0.8551420934558187
1.6099715,0.8688613238025964,0.48134866,0.8688613238025964
1.2348223,0.894221449082944,0.4359372,0.894221449082944
1.0826844,0.9059205263156367,0.4220953,0.9059205263156367
0.9448152,0.9195868637600257,0.3973585,0.9195868637600257
0.7248587,0.9449571418852817,0.36263877,0.9449571418852817
0.5617851,0.970331901979936,0.33013454,0.970331901979936
0.49360126,0.9840914591642386,0.31081408,0.9840914591642386
0.44394112,0.9957108013876319,0.29915488,0.9957108013876319
