POLI_major,POLI_offset_major,POLI_minor,POLI_offset_minor
3.3685571e-06,-1.000255967240386,5.98794e-06,-1.000255967240386
3.7631562e-06,-0.9847497143944751,5.6199287e-06,-0.9847497143944751
5.996282e-06,-0.9600937454228103,5.831728e-06,-0.9600937454228103
3.6678302e-06,-0.9446142069649388,5.3727495e-06,-0.9446142069649388
4.758429e-06,-0.919939128421006,5.825086e-06,-0.919939128421006
5.0235326e-06,-0.9044888059008802,5.4599386e-06,-0.9044888059008802
5.097454e-06,-0.895307768312104,6.487738e-06,-0.895307768312104
4.9154573e-06,-0.8797931575091955,6.2142035e-06,-0.8797931575091955
4.1723506e-06,-0.8551420934558187,3.8147773e-06,-0.8551420934558187
3.7644916e-06,-0.8396570728577234,3.9318224e-06,-0.8396570728577234
6.3344473e-06,-0.8149846624323677,5.1239404e-06,-0.8149846624323677
3.493152e-06,-0.7995323633224612,5.4851535e-06,-0.7995323633224612
4.9437344e-06,-0.7748367570011119,4.3119962e-06,-0.7748367570011119
4.9437344e-06,-0.7748367570011119,4.3119962e-06,-0.7748367570011119
0.02361722,-0.7501919754302895,0.01975452,-0.7501919754302895
0.042486496,-0.7346999387505079,0.023597116,-0.7346999387505079
0.06573733,-0.7100309852393768,0.031328622,-0.7100309852393768
0.08109802,-0.6945761297366907,0.03280784,-0.6945761297366907
0.108267345,-0.6698805863734223,0.039245863,-0.6698805863734223
0.12669955,-0.6544677226571224,0.041060373,-0.6544677226571224
0.15872633,-0.6297428046432925,0.049299706,-0.6297428046432925
0.17110926,-0.6206738273844,0.054930598,-0.6206738273844
0.19304544,-0.6050785073029781,0.059225112,-0.6050785073029781
0.22895844,-0.5804825578774956,0.071133286,-0.5804825578774956
0.25272062,-0.5649247737531078,0.078422986,-0.5649247737531078
0.29025137,-0.5402999167129309,0.09432822,-0.5402999167129309
0.31465137,-0.524785670536077,0.10503204,-0.524785670536077
0.35239452,-0.500127983620193,0.12449046,-0.500127983620193
0.37670088,-0.4846648326421054,0.13838081,-0.4846648326421054
0.38943523,-0.4755544132904247,0.14439222,-0.4755544132904247
0.414062,-0.459969564210503,0.15932977,-0.459969564210503
0.45081267,-0.4353619184081217,0.17808989,-0.4353619184081217
