Xdata,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2
10.0,0.9999999987979202,0.0006693427888802556,0.0006693427880756521,0.9999999976950884,0.0009483414198304324,0.0009483414176445893,0.9999999932575481,0.0017314832976376574,0.0017314832859632145,0.9999999663616367,0.0043757591230089805,0.004375758975815605
210.3807615230461,0.9997319630689253,0.8131817634714545,0.8129638007271678,0.9994489431288959,0.8529789542521651,0.8525089143385172,0.9979893311732846,0.9004913468417766,0.8986807569619548,0.975766358537446,0.9340930537243889,0.9114565775677699
410.7615230460922,0.99313682302556,0.9397515717084631,0.9333018903598198,0.9798480274462537,0.9466769460571034,0.9275995382228962,0.8558028369138825,0.9556449586694863,0.8178436667117963,0.6844888658131506,0.9646551331463855,0.6602956979882032
611.1422845691384,0.9132554448201732,0.9638636030883788,0.8802536835844522,0.77428504946639,0.9676621828606098,0.7492463611229822,0.6494856282620176,0.9705639150298985,0.630367314121637,0.40518749410457233,0.9728627542421591,0.39419182149905285
811.5230460921844,0.700064377555132,0.974585021004705,0.682272256104214,0.6430253302925922,0.9757021619420375,0.627401204949975,0.5979150136277296,0.9766144365872315,0.583932434161092,0.36459877003877283,0.9755006705533967,0.3556663446557666
1011.9038076152304,0.6518305084846686,0.9796316058287877,0.6385537677550311,0.6373252193310317,0.9798669508665283,0.6244939193762394,0.4613791199414647,0.9795039891693452,0.4519226885021065,0.3397234100076763,0.9757280969530004,0.3314776763371739
1212.2845691382765,0.63559327802572,0.9825114017985684,0.6244776425667974,0.4869500162822214,0.9822485941208652,0.4783059689003444,0.420426621345615,0.9808861114015791,0.4123906337414044,0.24802384085551374,0.9745502610044995,0.24171169884107935
1412.6653306613227,0.5110715078071881,0.9843277204649686,0.5030618522744439,0.46556394063530465,0.9836713856671482,0.45796192660138807,0.3348047324315528,0.9813869895683357,0.3285730084542337,0.14780742470390035,0.9721777646155193,0.14369509174221454
1613.0460921843687,0.4667501605763346,0.9854858590400063,0.45997568295262997,0.42130203820951245,0.9844423692304699,0.4147475766565984,0.30851481268017883,0.9812718276822621,0.3027368941057298,0.15607591221205222,0.969004572746281,0.15123827262902573
1813.426853707415,0.4522757070773939,0.9861704340892533,0.4460209303765375,0.33825127806366573,0.9847759224939713,0.3331017143899112,0.24975316956718654,0.9806626650222718,0.2449236088655165,0.1562409482337717,0.9656396413369362,0.1508724532146021
2013.807615230461,0.37571406622488956,0.9865780931348488,0.37067126702009184,0.32786072999307947,0.9847799056576507,0.3228706587514333,0.23995726378747625,0.9796317308631952,0.2350697496573217,0.1260173027516841,0.9622447940173101,0.12125949352891127
2214.188376753507,0.3397658841250383,0.986757863618395,0.33526665794963795,0.2734308917737217,0.9845322578703058,0.2692015332494735,0.1983468542429412,0.9782453804573458,0.19403189389140374,0.09830923192550693,0.9591920388455424,0.09429743260796628
2414.569138276553,0.32841269270419327,0.9867299879424372,0.3240546523121519,0.2449372192823573,0.9840894095357888,0.241040123496913,0.19670691413656166,0.9765825766308823,0.1921005450485931,0.08413219109679868,0.9568609677168557,0.08050280978902222
