Xdata,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2
10.0,0.999999999892921,0.00022322050406555036,0.00022322050404164812,0.9999999997946966,0.0003163268056440996,0.00031632680557915657,0.9999999993994049,0.0005778687065397957,0.0005778687061927305,0.9999999970031006,0.0014630823375927934,0.001463082333208083
210.3807615230461,0.9999759619289451,0.5908713533980718,0.5908571499904945,0.9999509958801714,0.6578601180323603,0.6578278801763059,0.9998295199538082,0.750313893951659,0.7501859804043598,0.9984707583431403,0.8322179084397034,0.8309452461465328
410.7615230460922,0.9994901160143982,0.8387985676025353,0.8383708776457691,0.9987241690362463,0.8591802869572339,0.8580841181436871,0.9930612427159907,0.8833403651042789,0.8772110807116522,0.9492504786774739,0.9136841264192738,0.8673150943635052
611.1422845691384,0.9956195218617424,0.9027799845795551,0.8988253765934479,0.9880145612232206,0.9119872226607008,0.9010566556382958,0.9595978727105092,0.9263951466941218,0.8889668120570194,0.9423651966042146,0.9413085243106623,0.8870563925772403
811.5230460921844,0.9801006272723064,0.9317082798479916,0.9131678695138182,0.9626401372962463,0.9376162240774792,0.9025870106771327,0.9610212271597597,0.9458170847880663,0.9089502954916939,0.9323359761036243,0.9549010766241459,0.8902886273567748
1011.9038076152304,0.960649317464124,0.9478501434323494,0.9105515933465584,0.9603796404603824,0.9514205728215334,0.9137249476529553,0.934802432331417,0.9568633339786178,0.8944781720119609,0.8918163038525957,0.9628805883350995,0.8587126073404212
1212.2845691382765,0.9602837745490874,0.9576536835649734,0.91961929396461,0.9526171459290639,0.9601217827418893,0.9146284724199033,0.9287799205239621,0.963916657227054,0.8952664362910664,0.8734418718497402,0.9680613315823043,0.8455453015225999
1412.6653306613227,0.9547403087910938,0.9642902138026394,0.9206467364901618,0.9297262426121786,0.9660091548824266,0.8981240618978046,0.909548589079891,0.9687685080359619,0.8811420296291402,0.870401702224479,0.9716405496026023,0.8457175883244333
1613.0460921843687,0.9354040901940046,0.9690152133374196,0.9064207940160383,0.9279434567526239,0.9702705291677963,0.9003561888211625,0.8971611071556015,0.9723010990700841,0.8723107305303248,0.838957295965126,0.9742105811436598,0.8173210748568988
1813.426853707415,0.9270031354142579,0.972553413502683,0.9015600636748264,0.9170308103047153,0.973465778575841,0.8926981117313141,0.8839944053937453,0.9749704935904201,0.8618684617579098,0.8101734633629892,0.9760985001028764,0.7908091024117664
2013.807615230461,0.9260528472161674,0.9752911291564712,0.903171127020021,0.897446973036197,0.9759547192471554,0.8758676086087511,0.8669409149934663,0.9770408135724565,0.8470366569044662,0.8090723828170758,0.9774986182154028,0.7908671362399351
2214.188376753507,0.9107639987976507,0.977466814086895,0.8902415842897803,0.8968508450139404,0.9779346160822148,0.8770614868017177,0.8591376341445305,0.9786811710538613,0.840821825881013,0.7896746911049987,0.9785349056870144,0.7727242493838521
2414.569138276553,0.8969944060793005,0.9792342373633971,0.8783676331562972,0.8820745039992578,0.9795437484775551,0.8640305660839132,0.8383392467606172,0.9799995181936536,0.8215720579082354,0.7567029789061179,0.9792880853702361,0.7410302114069264
2614.9498997995997,0.8966468830384735,0.9806926272874313,0.8793349874760867,0.8669983402140811,0.9808691379317043,0.8504119145540041,0.8346908664998935,0.9810691152078688,0.8188894298691398,0.7498898871189008,0.9798138808474212,0.7347525205062048
2815.3306613226455,0.8860129713676672,0.9819147089376795,0.8699891688954915,0.866257970906158,0.9819757872383755,0.8506443529320923,0.8111485423291059,0.9819430824490203,0.7965016999786719,0.7419514143203537,0.9801512137445082,0.7272245792855492
3015.7114228456917,0.8695928989620134,0.9829486042954857,0.8547651263399764,0.8483295564804714,0.9829073312688209,0.8338293403966826,0.8098790109944799,0.9826588272207221,0.7958347591345138,0.7126663912212905,0.9803285997476937,0.6986472453932098
3216.0921843687374,0.8672670036525283,0.9838326328537795,0.8532455795906754,0.8384632123584337,0.9836982896183855,0.8247948279049283,0.7857771821142497,0.9832440771361338,0.7726107602625573,0.696363078760323,0.9803664211910458,0.6826909793738362
3416.4729458917836,0.8613589324696633,0.9845936923590649,0.8480885717667682,0.8358110216251285,0.9843724813967841,0.822749369335909,0.7851714119302382,0.9837204452464715,0.7723891709388147,0.6949787611866414,0.980280667719842,0.6812742440671494
3616.85370741483,0.8443145566762542,0.9852528027187155,0.8318632833414893,0.8165469892080278,0.9849499499740582,0.8042579161719148,0.7625997826650651,0.9841038123188323,0.7504773533942035,0.6747094530193033,0.9800835039104324,0.66127160483665
3817.2344689378756,0.838557302314381,0.985826938368164,0.8266723779868531,0.811432902852652,0.9854453008750957,0.799622741091584,0.760966367511949,0.9844066068064072,0.7491003197362351,0.6513794842752696,0.9797852051247434,0.6382119816146946
4017.615230460922,0.8363660848788259,0.9863282597898205,0.8249315050457577,0.8055090004913369,0.9858706478779845,0.794127680185942,0.7410843791505157,0.9846391122404242,0.7297006651820097,0.6491326209562152,0.9793940089024313,0.63575659994765
