a_max_f_micron,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band5,omega_Band5,P_times_omega_Band5,P_Band5_robust_minus1,omega_Band5_robust_minus1,P_times_omega_Band5_robust_minus1,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2
63.12334301224593,0.9999554503761535,0.32712891933506105,0.32711434586475535,0.9999141283198191,0.405416608314565,0.4053817945092358,0.9999141283198191,0.405416608314565,0.4053817945092358,0.9997454272281097,0.5482376351139703,0.5480980687395447,0.9986634372449587,0.7403158362169203,0.7393263576432655
64.38580987249085,0.9999535378425168,0.33370843490444096,0.333692930090585,0.9999104303239592,0.41255526476731696,0.41251831232590286,0.9999104303239592,0.41255526476731696,0.41251831232590286,0.9997343616720347,0.5554145856823592,0.5552670462804911,0.9986030020219332,0.7455766841108139,0.7445351149906173
65.64827673273577,0.9999515030287692,0.3403475563172829,0.34033105049163576,0.9999064945384027,0.4197243896300018,0.41968514310720584,0.9999064945384027,0.4197243896300018,0.41968514310720584,0.9997225725536771,0.5625613279705614,0.5624052580179425,0.9985383396182319,0.7507589867506674,0.7496616320834776
66.9107435929807,0.9999493408760219,0.34704168638445076,0.34702410555663465,0.999902310969678,0.426918398084076,0.42687669283974056,0.999902310969678,0.426918398084076,0.42687669283974056,0.9997100280110454,0.5696724009737019,0.5695072119345389,0.9984692269039834,0.7558604001663273,0.7547033494014084
68.17321045322561,0.9999470462208573,0.35378619954542617,0.3537674652291517,0.999897869402945,0.43413177285138627,0.4340874347142244,0.999897869402945,0.43413177285138627,0.4340874347142244,0.9996966953288224,0.5767425964123931,0.5765676676888342,0.998395430521402,0.7608788708763343,0.759657987863216
69.43567731347052,0.9999446137942196,0.36057645399211763,0.36055648303043725,0.999893159398647,0.44135907789174134,0.44131192282244674,0.999893159398647,0.44135907789174134,0.44131192282244674,0.9996825409148556,0.5837669644565865,0.5835816423301126,0.9983167062552709,0.7658126239320343,0.7645235363325349
70.69814417371545,0.9999420382202463,0.36740780356010244,0.3673865079499127,0.9998881702889794,0.4485949712725602,0.44854480502655747,0.9998881702889794,0.4485949712725602,0.44854480502655747,0.99966753027533,0.5907408178593503,0.5905444144222852,0.9982327983547532,0.7706601503681011,0.7692982384824445
71.96061103396036,0.9999393140150414,0.37427560933215226,0.374252896048154,0.9998828911741935,0.4558342171700166,0.45578083496008137,0.9998828911741935,0.4558342171700166,0.45578083496008137,0.9996516279885883,0.5976597345752821,0.5974515266514083,0.9981434388028888,0.775420194211706,0.7739805791676762
73.22307789420528,0.9999364355853958,0.3811752509029251,0.3811510217212398,0.9998773109187262,0.4630716969700344,0.46301488312896927,0.9998773109187262,0.4630716969700344,0.46301488312896927,0.9996347976775652,0.6045195589475747,0.6042987870006898,0.9980483465298008,0.7800917391907712,0.7785692704409058
74.4855447544502,0.9999333972274569,0.3881021372580856,0.3880762885797143,0.9998714181471628,0.4703024194462096,0.4702419470897234,0.9998714181471628,0.4703024194462096,0.4702419470897234,0.9996170019807897,0.6113164015542679,0.6110822685833619,0.9979472265652847,0.7846739952695263,0.7830632373371251
75.74801161469512,0.9999301931253435,0.3950517172256051,0.39502413989989793,0.9998652012400336,0.47752153000009795,0.4774571606899967,0.9998652012400336,0.47752153000009795,0.4774571606899967,0.999598202521905,0.6180466378089813,0.6177983082285645,0.9978397691260548,0.7891663851272341,0.7874616035374026
77.01047847494004,0.9999268173497183,0.402019489461661,0.4019900686099573,0.9998586483294407,0.4847243189573059,0.48465580236506056,0.9998586483294407,0.4847243189573059,0.48465580236506056,0.9995783598776607,0.6247069054146572,0.624443503918632,0.997725648632499,0.7935685306836395,0.7917636770106734
78.27294533518496,0.999923263856308,0.4090010119382964,0.40896962677787413,0.9998517472945154,0.49190622892032054,0.4918333024910384,0.9998517472945154,0.49190622892032054,0.4918333024910384,0.9995574335443054,0.6312941007706582,0.6310147111779791,0.9976045226493343,0.7978802397626573,0.7959689357197621
79.53541219542987,0.9999195264843758,0.4159919109047789,0.4159584345732371,0.9998444857567085,0.49906286118603804,0.49898524980282577,0.9998444857567085,0.49906286118603804,0.49898524980282577,0.9995353819023264,0.6378053744340801,0.6375090385143246,0.9974760307440521,0.802101492974161,0.8000770134657443
80.79787905567478,0.9999155989551519,0.42298788929935965,0.4229521886795447,0.9998368510748991,0.5061899812423758,0.5061073968910392,0.9998368510748991,0.5061899812423758,0.5061073968910392,0.9995121621794608,0.644238125735511,0.6439238420123439,0.9973397932564929,0.8062324308826166,0.8040876859331486
82.06034591591971,0.9999114748702139,0.4299847345928314,0.4299466701383955,0.9998288303403352,0.5132835233642182,0.5131956647982124,0.9998288303403352,0.5132835233642182,0.5131956647982124,0.9994877304119012,0.650589996647798,0.650256719178194,0.9971954099722957,0.8102733415207936,0.8080008569874497
83.32281277616464,0.9999071477098177,0.43697832604988557,0.4369377516115518,0.9998204103713875,0.5203395943334361,0.5202461467389374,0.9998204103713875,0.5203395943334361,0.5202461467389374,0.9994620414036179,0.6568588650038496,0.656505502130811,0.9970424586923199,0.8142246482969591,0.8118165452658895
84.58527963640955,0.9999026108311857,0.44396464139870545,0.4439214040512967,0.999811577708114,0.5273544763168717,0.5272551109778078,0.999811577708114,0.5273544763168717,0.5272551109778078,0.9994350486837086,0.6630428371561798,0.6626682502325708,0.9968804936898676,0.8180868983346182,0.8155348710930268
85.84774649665447,0.9998978574667446,0.4509397629035184,0.4508937027737899,0.9998023186066421,0.5343246289288681,0.5342190028917161,0.9998023186066421,0.5343246289288681,0.5342190028917161,0.99940670446168,0.6691402401669834,0.668743242247982,0.9967090440441445,0.8218607512769787,0.8191560437426798
87.1102133568994,0.9998928807223136,0.4578998828388844,0.457850832934182,0.9997926190333432,0.5412466905234246,0.5411344462615439,0.9997926190333432,0.5412466905234246,0.5411344462615439,0.9993769595805648,0.6751496136130832,0.6747289681146362,0.9965276118440395,0.8255469685770522,0.8226803490611762
88.37268021714429,0.9998876735752422,0.46484130836832044,0.4647890944060717,0.999782464658809,0.5481174787525034,0.5479982438297503,0.999782464658809,0.5481174787525034,0.5479982438297503,0.9993457634677689,0.6810697010852671,0.6806241204058214,0.9963356702468178,0.8291464032923694,0.8261081374570411
89.63514707738922,0.9998822288724953,0.47176046583343506,0.47170490607146176,0.9997718408516153,0.5549339904337781,0.554807377167111,0.9997718408516153,0.5549339904337781,0.554807377167111,0.9993130640835294,0.6868994414564139,0.6864275855590739,0.9961326613816842,0.8326599903934896,0.8294398122567144
90.89761393763415,0.9998765393286891,0.4786539044630353,0.47859480953066474,0.9997607326718638,0.561693400772032,0.5615590058927976,0.9997607326718638,0.561693400772032,0.5615590058927976,0.9992788078668743,0.6926379599875044,0.6921384349396572,0.9959179940845603,0.8360887375915654,0.8326758184188842
92.16008079787906,0.9998705975240648,0.4855182995146749,0.4854554722446059,0.9997491248645003,0.5683930619795484,0.5682504662931072,0.9997491248645003,0.5683930619795484,0.5682504662931072,0.9992429396789494,0.6982845593352089,0.6977559158025339,0.9956910414496319,0.8394337166852524,0.8358166315942742
93.42254765812397,0.9998643959024122,0.49235045486383006,0.4922836901247013,0.9997370018523946,0.57503050134151,0.5748792693848406,0.9997370018523946,0.57503050134151,0.5748792693848406,0.9992054027435843,0.703838710519309,0.7032794422109712,0.9954511381819131,0.8426960554231532,0.8388627475123863
94.6850145183689,0.999857926768931,0.4991473050582908,0.4990763895878818,0.9997243477291764,0.5816034187726372,0.5814430984695338,0.9997243477291764,0.5816034187726372,0.5814430984695338,0.9991661385849506,0.7093000439028208,0.7087085859645174,0.9951975777336529,0.8458769298744971,0.8418146716718785
95.94748137861382,0.9998511822880333,0.5059059168574799,0.5058306290964627,0.9997111462518188,0.5881096839111092,0.5879398062245698,0.9997111462518188,0.5881096839111092,0.5879398062245698,0.9991250869621695,0.7146683402324033,0.7140430675838093,0.9949296092058486,0.8489775572977968,0.8446729093068329
97.20994823885873,0.9998441544810797,0.5126234902782184,0.5125436002043653,0.99969738083295,0.5945473327952534,0.5943674113766311,0.99969738083295,0.5945473327952534,0.5943674113766311,0.9990821858007048,0.7199435217814878,0.7192827473945062,0.9946464339944175,0.8519991894947782,0.8474379555971151
98.47241509910366,0.999836835224052,0.5192973591695075,0.5192126281322482,0.999683034532901,0.6009145641676112,0.6007240950020932,0.999683034532901,0.6009145641676112,0.6007240950020932,0.9990373711203809,0.725125643633613,0.724427616747699,0.994347202158734,0.854943106634896,0.850110286087305
99.73488195934856,0.999829216245164,0.5259249913430059,0.5258351718982222,0.999668090051458,0.6072097354498195,0.6070081964977722,0.999668090051458,0.6072097354498195,0.6070081964977722,0.9989905769598438,0.7302148851387217,0.7294777894093977,0.994031008488185,0.857810611534164,0.8526903472751718
100.99734881959348,0.9998212891223882,0.5325039882797219,0.5324088240246446,0.9996525297193212,0.6134313584303379,0.6132182092640469,0.9996525297193212,0.6134313584303379,0.6132182092640469,0.9989417352972849,0.7352115415706832,0.7344334931472103,0.9936968882401975,0.8606030243708318,0.8551785473273984
102.25981567983841,0.9998130452809254,0.5390320844436257,0.5389313098517063,0.9996363354892565,0.6195780947054347,0.6193527761407562,0.9996363354892565,0.6195780947054347,0.6193527761407562,0.9988907759672275,0.7401160160100876,0.7392950615380893,0.993343812520766,0.8633216778195654,0.8575752468771115
103.52228254008334,0.9998044759905877,0.5455071462262886,0.5454004864818954,0.9996194889269207,0.6256487509120545,0.6254106846344742,0.9996194889269207,0.6256487509120545,0.6254106846344742,0.9988376265731709,0.7449288114724013,0.7440629260170664,0.9929706832758559,0.865967912585213,0.8598807498547056
104.78474940032824,0.9997955723631087,0.5519271705497228,0.5518143413825113,0.9996019712013572,0.6316422737892665,0.6313908619738582,0.9996019712013572,0.6316422737892665,0.6313908619738582,0.9987822123958751,0.7496505232979184,0.7487376081832204,0.9925763278592039,0.8685430733169069,0.8620952943004428
106.04721626057317,0.9997863253493718,0.5582902831541672,0.5581709906729652,0.9995837630751422,0.6375577451029668,0.6372923700277259,0.9995837630751422,0.6375577451029668,0.6372923700277259,0.9987244562970523,0.7542818318165527,0.7533197123757313,0.9921594931388833,0.8710485048831681,0.8642190431042661
107.3096831208181,0.999776725736553,0.5645947365974113,0.5644686771234515,0.999564844894167,0.6433943764664105,0.6431144001184269,0.999564844894167,0.6433943764664105,0.6431144001184269,0.9986642786182252,0.758823495297421,0.7578099185297591,0.9917188391016083,0.8734855489887633,0.8662520746151673
108.57214998106299,0.9997667641451804,0.570838907991923,0.5707057678912533,0.9995451965770509,0.6491515040869916,0.6488562677609203,0.9995451965770509,0.6491515040869916,0.6488562677609203,0.9986015970744897,0.7632763431903506,0.7622089753190605,0.9912529319100466,0.8758555411143386,0.8681943730592485
109.83461684130792,0.9997564310260978,0.5770212965055671,0.5768807520204575,0.9995247976041537,0.6548285834675357,0.6545174073558033,0.9995247976041537,0.6548285834675357,0.6545174073558033,0.9985363266429206,0.7676412696638896,0.7665176935896879,0.9907602363643778,0.8781598077602556,0.8700458187022474
111.09708370155285,0.9997457166573425,0.5831405206510825,0.5829922377302522,0.9995036270061944,0.6604251840881928,0.6600973668623824,0.9995036270061944,0.6604251840881928,0.6600973668623824,0.9984683794453166,0.7719192274421194,0.7707369400868137,0.9902391077150127,0.8803996639765849,0.8718061776887703
112.35955056179776,0.9997346111409199,0.5891953153887455,0.5890389495162192,0.999481663352435,0.6659409840928722,0.6655958024757014,0.999481663352435,0.6659409840928722,0.6655958024757014,0.9983976646250029,0.7761112219405234,0.7748676314746759,0.9896877827686524,0.8825764111618483,0.8734750914866841
113.62201742204267,0.9997231043994823,0.5951845290658135,0.595019725088219,0.9994588847384334,0.6713757650020543,0.6710124733293658,0.9994588847384334,0.6713757650020543,0.6710124733293658,0.9983240882173524,0.7802183056993702,0.7789107286478113,0.9891043702248216,0.8846913351138102,0.8750520658611017
114.8844842822876,0.9997111861729028,0.6011071202154068,0.600933512167522,0.9994352687733374,0.676729406471757,0.6763472362439216,0.9994352687733374,0.676729406471757,0.6763472362439216,0.998247553013697,0.784241573111487,0.7828672313301543,0.9884868401745383,0.8867457043164206,0.876536459298084
116.14695114253252,0.9996988460147447,0.6069621542364972,0.6067793651648498,0.9994107925667055,0.6820018811164352,0.6816000405385606,0.9994107925667055,0.6820018811164352,0.6816000405385606,0.998167958418269,0.7881821554399354,0.7867381729571911,0.9878330126869547,0.8887407684478571,0.8779274707935658
117.40941800277744,0.9996860732886139,0.6127487999756183,0.6125564417599362,0.999385432714832,0.6871932494116799,0.6867709229220033,0.999385432714832,0.6871932494116799,0.6867709229220033,0.9980852002977946,0.7920412161199197,0.7905246158351589,0.9871405454035564,0.8906777570955241,0.879224126918092
118.67188486302236,0.9996728571644076,0.6184663262298098,0.6182639994021285,0.9993591652865632,0.6923036546907424,0.6918600024765774,0.9993591652865632,0.6923036546907424,0.6918600024765774,0.9979991708233343,0.7958199463382727,0.7942276465702666,0.9864069200529069,0.8925578786648194,0.8804252680627207
119.93435172326726,0.9996591866144322,0.6241140981891974,0.6239013917504129,0.9993319658085762,0.6973333182471636,0.6968674757477554,0.9993319658085762,0.6973333182471636,0.6968674757477554,0.9979097583039596,0.7995195608830191,0.7978483717600615,0.9856294277919315,0.8943823194694714,0.8815295337659156
121.19681858351218,0.9996450504094122,0.6296915738364528,0.629468065070123,0.9993038092501098,0.702282534554136,0.70179361194977,0.9993038092501098,0.702282534554136,0.70179361194977,0.9978168470118068,0.8031412942548554,0.8013879139383615,0.9848051532724472,0.8961522429922852,0.8825353470154649
122.45928544375711,0.9996304371143604,0.6351983003192423,0.6349635546024229,0.9992746700071163,0.7071516666096642,0.7066387482963545,0.9992746700071163,0.7071516666096642,0.7066387482963545,0.9977203169980349,0.8066863970318213,0.8048474077645914,0.9839309573240533,0.8978687893062035,0.8834408974134416
123.72175230400204,0.9996153350843254,0.6406339103106147,0.6403874809215268,0.9992445218858145,0.7119411414151401,0.7114032854642127,0.9992445218858145,0.7119411414151401,0.7114032854642127,0.9976200438991958,0.8101561324780421,0.808227996447947,0.9830034581367775,0.8995330746467045,0.8842441230861185
124.98421916424694,0.9995997324600042,0.6459981183711523,0.64573954629347,0.9992133380856225,0.7166514455935817,0.7160876831954497,0.9992133380856225,0.7166514455935817,0.7160876831954497,0.9975158987334763,0.813551773387089,0.8115308283964355,0.9820190108190402,0.9011461911277008,0.8849426912145705
126.24668602449185,0.9995836171632079,0.6512907173255867,0.6510195310491304,0.9991810911814462,0.7212831211525315,0.7206924560439456,0.9991810911814462,0.7212831211525315,0.7206924560439456,0.9974077476864942,0.8168745991502218,0.8147570540807305,0.9809736851988403,0.9027092065943075,0.8855339770557391
127.50915288473676,0.9995669768921938,0.6565115746654898,0.6562272899831174,0.999147753105289,0.7258367613954421,0.7252181692694757,0.999147753105289,0.7258367613954421,0.7252181692694757,0.9972954518848878,0.8201258930402245,0.8179078231020479,0.9798632417287022,0.9042231646070886,0.8860150413180877
128.7716197449817,0.9995497991168425,0.6616606289885846,0.6613627487890633,0.9991132951271736,0.7303130069843183,0.7296654348823368,0.9991132951271736,0.7303130069843183,0.7296654348823368,0.9971788671593591,0.8233069397000495,0.8209842814545342,0.97868310534828,0.9056890845536975,0.8863826057510535
130.0340866052266,0.9995320710736795,0.6667378864842035,0.6664259005408437,0.9990776878353259,0.7347125421554015,0.734034907840233,0.9990776878353259,0.7347125421554015,0.734034907840233,0.9970578437942537,0.8264190228274495,0.8239875689708909,0.9774283371528494,0.9071079618851937,0.8866330268035552
131.2965534654715,0.9995137797607412,0.6717434174734236,0.6714168022282592,0.9990409011156132,0.7390360910888059,0.738327282398321,0.9990409011156132,0.7390360910888059,0.738327282398321,0.9969322262640725,0.8294634230454089,0.8269188169412777,0.9760936037119313,0.9084807684757598,0.886762267204489
132.55902032571643,0.9994949119322813,0.6766773530114656,0.6763355713547641,0.9990029041301941,0.7432844144322153,0.7425432886124939,0.9990029041301941,0.7432844144322153,0.7425432886124939,0.99680185295596,0.8324414159488948,0.8297791458951413,0.9746731438804879,0.9098084531060654,0.8867658653179322
133.8214871859614,0.9994754540932955,0.6815398815590462,0.6811823826039186,0.9989636652953513,0.7474583059780322,0.7466836889952693,0.9989636652953513,0.7474583059780322,0.7466836889952693,0.9966665558773726,0.8353542703185313,0.8325696635358263,0.9731607329464866,0.9110919420721438,0.8866389021285654
135.0839540462063,0.9994553924938833,0.6863312457285144,0.6859574645804083,0.9989231522584776,0.7515585894927337,0.7507492753230167,0.9989231522584776,0.7515585894927337,0.7507492753230167,0.9965261603480835,0.8382032464920086,0.8352914628179795,0.9715496439642101,0.9123321399233553,0.8863759657196417
136.3464209064512,0.9994347131234224,0.6910517391097933,0.6906610966306385,0.9988813318741762,0.7555861156966257,0.7547408655926808,0.9988813318741762,0.7555861156966257,0.7547408655926808,0.9963804846756443,0.8409895948842817,0.8379456201579744,0.9698326061338236,0.9135299303348425,0.8859711131178907
137.60888776669614,0.999413401704556,0.6957017031803951,0.695293605747172,0.9988381701794498,0.7595417593916871,0.7586593011256727,0.9988381701794498,0.7595417593916871,0.7586593011256727,0.9962293398133515,0.8437145546478809,0.8405331937677742,0.9680017601062246,0.9146861771218143,0.8854178293987502
138.87135462694104,0.9993914436869918,0.7002815243030613,0.6998553635605638,0.9987936323679265,0.7634264167347696,0.7625054438161509,0.9987936323679265,0.7634264167347696,0.7625054438161509,0.9960725289997246,0.8463793524649331,0.8430552221028953,0.9660486101201139,0.9158017254050228,0.8847089839731245
140.13382148718597,0.9993688242410985,0.7047916308139146,0.7043467834214682,0.9987476827630999,0.7672410026530447,0.7662801735205658,0.9987476827630999,0.7672410026530447,0.7662801735205658,0.9959098473784365,0.848985201462803,0.8455127224153712,0.963963972918386,0.9168774029391162,0.8838367840162823
141.39628834743087,0.9993455282512936,0.7092324902034015,0.7087683175752987,0.9987002847905306,0.7709864483982739,0.7699843855849959,0.9987002847905306,0.7709864483982739,0.7699843855849959,0.9957410815975681,0.8515333002455603,0.847906689402861,0.9617379234463301,0.9179140216174351,0.8827927250526217
142.65875520767582,0.9993215403092238,0.7136046063917232,0.7131204544311343,0.998651400948978,0.7746636992362186,0.7736189885065674,0.998651400948978,0.7746636992362186,0.7736189885065674,0.9955660093870056,0.8540248320338059,0.8502380939453038,0.9593597374091748,0.9189123791696725,0.881567538782257
143.92122206792072,0.9992968447067239,0.7179085170999382,0.7174037159260513,0.9986009927804099,0.7782737122672824,0.7771849017250033,0.9986009927804099,0.7782737122672824,0.7771849017250033,0.9953843991127116,0.8564609639057031,0.8525078819207721,0.9568178308656047,0.9198732610708277,0.8801511383290594
145.18368892816562,0.9992714254285469,0.7221447913174327,0.7216186549855714,0.9985490208388508,0.7818174543743149,0.7806830535401951,0.9985490208388508,0.7818174543743149,0.7806830535401951,0.9951960093065358,0.8588428461323869,0.8547169730924187,0.9540996971632312,0.9207974426824219,0.8785325612119764
146.44615578841055,0.9992452661448606,0.726314026866019,0.7257658530804806,0.9984954446580189,0.7852959002933614,0.7841143791515391,0.9984954446580189,0.7852959002933614,0.7841143791515391,0.9950005881701446,0.8611716116012413,0.8568662600586664,0.9511918416883446,0.9216856916492089,0.8766999104976066
147.70862264865545,0.9992183502035035,0.7304168480605233,0.7298459178798792,0.9984402227177037,0.7887100308030544,0.7874798188146885,0.9984402227177037,0.7887100308030544,0.7874798188146885,0.994797873051563,0.8634483753208544,0.8589566072590136,0.9480797151139282,0.9225387705766994,0.8746402947899108
148.9710895089004,0.9991906606219871,0.734453903465369,0.7338594809999592,0.9983833124088283,0.7920608310282693,0.7907803161112927,0.9983833124088283,0.7920608310282693,0.7907803161112927,0.9945875898927392,0.8656742340017763,0.8609888500280699,0.9447476460962828,0.9233574400165553,0.8723397679611302
150.23355636914533,0.9991621800792433,0.7384258637463282,0.7378071958476796,0.9983246699971516,0.7953492888536355,0.7940168163272749,0.9983246699971516,0.7953492888536355,0.7940168163272749,0.9943694526464302,0.8678502657075055,0.8629637936906311,0.9411787747026187,0.9241424617880668,0.8697832698363543
