a_max_f_micron,P_Band 4,omega_Band 4,P_times_omega_Band 4,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band4_nterms2_robust_minus,omega_Band4_nterms2_robust_minus,P_times_omega_Band4_nterms2_robust_minus,P_Band4_nterms2_smooth,omega_Band4_nterms2_smooth,P_times_omega_Band4_nterms2_smooth,P_Band4_nterms2_smooth_B6,omega_Band4_nterms2_smooth_B6,P_times_omega_Band4_nterms2_smooth_B6,P_Band4_nterms2_smooth_B6_B7,omega_Band4_nterms2_smooth_B6_B7,P_times_omega_Band4_nterms2_smooth_B6_B7,P_Band5,omega_Band5,P_times_omega_Band5,P_Band5_robust_minus1,omega_Band5_robust_minus1,P_times_omega_Band5_robust_minus1,P_Band5_robust_minus2,omega_Band5_robust_minus2,P_times_omega_Band5_robust_minus2,P_Band6,omega_Band6,P_times_omega_Band6,P_Band6_smooth,omega_Band6_smooth,P_times_omega_Band6_smooth,P_Band6_smooth_B7,omega_Band6_smooth_B7,P_times_omega_Band6_smooth_B7,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2,P_Band7_nterms2_smooth,omega_Band7_nterms2_smooth,P_times_omega_Band7_nterms2_smooth,P_Band7_nterms2_smooth_B6,omega_Band7_nterms2_smooth_B6,P_times_omega_Band7_nterms2_smooth_B6
10.0,0.9999999541547884,0.0022267229691207984,0.0022267228670362128,0.9999999541547884,0.0022267229691207984,0.0022267228670362128,0.9999999541547884,0.0022267229691207984,0.0022267228670362128,0.9999999541547884,0.0022267229691207984,0.0022267228670362128,0.9999999541547884,0.0022267229691207984,0.0022267228670362128,0.9999999541547884,0.0022267229691207984,0.0022267228670362128,0.9999999120205759,0.0031523152970268577,0.003152315019687973,0.9999999120205759,0.0031523152970268577,0.003152315019687973,0.9999999120205759,0.0031523152970268577,0.003152315019687973,0.9999997425809415,0.0057426606047466106,0.005742659126476324,0.9999997425809415,0.0057426606047466106,0.005742659126476324,0.9999997425809415,0.0057426606047466106,0.005742659126476324,0.9999987151058716,0.014406678974132694,0.01440666046307547,0.9999987151058716,0.014406678974132694,0.01440666046307547,0.9999987151058716,0.014406678974132694,0.01440666046307547
30.01001001001001,0.9999963474637632,0.037485556547152785,0.03748541962979914,0.9999963474637632,0.037485556547152785,0.03748541962979914,0.9999963474637632,0.037485556547152785,0.03748541962979914,0.9999963474637632,0.037485556547152785,0.03748541962979914,0.9999963474637632,0.037485556547152785,0.03748541962979914,0.9999963474637632,0.037485556547152785,0.03748541962979914,0.9999929822738802,0.05224405739345644,0.052243690758970264,0.9999929822738802,0.05224405739345644,0.052243690758970264,0.9999929822738802,0.05224405739345644,0.052243690758970264,0.9999794030129807,0.09123670583596206,0.09123482663471628,0.9999794030129807,0.09123670583596206,0.09123482663471628,0.9999794030129807,0.09123670583596206,0.09123482663471628,0.999896170222146,0.20123584177654072,0.20121494750379282,0.999896170222146,0.20123584177654072,0.20121494750379282,0.999896170222146,0.20123584177654072,0.20121494750379282
50.02002002002002,0.9999747071768004,0.12748070711431292,0.1274774827673265,0.9999747071768004,0.12748070711431292,0.1274774827673265,0.9999747071768004,0.12748070711431292,0.1274774827673265,0.9999747071768004,0.12748070711431292,0.1274774827673265,0.9999747071768004,0.12748070711431292,0.1274774827673265,0.9999747071768004,0.12748070711431292,0.1274774827673265,0.9999512642026621,0.17111480663587256,0.17110646721933484,0.9999512642026621,0.17111480663587256,0.17110646721933484,0.9999512642026621,0.17111480663587256,0.17110646721933484,0.9998558326118956,0.2723535869333247,0.27231432242805564,0.9998558326118956,0.2723535869333247,0.27231432242805564,0.9998558326118956,0.2723535869333247,0.27231432242805564,0.9992527378902069,0.4808663230087482,0.48050698982568824,0.9992527378902069,0.4808663230087482,0.48050698982568824,0.9992527378902069,0.4808663230087482,0.48050698982568824
70.03003003003003,0.9999104823678506,0.2633158086592581,0.2632922372515594,0.9999104823678506,0.2633158086592581,0.2632922372515594,0.9999104823678506,0.2633158086592581,0.2632922372515594,0.9999104823678506,0.2633158086592581,0.2632922372515594,0.9999104823678506,0.2633158086592581,0.2632922372515594,0.9999104823678506,0.2633158086592581,0.2632922372515594,0.9998266812287171,0.3350048842194544,0.3349468215845477,0.9998266812287171,0.3350048842194544,0.3349468215845477,0.9998266812287171,0.3350048842194544,0.3349468215845477,0.9994801129583543,0.4757249870562173,0.4754776638000597,0.9994801129583543,0.4757249870562173,0.4754776638000597,0.9994801129583543,0.4757249870562173,0.4754776638000597,0.9971486663139465,0.6871643808776742,0.6852050459306216,0.9971486663139465,0.6871643808776742,0.6852050459306216,0.9971486663139465,0.6871643808776742,0.6852050459306216
90.04004004004005,0.9997675631662607,0.41338911596288447,0.4132930291056678,0.9997675631662607,0.41338911596288447,0.4132930291056678,0.9997675631662607,0.41338911596288447,0.4132930291056678,0.9997675631662607,0.41338911596288447,0.4132930291056678,0.9997675631662607,0.41338911596288447,0.4132930291056678,0.9997675631662607,0.41338911596288447,0.4132930291056678,0.999546678900253,0.49746576106912516,0.4972402493432308,0.999546678900253,0.49746576106912516,0.4972402493432308,0.999546678900253,0.49746576106912516,0.4972402493432308,0.9986092361436422,0.6385812064796277,0.6376930908183064,0.9986092361436422,0.6385812064796277,0.6376930908183064,0.9986092361436422,0.6385812064796277,0.6376930908183064,0.9915248051120684,0.8049151948469597,0.7980933817023743,0.9915248051120684,0.8049151948469597,0.7980933817023743,0.9915248051120684,0.8049151948469597,0.7980933817023743
110.05005005005005,0.9994956772596792,0.5489458210579948,0.5486689751972312,0.9994956772596792,0.5489458210579948,0.5486689751972312,0.9994956772596792,0.5489458210579948,0.5486689751972312,0.9994956772596792,0.5489458210579948,0.5486689751972312,0.9994956772596792,0.5489458210579948,0.5486689751972312,0.9994956772596792,0.5489458210579948,0.5486689751972312,0.9990059007394526,0.6299324852997307,0.6293062698818994,0.9990059007394526,0.6299324852997307,0.6293062698818994,0.9990059007394526,0.6299324852997307,0.6293062698818994,0.9968410200083299,0.7500129517399575,0.7476436758319175,0.9968410200083299,0.7500129517399575,0.7476436758319175,0.9968410200083299,0.7500129517399575,0.7476436758319175,0.9767492371676655,0.8681110166469125,0.8479267732867183,0.9767492371676655,0.8681110166469125,0.8479267732867183,0.9767492371676655,0.8681110166469125,0.8479267732867183
130.06006006006007,0.9990259833965479,0.6575297233174439,0.6568892784496694,0.9990259833965479,0.6575297233174439,0.6568892784496694,0.9990259833965479,0.6575297233174439,0.6568892784496694,0.9990259833965479,0.6575297233174439,0.6568892784496694,0.9990259833965479,0.6575297233174439,0.6568892784496694,0.9990259833965479,0.6575297233174439,0.6568892784496694,0.9980506599631059,0.727553512751377,0.7261352635599878,0.9980506599631059,0.727553512751377,0.7261352635599878,0.9980506599631059,0.727553512751377,0.7261352635599878,0.9934639599013312,0.8221781278347273,0.8168043386229511,0.9934639599013312,0.8221781278347273,0.8168043386229511,0.9934639599013312,0.8221781278347273,0.8168043386229511,0.9334857303623636,0.9007058782414061,0.8407960845918532,0.9334857303623636,0.9007058782414061,0.8407960845918532,0.9334857303623636,0.9007058782414061,0.8407960845918532
150.0700700700701,0.9982635024085709,0.7392039926640984,0.7379203667112624,0.9982635024085709,0.7392039926640984,0.7379203667112624,0.9982635024085709,0.7392039926640984,0.7379203667112624,0.9982635024085709,0.7392039926640984,0.7379203667112624,0.9982635024085709,0.7392039926640984,0.7379203667112624,0.9982635024085709,0.7392039926640984,0.7379203667112624,0.9964495570943523,0.7964905238648117,0.7936626297349403,0.9964495570943523,0.7964905238648117,0.7936626297349403,0.9964495570943523,0.7964905238648117,0.7936626297349403,0.9870960860096271,0.8684606497647339,0.8572541082361463,0.9870960860096271,0.8684606497647339,0.8572541082361463,0.9870960860096271,0.8684606497647339,0.8572541082361463,0.7847472677338321,0.9148154580175544,0.71789893115995,0.7847472677338321,0.9148154580175544,0.71789893115995,0.7847472677338321,0.9148154580175544,0.71789893115995
170.08008008008008,0.9970741090619336,0.7989977154038362,0.7966599352288004,0.9970741090619336,0.7989977154038362,0.7966599352288004,0.9970741090619336,0.7989977154038362,0.7966599352288004,0.9970741090619336,0.7989977154038362,0.7966599352288004,0.9970741090619336,0.7989977154038362,0.7966599352288004,0.9970741090619336,0.7989977154038362,0.7966599352288004,0.9938370643073021,0.8446240013365894,0.8394186379318429,0.9938370643073021,0.8446240013365894,0.8394186379318429,0.9938370643073021,0.8446240013365894,0.8394186379318429,0.9747645359325142,0.8981732805928814,0.8755074610441039,0.9747645359325142,0.8981732805928814,0.8755074610441039,0.9747645359325142,0.8981732805928814,0.8755074610441039,0.38931431691431667,0.9217518758110106,0.3588512018958536,0.38931431691431667,0.9217518758110106,0.3588512018958536,0.38931431691431667,0.9217518758110106,0.3588512018958536
190.0900900900901,0.995261944050273,0.842472770051061,0.8384810869304377,0.995261944050273,0.842472770051061,0.8384810869304377,0.995261944050273,0.842472770051061,0.8384810869304377,0.995261944050273,0.842472770051061,0.8384810869304377,0.995261944050273,0.842472770051061,0.8384810869304377,0.995261944050273,0.842472770051061,0.8384810869304377,0.9896022289662052,0.8783236719713353,0.8691910635366155,0.9896022289662052,0.8783236719713353,0.8691910635366155,0.9896022289662052,0.8783236719713353,0.8691910635366155,0.9494025711187186,0.9170026807946499,0.8706047028691982,0.9494025711187186,0.9170026807946499,0.8706047028691982,0.9494025711187186,0.9170026807946499,0.8706047028691982,0.17235103424473194,0.9311355176146224,0.160482169482884,0.17235103424473194,0.9311355176146224,0.160482169482884,0.17235103424473194,0.9311355176146224,0.160482169482884
