a_max_f_micron,P_Band 4,omega_Band 4,P_times_omega_Band 4,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band4_nterms2_smooth,omega_Band4_nterms2_smooth,P_times_omega_Band4_nterms2_smooth,P_Band4_nterms2_smooth_B6,omega_Band4_nterms2_smooth_B6,P_times_omega_Band4_nterms2_smooth_B6,P_Band4_nterms2_smooth_B6_B7,omega_Band4_nterms2_smooth_B6_B7,P_times_omega_Band4_nterms2_smooth_B6_B7,P_Band5,omega_Band5,P_times_omega_Band5,P_Band5_robust_minus1,omega_Band5_robust_minus1,P_times_omega_Band5_robust_minus1,P_Band5_robust_minus2,omega_Band5_robust_minus2,P_times_omega_Band5_robust_minus2,P_Band6,omega_Band6,P_times_omega_Band6,P_Band6_smooth,omega_Band6_smooth,P_times_omega_Band6_smooth,P_Band6_smooth_B7,omega_Band6_smooth_B7,P_times_omega_Band6_smooth_B7,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2,P_Band7_nterms2_smooth,omega_Band7_nterms2_smooth,P_times_omega_Band7_nterms2_smooth,P_Band7_nterms2_smooth_B6,omega_Band7_nterms2_smooth_B6,P_times_omega_Band7_nterms2_smooth_B6
111.11111111111113,0.99998115979901,0.46579421642977314,0.4657854407731156,0.99998115979901,0.46579421642977314,0.4657854407731156,0.99998115979901,0.46579421642977314,0.4657854407731156,0.99998115979901,0.46579421642977314,0.4657854407731156,0.99998115979901,0.46579421642977314,0.4657854407731156,0.9999634224152921,0.5478543861521826,0.5478343469619655,0.9999634224152921,0.5478543861521826,0.5478343469619655,0.9999634224152921,0.5478543861521826,0.5478343469619655,0.9998890701084461,0.6781849127272852,0.6781096817484629,0.9998890701084461,0.6781849127272852,0.6781096817484629,0.9998890701084461,0.6781849127272852,0.6781096817484629,0.9993632683781988,0.8225730963379004,0.8220493380362192,0.9993632683781988,0.8225730963379004,0.8220493380362192,0.9993632683781988,0.8225730963379004,0.8220493380362192
133.15519928746383,0.9999677543488286,0.5423986387680967,0.5423811487707951,0.9999677543488286,0.5423986387680967,0.5423811487707951,0.9999677543488286,0.5423986387680967,0.5423811487707951,0.9999677543488286,0.5423986387680967,0.5423811487707951,0.9999677543488286,0.5423986387680967,0.5423811487707951,0.9999370697830644,0.6211100658004985,0.6210709792093169,0.9999370697830644,0.6211100658004985,0.6210709792093169,0.9999370697830644,0.6211100658004985,0.6210709792093169,0.9998060241703617,0.7379976845877169,0.7378545308745778,0.9998060241703617,0.7379976845877169,0.7378545308745778,0.9998060241703617,0.7379976845877169,0.7378545308745778,0.9988073344982473,0.856624364571755,0.8556026982441695,0.9988073344982473,0.856624364571755,0.8556026982441695,0.9988073344982473,0.856624364571755,0.8556026982441695
155.19928746381655,0.9999458098575876,0.6124167298431301,0.6123835428933242,0.9999458098575876,0.6124167298431301,0.6123835428933242,0.9999458098575876,0.6124167298431301,0.6123835428933242,0.9999458098575876,0.6124167298431301,0.6123835428933242,0.9999458098575876,0.6124167298431301,0.6123835428933242,0.9998934750013873,0.6848277833986101,0.6847548321199336,0.9998934750013873,0.6848277833986101,0.6847548321199336,0.9998934750013873,0.6848277833986101,0.6847548321199336,0.9996640197763248,0.7862939885962861,0.786029809366123,0.9996640197763248,0.7862939885962861,0.786029809366123,0.9996640197763248,0.7862939885962861,0.786029809366123,0.9977266495619982,0.8817418815882633,0.87973737329555,0.9977266495619982,0.8817418815882633,0.87973737329555,0.9977266495619982,0.8817418815882633,0.87973737329555
177.24337564016923,0.99991201385997,0.6734458619829914,0.6733866080810763,0.99991201385997,0.6734458619829914,0.6733866080810763,0.99991201385997,0.6734458619829914,0.6733866080810763,0.99991201385997,0.6734458619829914,0.6733866080810763,0.99991201385997,0.6734458619829914,0.6733866080810763,0.9998253823843851,0.7380264741194892,0.7378976016963178,0.9998253823843851,0.7380264741194892,0.7378976016963178,0.9998253823843851,0.7380264741194892,0.7378976016963178,0.9994321986218695,0.8241980369198189,0.8237300561386033,0.9994321986218695,0.8241980369198189,0.8237300561386033,0.9994321986218695,0.8241980369198189,0.8237300561386033,0.9956620470276796,0.8999562098619359,0.8960522421464071,0.9956620470276796,0.8999562098619359,0.8960522421464071,0.9956620470276796,0.8999562098619359,0.8960522421464071
199.28746381652198,0.9998621772162388,0.7249729961968235,0.724873078400336,0.9998621772162388,0.7249729961968235,0.724873078400336,0.9998621772162388,0.7249729961968235,0.724873078400336,0.9998621772162388,0.7249729961968235,0.724873078400336,0.9998621772162388,0.7249729961968235,0.724873078400336,0.9997231351662512,0.7813495104383046,0.7811331822359974,0.9997231351662512,0.7813495104383046,0.7811331822359974,0.9997231351662512,0.7813495104383046,0.7811331822359974,0.9990641373937782,0.8535326911168548,0.8527339017880506,0.9990641373937782,0.8535326911168548,0.8527339017880506,0.9990641373937782,0.8535326911168548,0.8527339017880506,0.991762485307251,0.9131476988032855,0.9056256312177434,0.991762485307251,0.9131476988032855,0.9056256312177434,0.991762485307251,0.9131476988032855,0.9056256312177434
221.33155199287464,0.9997909692022505,0.767622576162416,0.7674621194029503,0.9997909692022505,0.767622576162416,0.7674621194029503,0.9997909692022505,0.767622576162416,0.7674621194029503,0.9997909692022505,0.767622576162416,0.7674621194029503,0.9997909692022505,0.767622576162416,0.7674621194029503,0.9995737239049921,0.8161553979930511,0.815807490457075,0.9995737239049921,0.8161553979930511,0.815807490457075,0.9995737239049921,0.8161553979930511,0.815807490457075,0.9984890345243286,0.8761222889978497,0.8747984984667078,0.9984890345243286,0.8761222889978497,0.8747984984667078,0.9984890345243286,0.8761222889978497,0.8747984984667078,0.9845385879692659,0.922885371999601,0.9086162610059778,0.9845385879692659,0.922885371999601,0.9086162610059778,0.9845385879692659,0.922885371999601,0.9086162610059778
243.3756401692274,0.9996915514138979,0.8025330235171467,0.8022854833407426,0.9996915514138979,0.8025330235171467,0.8022854833407426,0.9996915514138979,0.8025330235171467,0.8022854833407426,0.9996915514138979,0.8025330235171467,0.8022854833407426,0.9996915514138979,0.8025330235171467,0.8022854833407426,0.9993594208858146,0.8439541942912026,0.8434135748610104,0.9993594208858146,0.8439541942912026,0.8434135748610104,0.9993594208858146,0.8439541942912026,0.8434135748610104,0.9975982957347671,0.8935260623736075,0.8913800770185081,0.9975982957347671,0.8935260623736075,0.8913800770185081,0.9975982957347671,0.8935260623736075,0.8913800770185081,0.9716666696438387,0.9304153745661317,0.904053608390098,0.9716666696438387,0.9304153745661317,0.904053608390098,0.9716666696438387,0.9304153745661317,0.904053608390098
265.41972834558004,0.9995550766892398,0.8309637568121361,0.8305940416663335,0.9995550766892398,0.8309637568121361,0.8305940416663335,0.9995550766892398,0.8309637568121361,0.8305940416663335,0.9995550766892398,0.8309637568121361,0.8305940416663335,0.9995550766892398,0.8309637568121361,0.8305940416663335,0.9990558452533661,0.8661349236190701,0.8653171582197098,0.9990558452533661,0.8661349236190701,0.8653171582197098,0.9990558452533661,0.8661349236190701,0.8653171582197098,0.9962258682091554,0.9069894137254485,0.9035663161451477,0.9962258682091554,0.9069894137254485,0.9035663161451477,0.9962258682091554,0.9069894137254485,0.9035663161451477,0.9502241009232294,0.9366363043940531,0.8900143902348954,0.9502241009232294,0.9366363043940531,0.8900143902348954,0.9502241009232294,0.9366363043940531,0.8900143902348954
287.46381652193276,0.9993700100575208,0.8540936562972093,0.8535555858838069,0.9993700100575208,0.8540936562972093,0.8535555858838069,0.9993700100575208,0.8540936562972093,0.8535555858838069,0.9993700100575208,0.8540936562972093,0.8535555858838069,0.9993700100575208,0.8540936562972093,0.8535555858838069,0.9986292602205891,0.8838695967171224,0.8826580415010903,0.9986292602205891,0.8838695967171224,0.8826580415010903,0.9986292602205891,0.8838695967171224,0.8826580415010903,0.9941210478373531,0.9174804407398885,0.9120866171186146,0.9941210478373531,0.9174804407398885,0.9120866171186146,0.9941210478373531,0.9174804407398885,0.9120866171186146,0.9178676074753173,0.9420508869721814,0.8646779937451566,0.9178676074753173,0.9420508869721814,0.8646779937451566,0.9178676074753173,0.9420508869721814,0.8646779937451566
309.5079046982855,0.9991212176455008,0.8729409282273353,0.8721738031430889,0.9991212176455008,0.8729409282273353,0.8721738031430889,0.9991212176455008,0.8729409282273353,0.8721738031430889,0.9991212176455008,0.8729409282273353,0.8721738031430889,0.9991212176455008,0.8729409282273353,0.8721738031430889,0.998032862146337,0.8981048979268741,0.896338201785602,0.998032862146337,0.8981048979268741,0.896338201785602,0.998032862146337,0.8981048979268741,0.896338201785602,0.9909144238431395,0.9257474704877963,0.9173365213426584,0.9909144238431395,0.9257474704877963,0.9173365213426584,0.9909144238431395,0.9257474704877963,0.9173365213426584,0.874667357581096,0.9468042756294069,0.8281387939112571,0.874667357581096,0.9468042756294069,0.8281387939112571,0.874667357581096,0.9468042756294069,0.8281387939112571
331.55199287463824,0.9987887572576412,0.888347882411011,0.8872718774857509,0.9987887572576412,0.888347882411011,0.8872718774857509,0.9987887572576412,0.888347882411011,0.8872718774857509,0.9987887572576412,0.888347882411011,0.8872718774857509,0.9987887572576412,0.888347882411011,0.8872718774857509,0.9972017997514472,0.9095893739060944,0.9070441606939493,0.9972017997514472,0.9095893739060944,0.9070441606939493,0.9972017997514472,0.9095893739060944,0.9070441606939493,0.9860827748337699,0.9323713054022155,0.919395284006401,0.9860827748337699,0.9323713054022155,0.919395284006401,0.9860827748337699,0.9323713054022155,0.919395284006401,0.8238974501669718,0.9508684670796153,0.7834181054710722,0.8238974501669718,0.9508684670796153,0.7834181054710722,0.8238974501669718,0.9508684670796153,0.7834181054710722
353.5960810509909,0.9983462928737473,0.9009952315563868,0.8995052493212423,0.9983462928737473,0.9009952315563868,0.8995052493212423,0.9983462928737473,0.9009952315563868,0.8995052493212423,0.9983462928737473,0.9009952315563868,0.8995052493212423,0.9983462928737473,0.9009952315563868,0.8995052493212423,0.9960466967804441,0.9189101235021958,0.915277393152472,0.9960466967804441,0.9189101235021958,0.915277393152472,0.9960466967804441,0.9189101235021958,0.915277393152472,0.9789288596587076,0.937803304827641,0.9180427197790899,0.9789288596587076,0.937803304827641,0.9180427197790899,0.9789288596587076,0.937803304827641,0.9180427197790899,0.7708908743405232,0.9542397804881019,0.7356147387109817,0.7708908743405232,0.9542397804881019,0.7356147387109817,0.7708908743405232,0.9542397804881019,0.7356147387109817
375.6401692273437,0.9977590483290242,0.911426736881864,0.9093842736128765,0.9977590483290242,0.911426736881864,0.9093842736128765,0.9977590483290242,0.911426736881864,0.9093842736128765,0.9977590483290242,0.911426736881864,0.9093842736128765,0.9977590483290242,0.911426736881864,0.9093842736128765,0.9944456086206074,0.9265277551517384,0.9213814573757555,0.9944456086206074,0.9265277551517384,0.9213814573757555,0.9944456086206074,0.9265277551517384,0.9213814573757555,0.9686062993616315,0.9423881268772553,0.9128030761369178,0.9686062993616315,0.9423881268772553,0.9128030761369178,0.9686062993616315,0.9423881268772553,0.9128030761369178,0.7216516353621752,0.9570094040078323,0.6906274014592328,0.7216516353621752,0.9570094040078323,0.6906274014592328,0.7216516353621752,0.9570094040078323,0.6906274014592328
397.6842574036964,0.9969812197483282,0.920074976390829,0.917297472222043,0.9969812197483282,0.920074976390829,0.917297472222043,0.9969812197483282,0.920074976390829,0.917297472222043,0.9969812197483282,0.920074976390829,0.917297472222043,0.9969812197483282,0.920074976390829,0.917297472222043,0.9922347278513226,0.9328056610263515,0.925562171206655,0.9922347278513226,0.9328056610263515,0.925562171206655,0.9922347278513226,0.9328056610263515,0.925562171206655,0.9542285505622775,0.9463747133873275,0.9030577710443803,0.9542285505622775,0.9463747133873275,0.9030577710443803,0.9542285505622775,0.9463747133873275,0.9030577710443803,0.68229594375486,0.9593280079087968,0.6545456085266024,0.68229594375486,0.9593280079087968,0.6545456085266024,0.68229594375486,0.9593280079087968,0.6545456085266024
419.728345580049,0.995952793305579,0.9272844035610932,0.9235314919153685,0.995952793305579,0.9272844035610932,0.9235314919153685,0.995952793305579,0.9272844035610932,0.9235314919153685,0.995952793305579,0.9272844035610932,0.9235314919153685,0.995952793305579,0.9272844035610932,0.9235314919153685,0.9891989072369748,0.9380328557561715,0.9279010758663836,0.9891989072369748,0.9380328557561715,0.9279010758663836,0.9891989072369748,0.9380328557561715,0.9279010758663836,0.9350818546453659,0.9499233553424153,0.8882560928845347,0.9350818546453659,0.9499233553424153,0.8882560928845347,0.9350818546453659,0.9499233553424153,0.8882560928845347,0.6575008536591189,0.9613386691961054,0.6320809956519606,0.6575008536591189,0.9613386691961054,0.6320809956519606,0.6575008536591189,0.9613386691961054,0.6320809956519606
441.7724337564017,0.99459578233272,0.9333305193301079,0.9282865980481325,0.99459578233272,0.9333305193301079,0.9282865980481325,0.99459578233272,0.9333305193301079,0.9282865980481325,0.99459578233272,0.9333305193301079,0.9282865980481325,0.99459578233272,0.9333305193301079,0.9282865980481325,0.9850643230934185,0.9424408433030589,0.9283648513639182,0.9850643230934185,0.9424408433030589,0.9283648513639182,0.9850643230934185,0.9424408433030589,0.9283648513639182,0.910896087792771,0.9531183633207805,0.8681917883523479,0.910896087792771,0.9531183633207805,0.8681917883523479,0.910896087792771,0.9531183633207805,0.8681917883523479,0.6473600992953684,0.9631258297565739,0.6234892327851498,0.6473600992953684,0.9631258297565739,0.6234892327851498,0.6473600992953684,0.9631258297565739,0.6234892327851498
463.8165219327545,0.9928100308009026,0.9384351580300473,0.9316878381484611,0.9928100308009026,0.9384351580300473,0.9316878381484611,0.9928100308009026,0.9384351580300473,0.9316878381484611,0.9928100308009026,0.9384351580300473,0.9316878381484611,0.9928100308009026,0.9384351580300473,0.9316878381484611,0.9794973361418412,0.9462153574246694,0.9268154220139638,0.9794973361418412,0.9462153574246694,0.9268154220139638,0.9794973361418412,0.9462153574246694,0.9268154220139638,0.8820462317253781,0.9559912006688496,0.8432284361125786,0.8820462317253781,0.9559912006688496,0.8432284361125786,0.8820462317253781,0.9559912006688496,0.8432284361125786,0.6468284733894194,0.9647136221284659,0.6240042394593328,0.6468284733894194,0.9647136221284659,0.6240042394593328,0.6468284733894194,0.9647136221284659,0.6240042394593328
485.8606101091071,0.9904689590886148,0.9427783276831925,0.9337926688716766,0.9904689590886148,0.9427783276831925,0.9337926688716766,0.9904689590886148,0.9427783276831925,0.9337926688716766,0.9904689590886148,0.9427783276831925,0.9337926688716766,0.9904689590886148,0.9427783276831925,0.9337926688716766,0.972115362936066,0.9495039681876337,0.9230273946439564,0.972115362936066,0.9495039681876337,0.9230273946439564,0.972115362936066,0.9495039681876337,0.9230273946439564,0.8495568112084961,0.9585493582948432,0.8143421362189173,0.8495568112084961,0.9585493582948432,0.8143421362189173,0.8495568112084961,0.9585493582948432,0.8143421362189173,0.6493182387929927,0.96610505977764,0.6273096359038162,0.6493182387929927,0.96610505977764,0.6273096359038162,0.6493182387929927,0.96610505977764,0.6273096359038162
507.9046982854598,0.987415978884088,0.946507146879015,0.934596280956328,0.987415978884088,0.946507146879015,0.934596280956328,0.987415978884088,0.946507146879015,0.934596280956328,0.987415978884088,0.946507146879015,0.934596280956328,0.987415978884088,0.946507146879015,0.934596280956328,0.9625161087528703,0.952420736972842,0.9167203016466409,0.9625161087528703,0.952420736972842,0.9167203016466409,0.9625161087528703,0.952420736972842,0.9167203016466409,0.8149112847506511,0.9608004148069916,0.782967100419324,0.8149112847506511,0.9608004148069916,0.782967100419324,0.8149112847506511,0.9608004148069916,0.782967100419324,0.6497164513652594,0.967316077833055,0.6284811694382535,0.6497164513652594,0.967316077833055,0.6284811694382535,0.6497164513652594,0.967316077833055,0.6284811694382535
529.9487864618126,0.9834627755494674,0.9497423920847272,0.9340362889766363,0.9834627755494674,0.9497423920847272,0.9340362889766363,0.9834627755494674,0.9497423920847272,0.9340362889766363,0.9834627755494674,0.9497423920847272,0.9340362889766363,0.9834627755494674,0.9497423920847272,0.9340362889766363,0.9503288135451441,0.9550493622791626,0.907610927331803,0.9503288135451441,0.9550493622791626,0.907610927331803,0.9503288135451441,0.9550493622791626,0.907610927331803,0.7798135032078602,0.9627642870160521,0.7507765914214054,0.7798135032078602,0.9627642870160521,0.7507765914214054,0.7798135032078602,0.9627642870160521,0.7507765914214054,0.6446843580103027,0.9683814176902175,0.6243003525727245,0.6446843580103027,0.9683814176902175,0.6243003525727245,0.6446843580103027,0.9683814176902175,0.6243003525727245
551.9928746381653,0.9783911769069198,0.9525831169961794,0.9319989169395541,0.9783911769069198,0.9525831169961794,0.9319989169395541,0.9783911769069198,0.9525831169961794,0.9319989169395541,0.9783911769069198,0.9525831169961794,0.9319989169395541,0.9783911769069198,0.9525831169961794,0.9319989169395541,0.9352835575590687,0.9574463822435129,0.8954838585567726,0.9352835575590687,0.9574463822435129,0.8954838585567726,0.9352835575590687,0.9574463822435129,0.8954838585567726,0.7460484549432421,0.9644744569076356,0.719544678408164,0.7460484549432421,0.9644744569076356,0.719544678408164,0.7460484549432421,0.9644744569076356,0.719544678408164,0.6322097810473157,0.9693385297156586,0.6128252996322635,0.6322097810473157,0.9693385297156586,0.6128252996322635,0.6322097810473157,0.9693385297156586,0.6128252996322635
574.0369628145179,0.9719606994595033,0.9551097808418001,0.9283291706476089,0.9719606994595033,0.9551097808418001,0.9283291706476089,0.9719606994595033,0.9551097808418001,0.9283291706476089,0.9719606994595033,0.9551097808418001,0.9283291706476089,0.9719606994595033,0.9551097808418001,0.9283291706476089,0.9172834265631845,0.9596456709976855,0.8802670693792833,0.9172834265631845,0.9596456709976855,0.8802670693792833,0.9172834265631845,0.9596456709976855,0.8802670693792833,0.7154421198137005,0.9659730068693128,0.6910977757173954,0.7154421198137005,0.9659730068693128,0.6910977757173954,0.7154421198137005,0.9659730068693128,0.6910977757173954,0.6117079250377015,0.9702070944434511,0.5934833685988609,0.6117079250377015,0.9702070944434511,0.5934833685988609,0.6117079250377015,0.9702070944434511,0.5934833685988609
596.0810509908707,0.9639237286820238,0.9573863392540308,0.9228474099229784,0.9639237286820238,0.9573863392540308,0.9228474099229784,0.9639237286820238,0.9573863392540308,0.9228474099229784,0.9639237286820238,0.9573863392540308,0.9228474099229784,0.9639237286820238,0.9573863392540308,0.9228474099229784,0.896455758178071,0.9616645636140445,0.862089735487612,0.896455758178071,0.9616645636140445,0.862089735487612,0.896455758178071,0.9616645636140445,0.862089735487612,0.6897633905314023,0.9673035232301944,0.66721055785623,0.6897633905314023,0.9673035232301944,0.66721055785623,0.6897633905314023,0.9673035232301944,0.66721055785623,0.5842489445873112,0.9709865856620292,0.5672978878814775,0.5842489445873112,0.9709865856620292,0.5672978878814775,0.5842489445873112,0.9709865856620292,0.5672978878814775
618.1251391672234,0.9540491982533527,0.9594617877314127,0.9153737493398827,0.9540491982533527,0.9594617877314127,0.9153737493398827,0.9540491982533527,0.9594617877314127,0.9153737493398827,0.9540491982533527,0.9594617877314127,0.9153737493398827,0.9540491982533527,0.9594617877314127,0.9153737493398827,0.8731615198465402,0.9635108208617784,0.841300572732258,0.8731615198465402,0.9635108208617784,0.841300572732258,0.8731615198465402,0.9635108208617784,0.841300572732258,0.6704006312875211,0.9685040962038319,0.649285757499599,0.6704006312875211,0.9685040962038319,0.649285757499599,0.6704006312875211,0.9685040962038319,0.649285757499599,0.5525179596346319,0.9716728512849999,0.5368667012243533,0.5525179596346319,0.9716728512849999,0.5368667012243533,0.5525179596346319,0.9716728512849999,0.5368667012243533
640.169227343576,0.9421533052534705,0.9613716502254555,0.9057594778368963,0.9421533052534705,0.9613716502254555,0.9057594778368963,0.9421533052534705,0.9613716502254555,0.9057594778368963,0.9421533052534705,0.9613716502254555,0.9057594778368963,0.9421533052534705,0.9613716502254555,0.9057594778368963,0.8479588537506995,0.9651889794465818,0.8184405406643309,0.8479588537506995,0.9651889794465818,0.8184405406643309,0.8479588537506995,0.9651889794465818,0.8184405406643309,0.6578706010479219,0.9696021936514048,0.6378727779148332,0.6578706010479219,0.9696021936514048,0.6378727779148332,0.6578706010479219,0.9696021936514048,0.6378727779148332,0.5206990889947218,0.972273190557002,0.5062617645770225,0.5206990889947218,0.972273190557002,0.5062617645770225,0.5206990889947218,0.972273190557002,0.5062617645770225
662.2133155199288,0.928132578530464,0.9631398109402546,0.8939214362133221,0.928132578530464,0.9631398109402546,0.8939214362133221,0.928132578530464,0.9631398109402546,0.8939214362133221,0.928132578530464,0.9631398109402546,0.8939214362133221,0.928132578530464,0.9631398109402546,0.8939214362133221,0.8215386608075486,0.9667048413507291,0.7941854007594517,0.8215386608075486,0.9667048413507291,0.7941854007594517,0.8215386608075486,0.9667048413507291,0.7941854007594517,0.6515176497077747,0.9706132510957126,0.6323716641291008,0.6515176497077747,0.9706132510957126,0.6323716641291008,0.6515176497077747,0.9706132510957126,0.6323716641291008,0.49385507256039973,0.9728075515685763,0.48042594396720406,0.49385507256039973,0.9728075515685763,0.48042594396720406,0.49385507256039973,0.9728075515685763,0.48042594396720406
