a_max_f_micron,P_Band4,omega_Band4,P_times_omega_Band4,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7,omega_Band7,P_times_omega_Band7
120.97810206889015,0.9999988513051332,0.07323392752766432,0.0732338434042277,0.9999971490162446,0.1115286238520284,0.11152830588573354,0.999993303710128,0.16369070921759143,0.16368961309715316,0.9999632771034159,0.31097430397395465,0.3109628840967495
123.80318840613974,0.9999987386024614,0.0776389993893313,0.07763890145568857,0.9999968667336192,0.11785412610479895,0.11785375683642779,0.9999926312867905,0.17222493058380253,0.17222366150768154,0.9999593719409391,0.3232479230834233,0.32323479014771295
126.69424629259063,0.9999986147493466,0.0822854595196467,0.08228534553366014,0.9999965561119607,0.12448364306187731,0.12448321435414789,0.9999918898210935,0.18109316192754193,0.18109169322959998,0.9999550292839195,0.33570392868699456,0.33568883184093046
129.65281629896683,0.9999984786280978,0.08718327423241337,0.08718314159422962,0.9999962142439371,0.13142507137706336,0.13142457383380257,0.9999910719769324,0.19029647641446992,0.1902947774431388,0.9999501965315729,0.3483217690629112,0.3483044214306832
132.68047497147245,0.9999983290066708,0.09234241100063163,0.09234225669707885,0.999995837913833,0.13868572666840923,0.1386851494464647,0.9999901695984038,0.19983463134403595,0.19983266688935702,0.9999448141996371,0.36107974364332246,0.3610598171686747
135.77883567189284,0.9999981645265941,0.09777277983458987,0.09777260037525266,0.9999954235631979,0.1462722420737147,0.14627157266804294,0.9999891736116531,0.20970597248154801,0.20970370212325126,0.9999388149380434,0.37395514633792665,0.373932265869129
138.94954943731375,0.9999979836895602,0.1034841679544878,0.1034839592982796,0.9999949672523991,0.1541904626760756,0.1541896866743945,0.9999880739139841,0.21990734553613872,0.21990472290222035,0.9999321223977594,0.38692442508779684,0.38689816158557355
142.19430585991668,0.9999977848425259,0.10948616763286934,0.10948592510376678,0.9999944646175554,0.1624453367873071,0.16244443759024163,0.9999868592483927,0.23043401685934098,0.23043098878316357,0.9999246499225467,0.39996335564793534,0.3999332183781088
145.51483398731938,0.9999975661611369,0.11578809717980905,0.11578781537023825,0.9999939108222431,0.17104080527726875,0.17103976377940175,0.9999855170614307,0.2412796054770375,0.24127611103933336,0.999916299037427,0.41304722725884524,0.41301265480833554
148.91290324394095,0.9999973256312885,0.12239891515999271,0.12239858782016369,0.9999933005032934,0.1799796903392231,0.1799784845658804,0.9999840333419849,0.25243602855356523,0.25243199799382665,0.9999069577011361,0.42615103759271084,0.42611138752051
152.3903243738829,0.9999970610285865,0.12932712806605565,0.12932674797732327,0.9999926277098818,0.1892635852792024,0.18926218997314292,0.999982392438188,0.26389346231431,0.2638888157938605,0.999896498284603,0.43924969415028664,0.4392042310534545
155.94895040582824,0.9999967698954524,0.13658069182662674,0.13658025065671295,0.9999918858350457,0.1988927471038239,0.1988911332552657,0.9999805768492147,0.2756403203174192,0.27563496651391517,0.9998847752315606,0.452318219155087,0.45226610089302394
159.59067764047313,0.9999964495155916,0.14416690769966853,0.14416639583731053,0.9999910675384445,0.2088659938490495,0.20886412816158917,0.999978566988241,0.28766325076353866,0.2876570852737024,0.9998716223505807,0.46533195494276597,0.4652722167201907
163.3174466610168,0.9999960968854815,0.15209231329022374,0.15209171965650758,0.9999901646594511,0.21918060873026546,0.2191784530143369,0.9999763409122084,0.2999471542644924,0.29994005778843685,0.9998568496801855,0.478266766877004,0.4781983028363689
167.13124336724877,0.9999957086825192,0.16036256963391554,0.1603618814672172,0.99998916811894,0.22983225329908166,0.22982976378345019,0.9999738740133717,0.31247522316012377,0.3124670594366218,0.9998402398600951,0.4910992409350095,0.4910207828515705
