a_max_f_micron,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band4_nterms2_smooth,omega_Band4_nterms2_smooth,P_times_omega_Band4_nterms2_smooth,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band6_smooth,omega_Band6_smooth,P_times_omega_Band6_smooth,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2,P_Band7_nterms2_smooth,omega_Band7_nterms2_smooth,P_times_omega_Band7_nterms2_smooth
337.71543086172346,0.9951812873352952,0.9316464074743717,0.9271570711316481,0.9951812873352952,0.9316464074743717,0.9271570711316481,0.9877530059324204,0.9441831044685584,0.932619699589423,0.9190300192938511,0.956104156172469,0.8786884210941154,0.9190300192938511,0.956104156172469,0.8786884210941154,0.3661622762243009,0.9651541748107325,0.35340304955608465,0.3661622762243009,0.9651541748107325,0.35340304955608465
345.49098196392794,0.9945657015400965,0.9345317179345264,0.9294531936590238,0.9945657015400965,0.9345317179345264,0.9294531936590238,0.9859091640296008,0.9462045231959677,0.9328717104651636,0.9040120041682917,0.9572370690843796,0.8653538012871516,0.9040120041682917,0.9572370690843796,0.8653538012871516,0.3399195618350057,0.965636850937592,0.328238855262441,0.3399195618350057,0.965636850937592,0.328238855262441
353.26653306613235,0.9938736058929895,0.9372099512062024,0.9314682336841011,0.9938736058929895,0.9372099512062024,0.9314682336841011,0.9837846886167679,0.9480701544662097,0.9326969016983911,0.8867895545188345,0.9583201169613538,0.8498282696065963,0.8867895545188345,0.9583201169613538,0.8498282696065963,0.3173180471972035,0.9660781228594156,0.3065540233856898,0.3173180471972035,0.9660781228594156,0.3065540233856898
361.0420841683367,0.9930951101290413,0.9396971198435984,0.9332086147190213,0.9930951101290413,0.9396971198435984,0.9332086147190213,0.9813365568876795,0.9497936376669305,0.9320672181418898,0.8672925137313824,0.9593619645343203,0.8320474497992479,0.8672925137313824,0.9593619645343203,0.8320474497992479,0.29858247464447324,0.9664923707317208,0.28857768377808085,0.29858247464447324,0.9664923707317208,0.28857768377808085
368.8176352705411,0.992218987394983,0.9420079426484134,0.93467816697264,0.992218987394983,0.9420079426484134,0.93467816697264,0.9785157463350647,0.951387664119334,0.9309478102097039,0.8455364927997775,0.9603685050384493,0.8120266175455758,0.8455364927997775,0.9603685050384493,0.8120266175455758,0.28374614813742266,0.9668911357825319,0.27435163544651114,0.28374614813742266,0.9668911357825319,0.27435163544651114
376.5931863727455,0.9912325015742979,0.944155964241959,0.9358780783118503,0.9912325015742979,0.944155964241959,0.9358780783118503,0.9752667399654845,0.9528640791625347,0.9292966441150585,0.8216361734552595,0.961342896656046,0.7898740989868687,0.8216361734552595,0.961342896656046,0.7898740989868687,0.27256344248825826,0.9672812085928996,0.2636454960682837,0.27256344248825826,0.9672812085928996,0.2636454960682837
384.3687374749499,0.9901212174079214,0.9461536656416004,0.9368068192800287,0.9901212174079214,0.9461536656416004,0.9368068192800287,0.9715271400519996,0.9542339698837998,0.927064199701674,0.7958075508688773,0.9622858465874478,0.765794342808541,0.7958075508688773,0.9622858465874478,0.765794342808541,0.2645210637647782,0.9676639953477361,0.2559675094162585,0.2645210637647782,0.9676639953477361,0.2559675094162585
392.1442885771544,0.9888687936005964,0.9480125660785697,0.9374600425363209,0.9888687936005964,0.9480125660785697,0.9374600425363209,0.9672274656909106,0.9555077375248896,0.9241933274142548,0.7683568255397496,0.9631961263952289,0.7400783180492215,0.7683568255397496,0.9631961263952289,0.7400783180492215,0.2589490563937618,0.9680364938747472,0.2506721366435914,0.2589490563937618,0.9680364938747472,0.2506721366435914
399.91983967935874,0.9874567599595722,0.9497433163899544,0.9378304579956831,0.9874567599595722,0.9497433163899544,0.9378304579956831,0.9622912312957995,0.9566951533690581,0.9206193571102347,0.7396568989959915,0.9640712419069017,0.7130819452000733,0.7396568989959915,0.9640712419069017,0.7130819452000733,0.25516804025459405,0.9683932480135568,0.24710300729140033,0.25516804025459405,0.9683932480135568,0.24710300729140033
407.69539078156316,0.9858642808142445,0.9513557843603323,0.9379076861468705,0.9858642808142445,0.9513557843603323,0.9379076861468705,0.9566354252681146,0.9578053968019958,0.9162705730937726,0.710115739761578,0.9649081421977874,0.6851964591987517,0.710115739761578,0.9649081421977874,0.6851964591987517,0.2526006293779695,0.9687282844107625,0.24470137433839925,0.2526006293779695,0.9687282844107625,0.24470137433839925
415.4709418837675,0.9840679086031783,0.9528591323890901,0.9376780936035709,0.9840679086031783,0.9528591323890901,0.9376780936035709,0.9501715264838239,0.9588470743542382,0.9110691883037151,0.6801428740156584,0.9657038506982292,0.656816592461882,0.6801428740156584,0.9657038506982292,0.656816592461882,0.25081523175061915,0.969036408579617,0.24304909139268432,0.25081523175061915,0.969036408579617,0.24304909139268432
423.24649298597194,0.9820413336892077,0.954261887826503,0.9371246170099201,0.9820413336892077,0.954261887826503,0.9371246170099201,0.9428072048391672,0.9598282190032348,0.9049329602841959,0.650120148445152,0.9664559351688206,0.6283124760376518,0.650120148445152,0.9664559351688206,0.6283124760376518,0.2495120525752455,0.969313803138202,0.24185547661053022,0.2495120525752455,0.969313803138202,0.24185547661053022
431.02204408817636,0.9797551392771882,0.9555720062621784,0.9362265840847828,0.9797551392771882,0.9555720062621784,0.9362265840847828,0.9344488422549851,0.960756269965277,0.897777584158271,0.6203809904527371,0.9671627846496234,0.6000094062699606,0.6203809904527371,0.9671627846496234,0.6000094062699606,0.24847837016233854,0.9695581984418494,0.24091424092636393,0.24847837016233854,0.9695581984418494,0.24091424092636393
438.79759519038083,0.9771765738553894,0.9567969279699576,0.934959543949045,0.9771765738553894,0.9567969279699576,0.934959543949045,0.9250049720080815,0.9616380347304022,0.8895199633977022,0.5911996980716249,0.9678237091004259,0.5721770846067319,0.5911996980716249,0.9678237091004259,0.5721770846067319,0.24753819323787893,0.9697689360713413,0.24005485029331994,0.24753819323787893,0.9697689360713413,0.24005485029331994
446.5731462925852,0.9742693579212607,0.957943627620602,0.9332951230066872,0.9742693579212607,0.957943627620602,0.9332951230066872,0.9143906569257922,0.9624796371803657,0.8800823877190528,0.5627899397630037,0.9684389072347226,0.5450276742667787,0.5627899397630037,0.9684389072347226,0.5450276742667787,0.24651330682715625,0.9699471417134081,0.23910487735132058,0.24651330682715625,0.9699471417134081,0.23910487735132058
454.3486973947896,0.9709935468806421,0.9590186572756747,0.9312009275528182,0.9709935468806421,0.9590186572756747,0.9312009275528182,0.9025327047423063,0.9632864581165432,0.8693975324855601,0.5353102604553377,0.9690093572132755,0.5187206513934979,0.5353102604553377,0.9690093572132755,0.5187206513934979,0.24520572083702732,0.9700960386062321,0.23787309842758583,0.24520572083702732,0.9700960386062321,0.23787309842758583
462.12424849699397,0.9673054778083878,0.9600281825832777,0.9286405198632356,0.9673054778083878,0.9600281825832777,0.9286405198632356,0.8893754549820779,0.9640630770359648,0.8574140377702832,0.5088740115307657,0.96953667869807,0.493372019015302,0.5088740115307657,0.96953667869807,0.493372019015302,0.24340618017057314,0.9702211754485269,0.2361578302365294,0.24340618017057314,0.9702211754485269,0.2361578302365294
469.8997995991984,0.9631578339321067,0.9609780120220459,0.9255735005155358,0.9631578339321067,0.9609780120220459,0.9255735005155358,0.874886684338454,0.9648132259404171,0.8441022442488991,0.48356141774190176,0.9700230010320984,0.4690656976213357,0.48356141774190176,0.9700230010320984,0.4690656976213357,0.2409260163936227,0.9703300911581225,0.23377776344958726,0.2409260163936227,0.9703300911581225,0.23377776344958726
