a_max_f_micron,P_Band4,omega_Band4,P_times_omega_Band4,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7,omega_Band7,P_times_omega_Band7
2183166.3326653307,0.18895888106046108,0.8592595432155058,0.16236472182652487,0.19390974042850218,0.8100693781318901,0.15708034284263298,0.2142720629027886,0.763493074580911,0.16359523610244442,0.27813916079335615,0.6729976176067789,0.1871869925770775
2203006.0120240483,0.19144806658040403,0.8584367762733275,0.1643460610990434,0.19299976912399963,0.8091085061527357,0.15615775488374223,0.21357020750121675,0.7624817735114072,0.162843390584727,0.2785936388657679,0.6721557202472631,0.18725830798812612
2222845.691382766,0.19047418289549858,0.8576242758878593,0.16335528318108364,0.19337828374010355,0.8081594593953714,0.15628048924620683,0.2149186315300832,0.7614779886294353,0.1636558072565185,0.2796550731969834,0.6713233902688746,0.18773899184448917
2242685.370741483,0.18975672294445214,0.8568166208561273,0.16258671413799786,0.19432314704841028,0.8072176340579115,0.15686107100310537,0.21572567783071894,0.7604881801254495,0.16405682813981248,0.2806812550098636,0.6705025124274689,0.18819748667540864
2262525.050100201,0.19161660088418303,0.856006811620035,0.1640251155763383,0.19621310111362444,0.8062755371095298,0.15820182348831402,0.21527012714467664,0.7595072785885525,0.16349922842906503,0.2811329938405105,0.6696911891032205,0.18827228894119982
2282364.729458918,0.19196346745625512,0.8551955730808867,0.16416630756184622,0.19679223942375168,0.8053348512668758,0.15848364886680247,0.21545649189757127,0.7585313983297745,0.16343051407829245,0.28180981733990823,0.6688902309673121,0.18849983380934726
2302204.4088176354,0.190964072480751,0.85438839170755,0.16315748676075287,0.19570974025341323,0.8044055502328942,0.15743000129448367,0.21696751479154613,0.7575648033907457,0.16436695268523635,0.28300331050363947,0.6680994047585057,0.1890743432921681
2322044.088176353,0.19125523047966078,0.8535912190002797,0.1632537853253131,0.19421865806925345,0.8034862477418135,0.15605202081351474,0.21682856663953562,0.7566114834871164,0.16405498346752412,0.2837708075116921,0.6673174416275681,0.18936520927729145
2341883.7675350704,0.19284866382514854,0.852802776600958,0.1644618759738714,0.19315706628808355,0.8025699124828669,0.15502204978627454,0.21673413332330466,0.7556645427462007,0.1637782997552491,0.2842887176682596,0.6665457945481027,0.18949144919925132
2361723.4468937875,0.1915798779308011,0.852016090230843,0.16322913856150334,0.1942584725747317,0.8016530507731188,0.15572789717805988,0.21810435273219317,0.7547228473762762,0.16460833811920053,0.2853187113531935,0.6657828543661198,0.1899603060487922
2381563.126252505,0.1907874555910333,0.8512276783172,0.16240356287480118,0.1960104724066609,0.8007410988647213,0.15695364106390278,0.21835672273813692,0.7537917837549529,0.16459550352766592,0.286333985948506,0.6650290973889923,0.19042043222712735
2401402.8056112225,0.19326214437191103,0.8504387793468511,0.16435762215360292,0.1967567089832311,0.7998391649866025,0.15737372181865952,0.21804653331173934,0.752872408539403,0.16416121870807637,0.2868742105334368,0.664284775635027,0.19056617057967956
2421242.4849699405,0.19224179604349087,0.849656247926713,0.16333944312100487,0.19679034626170036,0.7989436849123482,0.15722440439749985,0.21884905950948416,0.7519575761422403,0.16456520832976063,0.28765269845003283,0.6635483641464346,0.19087147749882694
