a_max_divided_f_micron,P_Band 4,omega_Band 4,P_times_omega_Band 4,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band4_nterms2_robust_minus,omega_Band4_nterms2_robust_minus,P_times_omega_Band4_nterms2_robust_minus,P_Band4_nterms2_smooth,omega_Band4_nterms2_smooth,P_times_omega_Band4_nterms2_smooth,P_Band4_nterms2_smooth_B6,omega_Band4_nterms2_smooth_B6,P_times_omega_Band4_nterms2_smooth_B6,P_Band4_nterms2_smooth_B6_B7,omega_Band4_nterms2_smooth_B6_B7,P_times_omega_Band4_nterms2_smooth_B6_B7,P_Band5,omega_Band5,P_times_omega_Band5,P_Band5_robust_minus1,omega_Band5_robust_minus1,P_times_omega_Band5_robust_minus1,P_Band5_robust_minus2,omega_Band5_robust_minus2,P_times_omega_Band5_robust_minus2,P_Band6,omega_Band6,P_times_omega_Band6,P_Band6_smooth,omega_Band6_smooth,P_times_omega_Band6_smooth,P_Band6_smooth_B7,omega_Band6_smooth_B7,P_times_omega_Band6_smooth_B7,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2,P_Band7_nterms2_smooth,omega_Band7_nterms2_smooth,P_times_omega_Band7_nterms2_smooth,P_Band7_nterms2_smooth_B6,omega_Band7_nterms2_smooth_B6,P_times_omega_Band7_nterms2_smooth_B6
20.0,0.9999999304459,0.00883837296916325,0.008838372354418172,0.9999999304459,0.00883837296916325,0.008838372354418172,0.9999999304459,0.00883837296916325,0.008838372354418172,0.9999999304459,0.00883837296916325,0.008838372354418172,0.9999999304459,0.00883837296916325,0.008838372354418172,0.9999999304459,0.00883837296916325,0.008838372354418172,0.9999998665934184,0.012472824485787364,0.012472822821830487,0.9999998665934184,0.012472824485787364,0.012472822821830487,0.9999998665934184,0.012472824485787364,0.012472822821830487,0.9999996095620426,0.022525687979573373,0.02252567918468977,0.9999996095620426,0.022525687979573373,0.02252567918468977,0.9999996095620426,0.022525687979573373,0.02252567918468977,0.9999980492184423,0.054945593122867675,0.05494548593601793,0.9999980492184423,0.054945593122867675,0.05494548593601793,0.9999980492184423,0.054945593122867675,0.05494548593601793
23.967935871743485,0.9999998821369865,0.012123577883291667,0.012123576454370243,0.9999998821369865,0.012123577883291667,0.012123576454370243,0.9999998821369865,0.012123577883291667,0.012123576454370243,0.9999998821369865,0.012123577883291667,0.012123576454370243,0.9999998821369865,0.012123577883291667,0.012123576454370243,0.9999998821369865,0.012123577883291667,0.012123576454370243,0.9999997739133658,0.017082928203015525,0.017082924340793785,0.9999997739133658,0.017082928203015525,0.017082924340793785,0.9999997739133658,0.017082928203015525,0.017082924340793785,0.9999993381466213,0.030723426735756437,0.030723406401352647,0.9999993381466213,0.030723426735756437,0.030723406401352647,0.9999993381466213,0.030723426735756437,0.030723406401352647,0.9999966904303283,0.07396395614204722,0.07396371135318118,0.9999966904303283,0.07396395614204722,0.07396371135318118,0.9999966904303283,0.07396395614204722,0.07396371135318118
27.935871743486974,0.9999998045412448,0.016328393647818205,0.016328390456290708,0.9999998045412448,0.016328393647818205,0.016328390456290708,0.9999998045412448,0.016328393647818205,0.016328390456290708,0.9999998045412448,0.016328393647818205,0.016328390456290708,0.9999998045412448,0.016328393647818205,0.016328390456290708,0.9999998045412448,0.016328393647818205,0.016328390456290708,0.999999625021296,0.022963685240089262,0.022963676629196333,0.999999625021296,0.022963685240089262,0.022963676629196333,0.999999625021296,0.022963685240089262,0.022963676629196333,0.9999989019147688,0.041085054330400744,0.04108500921550936,0.9999989019147688,0.041085054330400744,0.04108500921550936,0.9999989019147688,0.041085054330400744,0.04108500921550936,0.9999945032965746,0.09732079109463594,0.09732025615111017,0.9999945032965746,0.09732079109463594,0.09732025615111017,0.9999945032965746,0.09732079109463594,0.09732025615111017
31.903807615230466,0.9999996879519802,0.02155597737369366,0.021555970647193605,0.9999996879519802,0.02155597737369366,0.021555970647193605,0.9999996879519802,0.02155597737369366,0.021555970647193605,0.9999996879519802,0.02155597737369366,0.021555970647193605,0.9999996879519802,0.02155597737369366,0.021555970647193605,0.9999996879519802,0.02155597737369366,0.021555970647193605,0.9999994012617203,0.03024424327137993,0.03024422516299374,0.9999994012617203,0.03024424327137993,0.03024422516299374,0.9999994012617203,0.03024424327137993,0.03024422516299374,0.9999982459733644,0.05376796807370773,0.05376787376325958,0.9999982459733644,0.05376796807370773,0.05376787376325958,0.9999982459733644,0.05376796807370773,0.05376787376325958,0.9999912086250601,0.12492944578333248,0.12492834748173356,0.9999912086250601,0.12492944578333248,0.12492834748173356,0.9999912086250601,0.12492944578333248,0.12492834748173356
35.87174348697395,0.9999995212836021,0.027898632010313763,0.027898618654781143,0.9999995212836021,0.027898632010313763,0.027898618654781143,0.9999995212836021,0.027898632010313763,0.027898618654781143,0.9999995212836021,0.027898632010313763,0.027898618654781143,0.9999995212836021,0.027898632010313763,0.027898618654781143,0.9999995212836021,0.027898632010313763,0.027898618654781143,0.9999990813132849,0.039032843784114236,0.039032807925159195,0.9999990813132849,0.039032843784114236,0.039032807925159195,0.9999990813132849,0.039032843784114236,0.039032807925159195,0.9999973074529597,0.06886942501457778,0.06886923958041129,0.9999973074529597,0.06886942501457778,0.06886923958041129,0.9999973074529597,0.06886942501457778,0.06886923958041129,0.9999864842631525,0.15648091562386943,0.1564788006689922,0.9999864842631525,0.15648091562386943,0.1564788006689922,0.9999864842631525,0.15648091562386943,0.1564788006689922
39.83967935871743,0.9999992920533765,0.03543540605802376,0.03543538097164769,0.9999992920533765,0.03543540605802376,0.03543538097164769,0.9999992920533765,0.03543540605802376,0.03543538097164769,0.9999992920533765,0.03543540605802376,0.03543538097164769,0.9999992920533765,0.03543540605802376,0.03543538097164769,0.9999992920533765,0.03543540605802376,0.03543538097164769,0.9999986411456625,0.04941291223477514,0.04941284508982502,0.9999986411456625,0.04941291223477514,0.04941284508982502,0.9999986411456625,0.04941291223477514,0.04941284508982502,0.9999960153198919,0.08641985033218808,0.08641950597672951,0.9999960153198919,0.08641985033218808,0.08641950597672951,0.9999960153198919,0.08641985033218808,0.08641950597672951,0.9999799628776711,0.19146768320342838,0.191463846742038,0.9999799628776711,0.19146768320342838,0.191463846742038,0.9999799628776711,0.19146768320342838,0.191463846742038
43.80761523046093,0.9999989863664778,0.044229877390819475,0.044229832557933065,0.9999989863664778,0.044229877390819475,0.044229832557933065,0.9999989863664778,0.044229877390819475,0.044229832557933065,0.9999989863664778,0.044229877390819475,0.044229832557933065,0.9999989863664778,0.044229877390819475,0.044229832557933065,0.9999989863664778,0.044229877390819475,0.044229832557933065,0.9999980539826807,0.061439744781860886,0.06143962521905345,0.9999980539826807,0.061439744781860886,0.06143962521905345,0.9999980539826807,0.061439744781860886,0.06143962521905345,0.9999942901908654,0.1063794998585349,0.10637889245189487,0.9999942901908654,0.1063794998585349,0.10637889245189487,0.9999942901908654,0.1063794998585349,0.10637889245189487,0.9999712293783805,0.22922764863967493,0.22922105361773118,0.9999712293783805,0.22922764863967493,0.22922105361773118,0.9999712293783805,0.22922764863967493,0.22922105361773118
47.77555110220442,0.9999985889026093,0.05432820890123667,0.05432813223884285,0.9999985889026093,0.05432820890123667,0.05432813223884285,0.9999985889026093,0.05432820890123667,0.05432813223884285,0.9999985889026093,0.05432820890123667,0.05432813223884285,0.9999985889026093,0.05432820890123667,0.05432813223884285,0.9999985889026093,0.05432820890123667,0.05432813223884285,0.9999972902660812,0.07513800155618489,0.07513779795219348,0.9999972902660812,0.07513800155618489,0.07513779795219348,0.9999972902660812,0.07513800155618489,0.07513779795219348,0.999992044132971,0.12863896685291926,0.12863794341840423,0.999992044132971,0.12863896685291926,0.12863794341840423,0.999992044132971,0.12863896685291926,0.12863794341840423,0.9999598178200216,0.2690012638666168,0.26899045480941774,0.9999598178200216,0.2690012638666168,0.26899045480941774,0.9999598178200216,0.2690012638666168,0.26899045480941774
51.7434869739479,0.9999980829022684,0.06575757560823184,0.0657574495445328,0.9999980829022684,0.06575757560823184,0.0657574495445328,0.9999980829022684,0.06575757560823184,0.0657574495445328,0.9999980829022684,0.06575757560823184,0.0657574495445328,0.9999980829022684,0.06575757560823184,0.0657574495445328,0.9999980829022684,0.06575757560823184,0.0657574495445328,0.9999963176168896,0.09050020327857577,0.09049987002215573,0.9999963176168896,0.09050020327857577,0.09049987002215573,0.9999963176168896,0.09050020327857577,0.09049987002215573,0.9999891804372028,0.15302367313111326,0.15302201748187236,0.9999891804372028,0.15302367313111326,0.15302201748187236,0.9999891804372028,0.15302367313111326,0.15302201748187236,0.9999452076296884,0.3099930134532554,0.3099760282012683,0.9999452076296884,0.3099930134532554,0.3099760282012683,0.9999452076296884,0.3099930134532554,0.3099760282012683
55.71142284569139,0.9999974501518926,0.07852505949400945,0.07852485926703512,0.9999974501518926,0.07852505949400945,0.07852485926703512,0.9999974501518926,0.07852505949400945,0.07852485926703512,0.9999974501518926,0.07852505949400945,0.07852485926703512,0.9999974501518926,0.07852505949400945,0.07852485926703512,0.9999974501518926,0.07852505949400945,0.07852485926703512,0.9999951007925008,0.10748638144556984,0.1074858548474838,0.9999951007925008,0.10748638144556984,0.1074858548474838,0.9999951007925008,0.10748638144556984,0.1074858548474838,0.9999855933568962,0.17930207013378635,0.17929948699285417,0.9999855933568962,0.17930207013378635,0.17929948699285417,0.9999855933568962,0.17930207013378635,0.17929948699285417,0.9999268190077405,0.35142858203176436,0.3514028641394229,0.9999268190077405,0.35142858203176436,0.3514028641394229,0.9999268190077405,0.35142858203176436,0.3514028641394229
