a_max_f_micron,P_Band 4,omega_Band 4,P_times_omega_Band 4,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band4_nterms2_robust_minus,omega_Band4_nterms2_robust_minus,P_times_omega_Band4_nterms2_robust_minus,P_Band4_nterms2_smooth,omega_Band4_nterms2_smooth,P_times_omega_Band4_nterms2_smooth,P_Band4_nterms2_smooth_B6,omega_Band4_nterms2_smooth_B6,P_times_omega_Band4_nterms2_smooth_B6,P_Band4_nterms2_smooth_B6_B7,omega_Band4_nterms2_smooth_B6_B7,P_times_omega_Band4_nterms2_smooth_B6_B7,P_Band5,omega_Band5,P_times_omega_Band5,P_Band5_robust_minus1,omega_Band5_robust_minus1,P_times_omega_Band5_robust_minus1,P_Band5_robust_minus2,omega_Band5_robust_minus2,P_times_omega_Band5_robust_minus2,P_Band6,omega_Band6,P_times_omega_Band6,P_Band6_smooth,omega_Band6_smooth,P_times_omega_Band6_smooth,P_Band6_smooth_B7,omega_Band6_smooth_B7,P_times_omega_Band6_smooth_B7,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2,P_Band7_nterms2_smooth,omega_Band7_nterms2_smooth,P_times_omega_Band7_nterms2_smooth,P_Band7_nterms2_smooth_B6,omega_Band7_nterms2_smooth_B6,P_times_omega_Band7_nterms2_smooth_B6
11275.635635635637,0.17334973515517374,0.8685285586315532,0.15055919561348455,0.17334973515517374,0.8685285586315532,0.15055919561348455,0.17334973515517374,0.8685285586315532,0.15055919561348455,0.17334973515517374,0.8685285586315532,0.15055919561348455,0.17334973515517374,0.8685285586315532,0.15055919561348455,0.17334973515517374,0.8685285586315532,0.15055919561348455,0.16398472717873888,0.842131084401375,0.138096636124295,0.16398472717873888,0.842131084401375,0.138096636124295,0.16398472717873888,0.842131084401375,0.138096636124295,0.1385727733801686,0.7969691477841381,0.11043822510687747,0.1385727733801686,0.7969691477841381,0.11043822510687747,0.1385727733801686,0.7969691477841381,0.11043822510687747,0.08103900929461617,0.73194062606226,0.05931574319856667,0.08103900929461617,0.73194062606226,0.05931574319856667,0.08103900929461617,0.73194062606226,0.05931574319856667
11295.645645645647,0.17301672735943613,0.8684050532352652,0.15024860033316248,0.17301672735943613,0.8684050532352652,0.15024860033316248,0.17301672735943613,0.8684050532352652,0.15024860033316248,0.17301672735943613,0.8684050532352652,0.15024860033316248,0.17301672735943613,0.8684050532352652,0.15024860033316248,0.17301672735943613,0.8684050532352652,0.15024860033316248,0.16372305388457872,0.8419820563281796,0.13785187357806694,0.16372305388457872,0.8419820563281796,0.13785187357806694,0.16372305388457872,0.8419820563281796,0.13785187357806694,0.1386882812243213,0.7968155831315409,0.11050898367726872,0.1386882812243213,0.7968155831315409,0.11050898367726872,0.1386882812243213,0.7968155831315409,0.11050898367726872,0.08074460108026534,0.7318025669640329,0.059089106339025,0.08074460108026534,0.7318025669640329,0.059089106339025,0.08074460108026534,0.7318025669640329,0.059089106339025
11315.655655655657,0.17267660874417926,0.8682790501335967,0.1499314818206867,0.17267660874417926,0.8682790501335967,0.1499314818206867,0.17267660874417926,0.8682790501335967,0.1499314818206867,0.17267660874417926,0.8682790501335967,0.1499314818206867,0.17267660874417926,0.8682790501335967,0.1499314818206867,0.17267660874417926,0.8682790501335967,0.1499314818206867,0.1635655334884275,0.8418358735283233,0.1376953337633566,0.1635655334884275,0.8418358735283233,0.1376953337633566,0.1635655334884275,0.8418358735283233,0.1376953337633566,0.1388113747927005,0.7966607514054626,0.11058557414597807,0.1388113747927005,0.7966607514054626,0.11058557414597807,0.1388113747927005,0.7966607514054626,0.11058557414597807,0.08045953926084032,0.7316645905051619,0.058869395845516724,0.08045953926084032,0.7316645905051619,0.058869395845516724,0.08045953926084032,0.7316645905051619,0.058869395845516724
11335.665665665667,0.17235433117750087,0.8681490478444357,0.14962924850361192,0.17235433117750087,0.8681490478444357,0.14962924850361192,0.17235433117750087,0.8681490478444357,0.14962924850361192,0.17235433117750087,0.8681490478444357,0.14962924850361192,0.17235433117750087,0.8681490478444357,0.14962924850361192,0.17235433117750087,0.8681490478444357,0.14962924850361192,0.16350488875627364,0.8416931777147302,0.13762094938916142,0.16350488875627364,0.8416931777147302,0.13762094938916142,0.16350488875627364,0.8416931777147302,0.13762094938916142,0.1389075046327905,0.7965051491921759,0.11064054270145365,0.1389075046327905,0.7965051491921759,0.11064054270145365,0.1389075046327905,0.7965051491921759,0.11064054270145365,0.08022421184276528,0.7315268957771283,0.058686168655504814,0.08022421184276528,0.7315268957771283,0.058686168655504814,0.08022421184276528,0.7315268957771283,0.058686168655504814
11355.675675675677,0.1721073736486437,0.8680153658403822,0.14939184490145482,0.1721073736486437,0.8680153658403822,0.14939184490145482,0.1721073736486437,0.8680153658403822,0.14939184490145482,0.1721073736486437,0.8680153658403822,0.14939184490145482,0.1721073736486437,0.8680153658403822,0.14939184490145482,0.1721073736486437,0.8680153658403822,0.14939184490145482,0.1635237592601906,0.8415527653505149,0.13761387180592527,0.1635237592601906,0.8415527653505149,0.13761387180592527,0.1635237592601906,0.8415527653505149,0.13761387180592527,0.13894289055876968,0.7963503728618686,0.11064722270298204,0.13894289055876968,0.7963503728618686,0.11064722270298204,0.13894289055876968,0.7963503728618686,0.11064722270298204,0.0800611211299796,0.7313897151828728,0.058555880580477254,0.0800611211299796,0.7313897151828728,0.058555880580477254,0.0800611211299796,0.7313897151828728,0.058555880580477254
11375.685685685687,0.17198520564450404,0.8678809574288439,0.14926268493834877,0.17198520564450404,0.8678809574288439,0.14926268493834877,0.17198520564450404,0.8678809574288439,0.14926268493834877,0.17198520564450404,0.8678809574288439,0.14926268493834877,0.17198520564450404,0.8678809574288439,0.14926268493834877,0.17198520564450404,0.8678809574288439,0.14926268493834877,0.16360992895673043,0.8414123218658329,0.13766341020378653,0.16360992895673043,0.8414123218658329,0.13766341020378653,0.16360992895673043,0.8414123218658329,0.13766341020378653,0.13889408358205363,0.7961978228125354,0.1105871669495734,0.13889408358205363,0.7961978228125354,0.1105871669495734,0.13889408358205363,0.7961978228125354,0.1105871669495734,0.07996750621871034,0.7312528730816436,0.05847646867560613,0.07996750621871034,0.7312528730816436,0.05847646867560613,0.07996750621871034,0.7312528730816436,0.05847646867560613
11395.695695695698,0.17199561625135035,0.8677483010916301,0.14924890379731723,0.17199561625135035,0.8677483010916301,0.14924890379731723,0.17199561625135035,0.8677483010916301,0.14924890379731723,0.17199561625135035,0.8677483010916301,0.14924890379731723,0.17199561625135035,0.8677483010916301,0.14924890379731723,0.17199561625135035,0.8677483010916301,0.14924890379731723,0.16375904624405954,0.8412695811242947,0.13776550423905398,0.16375904624405954,0.8412695811242947,0.13776550423905398,0.16375904624405954,0.8412695811242947,0.13776550423905398,0.13875328399907763,0.7960475443316375,0.11045421099541604,0.13875328399907763,0.7960475443316375,0.11045421099541604,0.13875328399907763,0.7960475443316375,0.11045421099541604,0.07991767850194993,0.7311160214567204,0.058429095150402906,0.07991767850194993,0.7311160214567204,0.058429095150402906,0.07991767850194993,0.7311160214567204,0.058429095150402906
11415.705705705708,0.17212831752221508,0.8676183446222192,0.14934168591123198,0.17212831752221508,0.8676183446222192,0.14934168591123198,0.17212831752221508,0.8676183446222192,0.14934168591123198,0.17212831752221508,0.8676183446222192,0.14934168591123198,0.17212831752221508,0.8676183446222192,0.14934168591123198,0.17212831752221508,0.8676183446222192,0.14934168591123198,0.16396445490939537,0.8411232808018271,0.13791432024827388,0.16396445490939537,0.8411232808018271,0.13791432024827388,0.16396445490939537,0.8411232808018271,0.13791432024827388,0.1385271525263766,0.7958981545188999,0.11025350504650129,0.1385271525263766,0.7958981545188999,0.11025350504650129,0.1385271525263766,0.7958981545188999,0.11025350504650129,0.07987174589572366,0.7309791384369921,0.05838458000031444,0.07987174589572366,0.7309791384369921,0.05838458000031444,0.07987174589572366,0.7309791384369921,0.05838458000031444
11435.715715715718,0.17235805760742773,0.8674921698615292,0.14951926538698593,0.17235805760742773,0.8674921698615292,0.14951926538698593,0.17235805760742773,0.8674921698615292,0.14951926538698593,0.17235805760742773,0.8674921698615292,0.14951926538698593,0.17235805760742773,0.8674921698615292,0.14951926538698593,0.17235805760742773,0.8674921698615292,0.14951926538698593,0.16420497987059934,0.8409742346950542,0.13809215727979407,0.16420497987059934,0.8409742346950542,0.13809215727979407,0.16420497987059934,0.8409742346950542,0.13809215727979407,0.13823162821591248,0.7957479224439236,0.1099975309688532,0.13823162821591248,0.7957479224439236,0.1099975309688532,0.13823162821591248,0.7957479224439236,0.1099975309688532,0.07978934117066097,0.7308425096124048,0.05831344234148624,0.07978934117066097,0.7308425096124048,0.05831344234148624,0.07978934117066097,0.7308425096124048,0.05831344234148624
11455.725725725728,0.17264389501790994,0.8673703193196589,0.14974619035027423,0.17264389501790994,0.8673703193196589,0.14974619035027423,0.17264389501790994,0.8673703193196589,0.14974619035027423,0.17264389501790994,0.8673703193196589,0.14974619035027423,0.17264389501790994,0.8673703193196589,0.14974619035027423,0.17264389501790994,0.8673703193196589,0.14974619035027423,0.164443971401103,0.840824689161766,0.13826855113785877,0.164443971401103,0.840824689161766,0.13826855113785877,0.164443971401103,0.840824689161766,0.13826855113785877,0.1378938335443347,0.7955960502766871,0.10970778932538364,0.1378938335443347,0.7955960502766871,0.10970778932538364,0.1378938335443347,0.7955960502766871,0.10970778932538364,0.07964313881787094,0.7307062241596252,0.05819573724582735,0.07964313881787094,0.7307062241596252,0.05819573724582735,0.07964313881787094,0.7307062241596252,0.05819573724582735
