POLI_major,POLI_offset_major,POLI_minor,POLI_offset_minor
0.013717409,-0.6989935622021136,0.0,-0.6989935622021136
0.0224242,-0.6739792281665661,0.0,-0.6739792281665661
0.0224242,-0.6739792281665661,0.0,-0.6739792281665661
0.02428859,-0.6489992295835182,0.0,-0.6489992295835182
0.02331377,-0.6341009383371073,2.3483677e-09,-0.6341009383371073
0.01534349,-0.6090812753647908,0.010566793,-0.6090812753647908
0.008958956,-0.5840993066251663,0.013267282,-0.5840993066251663
0.017203929,-0.5692099788303083,0.012987907,-0.5692099788303083
0.024921587,-0.5441837924819152,0.015873501,-0.5441837924819152
0.024921587,-0.5441837924819152,0.015873501,-0.5441837924819152
0.03097019,-0.5191993836668145,0.01694491,-0.5191993836668145
0.034700323,-0.4942630878388554,0.015534688,-0.4942630878388554
0.037638567,-0.47928697040499657,0.01862457,-0.47928697040499657
0.04028067,-0.4542994607084627,0.018029187,-0.4542994607084627
0.043276884,-0.4394360021664133,0.019503541,-0.4394360021664133
0.044537473,-0.4143911195959682,0.025492432,-0.4143911195959682
0.044537473,-0.4143911195959682,0.025492432,-0.4143911195959682
0.045756854,-0.38939953775011094,0.034148607,-0.38939953775011094
0.047976695,-0.3644722211636986,0.042812068,-0.3644722211636986
0.05283664,-0.3494967811010568,0.048643883,-0.3494967811010568
0.054122522,-0.3244996147917591,0.058546655,-0.3244996147917591
0.055455156,-0.3096837096135346,0.06631356,-0.3096837096135346
0.053219266,-0.2995797055876783,0.06798984,-0.2995797055876783
0.05285904,-0.28460498941515416,0.07505211,-0.28460498941515416
0.05214748,-0.25959969183340725,0.08276518,-0.25959969183340725
0.05721914,-0.2346912865872954,0.09087565,-0.2346912865872954
0.06351428,-0.21971800108320666,0.09577644,-0.21971800108320666
0.08140371,-0.19469976887505547,0.102573715,-0.19469976887505547
0.0940976,-0.18000000000000002,0.104792334,-0.18000000000000002
0.10414068,-0.16981166037701886,0.10195082,-0.16981166037701886
0.118466735,-0.1548418548067673,0.09904648,-0.1548418548067673
0.14635794,-0.12979984591670363,0.075817585,-0.12979984591670363
0.1852957,-0.10495713410721542,0.04565419,-0.10495713410721542
0.20753609,-0.09000000000000001,0.057617795,-0.09000000000000001
0.27929485,-0.06489992295835181,0.13207822,-0.06489992295835181
0.27929485,-0.06489992295835181,0.13207822,-0.06489992295835181
0.3490803,-0.04024922359499622,0.23590834,-0.04024922359499622
0.3560445,-0.025455844122715714,0.2760695,-0.025455844122715714
0.35648832,-0.0,0.35648832,-0.0
0.30275598,0.025455844122715714,0.38415214,0.025455844122715714
0.22921303,0.04024922359499622,0.36156523,0.04024922359499622
0.14916714,0.06489992295835181,0.3053786,0.06489992295835181
0.14916714,0.06489992295835181,0.3053786,0.06489992295835181
0.08902536,0.09000000000000001,0.21370508,0.09000000000000001
0.07403885,0.10495713410721542,0.15708691,0.10495713410721542
0.08271218,0.12979984591670363,0.07067388,0.12979984591670363
0.09953676,0.1548418548067673,0.015721431,0.1548418548067673
0.109385416,0.16981166037701886,0.03448178,0.16981166037701886
0.10822269,0.18000000000000002,0.045606047,0.18000000000000002
0.11153399,0.19469976887505547,0.06509266,0.19469976887505547
0.10379793,0.21971800108320666,0.08330137,0.21971800108320666
0.09862827,0.2346912865872954,0.09089958,0.2346912865872954
0.08721289,0.25959969183340725,0.09334394,0.25959969183340725
0.07849353,0.28460498941515416,0.08824336,0.28460498941515416
0.076238364,0.2995797055876783,0.08292785,0.2995797055876783
0.07267236,0.3096837096135346,0.07590676,0.3096837096135346
0.071256265,0.3244996147917591,0.068695754,0.3244996147917591
0.063865915,0.3494967811010568,0.05066944,0.3494967811010568
0.05929356,0.3644722211636986,0.0449789,0.3644722211636986
0.044969153,0.38939953775011094,0.028558437,0.38939953775011094
0.028896866,0.4143911195959682,0.014020215,0.4143911195959682
0.028896866,0.4143911195959682,0.014020215,0.4143911195959682
0.015125337,0.4394360021664133,1.589668e-11,0.4394360021664133
0.0122219715,0.4542994607084627,0.0,0.4542994607084627
0.017051399,0.47928697040499657,2.0485862e-10,0.47928697040499657
0.023529654,0.4942630878388554,0.0,0.4942630878388554
0.029838081,0.5191993836668145,9.7570675e-12,0.5191993836668145
0.030458862,0.5441837924819152,0.0,0.5441837924819152
0.030458862,0.5441837924819152,0.0,0.5441837924819152
0.024488563,0.5692099788303083,0.0,0.5692099788303083
0.019046623,0.5840993066251663,0.0,0.5840993066251663
0.0,0.6090812753647908,0.0,0.6090812753647908
0.0,0.6341009383371073,9.386008e-11,0.6341009383371073
0.0,0.6489992295835182,0.0,0.6489992295835182
0.0,0.6739792281665661,0.0,0.6739792281665661
0.0,0.6739792281665661,0.0,0.6739792281665661
1.0384972e-10,0.6989935622021136,1.7887695e-10,0.6989935622021136
