Xdata,P_Band4_nterms2,omega_Band4_nterms2,P_times_omega_Band4_nterms2,P_Band5,omega_Band5,P_times_omega_Band5,P_Band6,omega_Band6,P_times_omega_Band6,P_Band7_nterms2,omega_Band7_nterms2,P_times_omega_Band7_nterms2
10.0,0.9999999999999123,2.233609601494956e-11,2.2336096014947602e-11,0.9999999999999971,3.166044246483937e-11,3.1660442464839277e-11,0.9999999999999983,5.787575575513282e-11,5.7875755755132726e-11,0.9999999999999984,1.4683658074406294e-10,1.468365807440627e-10
210.3807615230461,0.9999999999999981,1.7075485757335158e-07,1.7075485757335126e-07,0.9999999999999964,2.4203605714596914e-07,2.420360571459683e-07,0.9999999999999893,4.4243784513973736e-07,4.4243784513973264e-07,0.9999999999999463,1.1224513266188042e-06,1.122451326618744e-06
410.7615230460922,0.9999999999999744,9.06538677861643e-07,9.065386778616197e-07,0.9999999999999512,1.2849486878375873e-06,1.2849486878375247e-06,0.9999999999998567,2.3487598728496896e-06,2.348759872849353e-06,0.9999999999992837,5.957941227322577e-06,5.95794122731831e-06
611.1422845691384,0.9999999999998871,2.5601796796869426e-06,2.5601796796866533e-06,0.9999999999997834,3.6287622830798404e-06,3.6287622830790544e-06,0.9999999999993672,6.632575049351261e-06,6.6325750493470635e-06,0.9999999999968425,1.6821037890197717e-05,1.6821037890144605e-05
811.5230460921844,0.9999999999996749,5.490104866535752e-06,5.490104866533968e-06,0.9999999999993768,7.78132348734668e-06,7.781323487341832e-06,0.9999999999981776,1.4221257207633047e-05,1.422125720760713e-05,0.9999999999909082,3.605718486545114e-05,3.605718486512331e-05
1011.9038076152303,0.9999999999992567,1.0054855087902917e-05,1.0054855087895443e-05,0.999999999998575,1.425047939119367e-05,1.4250479391173364e-05,0.9999999999958312,2.604142446356055e-05,2.6041424463451987e-05,0.9999999999791996,6.600417155514058e-05,6.600417155376767e-05
1212.2845691382765,0.9999999999985306,1.6612687865643032e-05,1.661268786561862e-05,0.9999999999971828,2.3543466044789577e-05,2.354346604472325e-05,0.9999999999917585,4.301759249302306e-05,4.301759249266853e-05,0.9999999999588679,0.0001089869764462191,0.00010898697644173624
1412.665330661323,0.9999999999973753,2.5521425196305175e-05,2.552142519623819e-05,0.9999999999949678,3.616664287093104e-05,3.6166642870749045e-05,0.9999999999852762,6.607145364527328e-05,6.607145364430045e-05,0.999999999926493,0.00016731415255715805,0.0001673141525448593
1613.046092184369,0.9999999999956491,3.713834088487172e-05,3.713834088471013e-05,0.9999999999916576,5.2625281818578705e-05,5.2625281818139685e-05,0.9999999999755873,9.612125006002767e-05,9.612125005768109e-05,0.9999999998780753,0.00024327441223249844,0.00024327441220283727
1813.426853707415,0.9999999999931898,5.182005685854893e-05,5.182005685819602e-05,0.9999999999869408,7.34233680158594e-05,7.342336801490054e-05,0.9999999999617802,0.00013408116217446234,0.00013408116216933778,0.9999999998090381,0.0003391332189410927,0.0003391332188763312
