StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
53.563354,-0.34576870882137384,26.209194,-0.34576870882137384
56.463245,-0.33190360046254397,29.441534,-0.33190360046254397
62.23876,-0.3065289545866753,35.863403,-0.3065289545866753
68.55971,-0.2811689883326396,43.12314,-0.2811689883326396
68.55971,-0.2811689883326396,43.12314,-0.2811689883326396
75.70012,-0.25582806726393414,51.376713,-0.25582806726393414
80.64245,-0.2421652328473268,56.055202,-0.2421652328473268
89.96517,-0.21674870241826136,66.1701,-0.21674870241826136
100.66197,-0.19134262462922372,77.99902,-0.19134262462922372
100.66197,-0.19134262462922372,77.99902,-0.19134262462922372
112.64849,-0.16595180023127198,91.82973,-0.16595180023127198
125.59931,-0.1405844941663198,107.66844,-0.1405844941663198
134.71465,-0.12727922061357858,114.812996,-0.12727922061357858
138.89684,-0.1152562362737913,124.96907,-0.1152562362737913
151.61537,-0.09000000000000001,142.44666,-0.09000000000000001
159.99402,-0.07636753236814714,148.96794,-0.07636753236814714
169.3184,-0.05091168824543143,163.20369,-0.05091168824543143
170.55911,-0.04024922359499622,169.81677,-0.04024922359499622
174.83537,-0.025455844122715714,172.67615,-0.025455844122715714
175.78313,-0.0,175.78313,-0.0
172.03131,0.025455844122715714,172.01456,0.025455844122715714
166.89212,0.04024922359499622,167.53801,0.04024922359499622
164.12648,0.05091168824543143,162.10384,0.05091168824543143
153.13503,0.07636753236814714,147.75043,0.07636753236814714
144.76978,0.09000000000000001,140.27245,0.09000000000000001
131.68607,0.1152562362737913,123.279366,0.1152562362737913
127.00753,0.12727922061357858,114.02455,0.12727922061357858
118.7035,0.1405844941663198,106.52335,0.1405844941663198
106.51757,0.16595180023127198,91.16843,0.16595180023127198
95.49579,0.19134262462922372,77.72593,0.19134262462922372
95.49579,0.19134262462922372,77.72593,0.19134262462922372
85.74634,0.21674870241826136,66.19818,0.21674870241826136
77.19957,0.2421652328473268,56.30153,0.2421652328473268
72.75091,0.25582806726393414,51.547527,0.25582806726393414
65.90309,0.2811689883326396,43.3917,0.2811689883326396
65.90309,0.2811689883326396,43.3917,0.2811689883326396
59.678474,0.3065289545866753,36.15403,0.3065289545866753
53.87699,0.33190360046254397,29.711494,0.33190360046254397
50.942383,0.34576870882137384,26.389624,0.34576870882137384
48.35573,0.35728979834302577,24.02964,0.35728979834302577
43.040047,0.38268524925844744,19.111116,0.38268524925844744
40.46872,0.3964088798198144,16.661282,0.3964088798198144
35.495106,0.4217534824989594,12.933221,0.4217534824989594
33.00985,0.4334974048365227,11.522763,0.4334974048365227
30.741806,0.447110724541472,9.901478,0.447110724541472
26.262026,0.47247857094264084,7.4880857,0.47247857094264084
22.111938,0.49785540069381595,5.6047955,0.49785540069381595
20.15843,0.5116561345278683,4.7509427,0.5116561345278683
18.343933,0.5232399067349509,4.163879,0.5232399067349509
15.000218,0.5486310235486143,3.0826595,0.5486310235486143
13.464856,0.5623379766652792,2.5968034,0.5623379766652792
10.796629,0.5876937978233224,1.9213684,0.5876937978233224
9.664473,0.5994297289924817,1.7001641,0.5994297289924817
8.578283,0.6130579091733506,1.4287109,0.6130579091733506
6.7765636,0.6384293226348552,1.0686231,0.6384293226348552
5.340107,0.6638072009250879,0.80517733,0.6638072009250879
5.340107,0.6638072009250879,0.80517733,0.6638072009250879
4.208589,0.6891908298867594,0.6150032,0.6891908298867594
3.3213868,0.7145795966860515,0.48215497,0.7145795966860515
2.941094,0.7282774196691808,0.42664164,0.7282774196691808
2.323174,0.7536391709564997,0.36141184,0.7536391709564997
2.323174,0.7536391709564997,0.36141184,0.7536391709564997
1.8299809,0.7790070603017666,0.32014745,0.7790070603017666
1.4323677,0.804380506974156,0.29418328,0.804380506974156
1.2528996,0.8181589087701729,0.28298533,0.8181589087701729
1.1096042,0.82975900115636,0.27890962,0.82975900115636
0.84778655,0.8551420934558187,0.2711122,0.8551420934558187
0.736277,0.8688613238025964,0.25829777,0.8688613238025964
0.55549043,0.894221449082944,0.25187653,0.894221449082944
0.4743733,0.9059205263156367,0.2572675,0.9059205263156367
0.41782954,0.9195868637600257,0.24245924,0.9195868637600257
0.31751883,0.9449571418852817,0.22597343,0.9449571418852817
0.24789788,0.970331901979936,0.20303528,0.970331901979936
0.23244168,0.9840914591642386,0.19001876,0.9840914591642386
0.20137694,0.9957108013876319,0.17800249,0.9957108013876319
