StokesI_major,StokesI_offset_major,StokesI_minor,StokesI_offset_minor
1.6039587,-0.7040738597618861,0.059964366,-0.7040738597618861
2.034755,-0.6792466415080755,0.097041816,-0.6792466415080755
2.3694823,-0.6640512028450818,0.12328674,-0.6640512028450818
2.983227,-0.6391901125643293,0.2027628,-0.6391901125643293
3.2298117,-0.6297428046432925,0.25105065,-0.6297428046432925
3.737852,-0.6143777339715365,0.32205975,-0.6143777339715365
4.660554,-0.5896202167497312,0.49038172,-0.5896202167497312
5.3542633,-0.5743100208075774,0.6209924,-0.5743100208075774
6.6174955,-0.5495161508090549,0.9106096,-0.5495161508090549
7.524983,-0.5342695948676099,1.1408342,-0.5342695948676099
9.146676,-0.5094349811310567,1.6301973,-0.5094349811310567
10.240633,-0.4942630878388554,2.0084672,-0.4942630878388554
10.955081,-0.4846648326421054,2.2869444,-0.4846648326421054
12.168294,-0.4693825731745908,2.784345,-0.4693825731745908
14.237558,-0.4445672052682249,3.7879314,-0.4445672052682249
16.41567,-0.4198285364288617,5.0647106,-0.4198285364288617
17.846466,-0.4044996909763962,5.9946413,-0.4044996909763962
20.204851,-0.37971041597512184,7.8162785,-0.37971041597512184
21.756435,-0.3644722211636986,9.108026,-0.3644722211636986
24.375631,-0.3396233207540377,11.584887,-0.3396233207540377
24.375631,-0.3396233207540377,11.584887,-0.3396233207540377
27.199282,-0.31487140232164623,14.5330925,-0.31487140232164623
29.247454,-0.2995797055876783,16.56083,-0.2995797055876783
32.649937,-0.27475807540452746,20.441732,-0.27475807540452746
35.19701,-0.25959969183340725,23.04757,-0.25959969183340725
39.42492,-0.2346912865872954,28.138884,-0.2346912865872954
42.64687,-0.21971800108320666,31.442404,-0.21971800108320666
44.171253,-0.20991426821443085,34.158115,-0.20991426821443085
49.44275,-0.18532134253776603,41.193443,-0.18532134253776603
53.783794,-0.16981166037701886,45.707855,-0.16981166037701886
60.03899,-0.1451206394693739,54.32451,-0.1451206394693739
64.95025,-0.12979984591670363,59.490273,-0.12979984591670363
71.64868,-0.10495713410721542,68.821075,-0.10495713410721542
76.403465,-0.09000000000000001,73.79708,-0.09000000000000001
82.31254,-0.06489992295835181,81.835464,-0.06489992295835181
82.31254,-0.06489992295835181,81.835464,-0.06489992295835181
86.81932,-0.04024922359499622,87.59536,-0.04024922359499622
89.27261,-0.025455844122715714,89.70697,-0.025455844122715714
90.76238,-0.0,90.76238,-0.0
90.03256,0.025455844122715714,88.324165,0.025455844122715714
88.60606,0.04024922359499622,85.9619,0.04024922359499622
84.67254,0.06489992295835181,79.20071,0.06489992295835181
84.67254,0.06489992295835181,79.20071,0.06489992295835181
79.14156,0.09000000000000001,70.60615,0.09000000000000001
74.89248,0.10495713410721542,65.7904,0.10495713410721542
68.13889,0.12979984591670363,56.517986,0.12979984591670363
63.323887,0.1451206394693739,51.70142,0.1451206394693739
56.727333,0.16981166037701886,43.5217,0.16981166037701886
52.242737,0.18532134253776603,39.39996,0.18532134253776603
46.544693,0.20991426821443085,32.87705,0.20991426821443085
44.803627,0.21971800108320666,30.337292,0.21971800108320666
41.39287,0.2346912865872954,27.321045,0.2346912865872954
36.80768,0.25959969183340725,22.589458,0.25959969183340725
34.067337,0.27475807540452746,20.141312,0.27475807540452746
30.416584,0.2995797055876783,16.437231,0.2995797055876783
28.224876,0.31487140232164623,14.468685,0.31487140232164623
25.26541,0.3396233207540377,11.576262,0.3396233207540377
25.26541,0.3396233207540377,11.576262,0.3396233207540377
22.55584,0.3644722211636986,9.112988,0.3644722211636986
20.938105,0.37971041597512184,7.8181176,0.37971041597512184
18.533615,0.4044996909763962,5.98467,0.4044996909763962
17.055256,0.4198285364288617,5.048701,0.4198285364288617
14.83618,0.4445672052682249,3.762677,0.4445672052682249
12.709244,0.4693825731745908,2.7569232,0.4693825731745908
11.442771,0.4846648326421054,2.2690914,0.4846648326421054
10.7043495,0.4942630878388554,1.9877805,0.4942630878388554
9.553214,0.5094349811310567,1.62573,0.5094349811310567
7.8383303,0.5342695948676099,1.1570594,0.5342695948676099
6.873877,0.5495161508090549,0.9459426,0.5495161508090549
5.521137,0.5743100208075774,0.67878336,0.5743100208075774
4.7840886,0.5896202167497312,0.5593317,0.5896202167497312
3.7977471,0.6143777339715365,0.40144166,0.6143777339715365
3.2724698,0.6297428046432925,0.32871804,0.6297428046432925
2.9982142,0.6391901125643293,0.28111035,0.6391901125643293
2.3555272,0.6640512028450818,0.18882202,0.6640512028450818
2.028056,0.6792466415080755,0.14968874,0.6792466415080755
1.5831274,0.7040738597618861,0.0935442,0.7040738597618861
