POLI_major,POLI_offset_major,POLI_minor,POLI_offset_minor
3.4949967e-06,-0.7040738597618861,0.028201178,-0.7040738597618861
3.8009528e-06,-0.6792466415080755,0.031113522,-0.6792466415080755
3.5308167e-06,-0.6640512028450818,0.033933762,-0.6640512028450818
5.549952e-06,-0.6391901125643293,0.038751934,-0.6391901125643293
4.8646375e-06,-0.6240576896409498,0.0422046,-0.6240576896409498
6.4169626e-06,-0.5991594111753566,0.049236402,-0.5991594111753566
6.4169626e-06,-0.5991594111753566,0.049236402,-0.5991594111753566
4.8484962e-06,-0.5743100208075774,0.057637654,-0.5743100208075774
3.9627525e-06,-0.5591600844123265,0.06265672,-0.5591600844123265
0.014565012,-0.5342695948676099,0.072842576,-0.5342695948676099
0.022607341,-0.5094349811310567,0.08368137,-0.5094349811310567
0.031027121,-0.4942630878388554,0.08998714,-0.4942630878388554
0.038862303,-0.4693825731745908,0.10142872,-0.4693825731745908
0.038862303,-0.4693825731745908,0.10142872,-0.4693825731745908
0.047263183,-0.4445672052682249,0.11251531,-0.4445672052682249
0.05546161,-0.42936697590755635,0.118901715,-0.42936697590755635
0.06340433,-0.4044996909763962,0.12832902,-0.4044996909763962
0.07044969,-0.38939953775011094,0.13346204,-0.38939953775011094
0.07668465,-0.3644722211636986,0.1385495,-0.3644722211636986
0.082021326,-0.3396233207540377,0.13874653,-0.3396233207540377
0.082021326,-0.3396233207540377,0.13874653,-0.3396233207540377
0.08647998,-0.31487140232164623,0.13227755,-0.31487140232164623
0.089064844,-0.2995797055876783,0.12697616,-0.2995797055876783
0.09181809,-0.27475807540452746,0.10694945,-0.27475807540452746
0.094213545,-0.25959969183340725,0.09489618,-0.25959969183340725
0.097152926,-0.2346912865872954,0.059877906,-0.2346912865872954
0.10226454,-0.21971800108320666,0.046561666,-0.21971800108320666
0.108261764,-0.19469976887505547,0.03112217,-0.19469976887505547
0.108261764,-0.19469976887505547,0.03112217,-0.19469976887505547
0.11662812,-0.16981166037701886,0.07253269,-0.16981166037701886
0.12744628,-0.1451206394693739,0.12481368,-0.1451206394693739
0.14424987,-0.12979984591670363,0.15612128,-0.12979984591670363
0.16008414,-0.10495713410721542,0.20117396,-0.10495713410721542
0.18146884,-0.09000000000000001,0.22474769,-0.09000000000000001
0.19911142,-0.06489992295835181,0.25060758,-0.06489992295835181
0.19911142,-0.06489992295835181,0.25060758,-0.06489992295835181
0.21454285,-0.04024922359499622,0.259423,-0.04024922359499622
0.23460485,-0.025455844122715714,0.26099974,-0.025455844122715714
0.24362263,-0.0,0.24362263,-0.0
0.24588695,0.025455844122715714,0.21222699,0.025455844122715714
0.25506642,0.04024922359499622,0.19435865,0.04024922359499622
0.24612948,0.06489992295835181,0.15264623,0.06489992295835181
0.24612948,0.06489992295835181,0.15264623,0.06489992295835181
0.23039816,0.09000000000000001,0.11600742,0.09000000000000001
0.22800674,0.10495713410721542,0.09969032,0.10495713410721542
0.2062316,0.12979984591670363,0.09004406,0.12979984591670363
0.2002825,0.1451206394693739,0.08755479,0.1451206394693739
0.17969084,0.16981166037701886,0.101793125,0.16981166037701886
0.16295792,0.19469976887505547,0.11527044,0.19469976887505547
0.16295792,0.19469976887505547,0.11527044,0.19469976887505547
0.15213926,0.21971800108320666,0.12223897,0.21971800108320666
0.15441114,0.2346912865872954,0.12006348,0.2346912865872954
0.15193382,0.25959969183340725,0.11706729,0.25959969183340725
0.1553134,0.27475807540452746,0.11155688,0.27475807540452746
0.15608041,0.2995797055876783,0.10199972,0.2995797055876783
0.15813088,0.31487140232164623,0.09513368,0.31487140232164623
0.15777998,0.3396233207540377,0.08330298,0.3396233207540377
0.15777998,0.3396233207540377,0.08330298,0.3396233207540377
0.1557797,0.3644722211636986,0.07152362,0.3644722211636986
0.15178366,0.38939953775011094,0.06069854,0.38939953775011094
0.1486967,0.4044996909763962,0.055898502,0.4044996909763962
0.14172642,0.42936697590755635,0.047432724,0.42936697590755635
0.13694286,0.4445672052682249,0.04413909,0.4445672052682249
0.12820973,0.4693825731745908,0.03780367,0.4693825731745908
0.12820973,0.4693825731745908,0.03780367,0.4693825731745908
0.119002305,0.4942630878388554,0.03253806,0.4942630878388554
0.11313468,0.5094349811310567,0.03059277,0.5094349811310567
0.10373241,0.5342695948676099,0.02639243,0.5342695948676099
0.09442809,0.5591600844123265,0.022793151,0.5591600844123265
0.08811648,0.5743100208075774,0.020727774,0.5743100208075774
0.07880194,0.5991594111753566,0.017514015,0.5991594111753566
0.07880194,0.5991594111753566,0.017514015,0.5991594111753566
0.06952044,0.6240576896409498,0.015160721,0.6240576896409498
0.06240684,0.6391901125643293,0.011663471,0.6391901125643293
0.053004906,0.6640512028450818,0.010756217,0.6640512028450818
0.04526616,0.6792466415080755,0.005489069,0.6792466415080755
0.03598168,0.7040738597618861,0.008067057,0.7040738597618861
