major_x,major_y,minor_x,minor_y
"[540.35423623 539.68701949 539.01980274 538.352586   537.68536926
 537.01815252 536.35093577 535.68371903 535.01650229 534.34928554
 533.6820688  533.01485206 532.34763532 531.68041857 531.01320183
 530.34598509 529.67876834 529.0115516  528.34433486 527.67711812
 527.00990137 526.34268463 525.67546789 525.00825114 524.3410344
 523.67381766 523.00660091 522.33938417 521.67216743 521.00495069
 520.33773394 519.6705172  519.00330046 518.33608371 517.66886697
 517.00165023 516.33443349 515.66721674 515.         514.33278326
 513.66556651 512.99834977 512.33113303 511.66391629 510.99669954
 510.3294828  509.66226606 508.99504931 508.32783257 507.66061583
 506.99339909 506.32618234 505.6589656  504.99174886 504.32453211
 503.65731537 502.99009863 502.32288188 501.65566514 500.9884484
 500.32123166 499.65401491 498.98679817 498.31958143 497.65236468
 496.98514794 496.3179312  495.65071446 494.98349771 494.31628097
 493.64906423 492.98184748 492.31463074 491.647414   490.98019726
 490.31298051 489.64576377]","[538.48742756 537.71144263 536.93545769 536.15947275 535.38348782
 534.60750288 533.83151795 533.05553301 532.27954807 531.50356314
 530.7275782  529.95159327 529.17560833 528.3996234  527.62363846
 526.84765352 526.07166859 525.29568365 524.51969872 523.74371378
 522.96772884 522.19174391 521.41575897 520.63977404 519.8637891
 519.08780417 518.31181923 517.53583429 516.75984936 515.98386442
 515.20787949 514.43189455 513.65590961 512.87992468 512.10393974
 511.32795481 510.55196987 509.77598494 509.         508.22401506
 507.44803013 506.67204519 505.89606026 505.12007532 504.34409039
 503.56810545 502.79212051 502.01613558 501.24015064 500.46416571
 499.68818077 498.91219583 498.1362109  497.36022596 496.58424103
 495.80825609 495.03227116 494.25628622 493.48030128 492.70431635
 491.92833141 491.15234648 490.37636154 489.6003766  488.82439167
 488.04840673 487.2724218  486.49643686 485.72045193 484.94446699
 484.16848205 483.39249712 482.61651218 481.84052725 481.06454231
 480.28855737 479.51257244]","[544.48742756 543.71144263 542.93545769 542.15947275 541.38348782
 540.60750288 539.83151795 539.05553301 538.27954807 537.50356314
 536.7275782  535.95159327 535.17560833 534.3996234  533.62363846
 532.84765352 532.07166859 531.29568365 530.51969872 529.74371378
 528.96772884 528.19174391 527.41575897 526.63977404 525.8637891
 525.08780417 524.31181923 523.53583429 522.75984936 521.98386442
 521.20787949 520.43189455 519.65590961 518.87992468 518.10393974
 517.32795481 516.55196987 515.77598494 515.         514.22401506
 513.44803013 512.67204519 511.89606026 511.12007532 510.34409039
 509.56810545 508.79212051 508.01613558 507.24015064 506.46416571
 505.68818077 504.91219583 504.1362109  503.36022596 502.58424103
 501.80825609 501.03227116 500.25628622 499.48030128 498.70431635
 497.92833141 497.15234648 496.37636154 495.6003766  494.82439167
 494.04840673 493.2724218  492.49643686 491.72045193 490.94446699
 490.16848205 489.39249712 488.61651218 487.84052725 487.06454231
 486.28855737 485.51257244]","[483.64576377 484.31298051 484.98019726 485.647414   486.31463074
 486.98184748 487.64906423 488.31628097 488.98349771 489.65071446
 490.3179312  490.98514794 491.65236468 492.31958143 492.98679817
 493.65401491 494.32123166 494.9884484  495.65566514 496.32288188
 496.99009863 497.65731537 498.32453211 498.99174886 499.6589656
 500.32618234 500.99339909 501.66061583 502.32783257 502.99504931
 503.66226606 504.3294828  504.99669954 505.66391629 506.33113303
 506.99834977 507.66556651 508.33278326 509.         509.66721674
 510.33443349 511.00165023 511.66886697 512.33608371 513.00330046
 513.6705172  514.33773394 515.00495069 515.67216743 516.33938417
 517.00660091 517.67381766 518.3410344  519.00825114 519.67546789
 520.34268463 521.00990137 521.67711812 522.34433486 523.0115516
 523.67876834 524.34598509 525.01320183 525.68041857 526.34763532
 527.01485206 527.6820688  528.34928554 529.01650229 529.68371903
 530.35093577 531.01815252 531.68536926 532.352586   533.01980274
 533.68701949 534.35423623]"
